Nested Sampling Global Log-Evidence           :   -0.157632470455771170E+02  +/-    0.326219120525248041E+00
Nested Importance Sampling Global Log-Evidence:   -0.206984264363048176E+02  +/-    0.517302622171518234E-01

Dim No.       Mean        Sigma
   1    0.882195656090474650E-01    0.375667486767981146E-01
   2   -0.206532576826286132E+02    0.653793826958561386E+01
   3    0.544144027736600866E+00    0.316055615121114797E+00
   4    0.105370684051389385E+01    0.303242516638852988E+00
   5    0.926911946058290616E-02    0.350394027727326781E-02
   6    0.181590351573067021E+01    0.398690463721830327E-01
   7   -0.164327413422232094E+01    0.415593408293620736E+00
   8   -0.206415605764478788E+00    0.646628054757164700E-01
   9   -0.463104580462227755E+01    0.341624304382788058E+01
  10   -0.155838660927323014E+00    0.163747634437612283E+00
  11   -0.698171947744486016E-01    0.138330063198571190E+00
  12   -0.139431959249143866E+00    0.248861925579027282E+00
  13   -0.159586178603263185E+00    0.106154747239942782E+00
  14   -0.106607669148823314E+01    0.569837718032752197E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.444943737747840740E-01
   2   -0.236549397786816264E+02
   3    0.757957733276260925E+00
   4    0.156820470876653384E+01
   5    0.687530851569496948E-02
   6    0.179432081059637416E+01
   7   -0.948697672614478016E+00
   8   -0.319680321350091834E+00
   9   -0.274007833974497395E+01
  10   -0.479179156505377402E-01
  11    0.457039685517950586E-01
  12   -0.164449444800064681E-01
  13   -0.183531099584557267E+00
  14   -0.103851561786115432E+01

MAP Parameters
Dim No.        Parameter
   1    0.444943737747840740E-01
   2   -0.236549397786816264E+02
   3    0.757957733276260925E+00
   4    0.156820470876653384E+01
   5    0.687530851569496948E-02
   6    0.179432081059637416E+01
   7   -0.948697672614478016E+00
   8   -0.319680321350091834E+00
   9   -0.274007833974497395E+01
  10   -0.479179156505377402E-01
  11    0.457039685517950586E-01
  12   -0.164449444800064681E-01
  13   -0.183531099584557267E+00
  14   -0.103851561786115432E+01
