Nested Sampling Global Log-Evidence           :   -0.284000607735932498E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.514094750648605103E+00  +/-    0.240235425215172931E-01

Dim No.       Mean        Sigma
   1    0.820318726667234044E-01    0.712026343613166458E-02
   2   -0.908769766362371456E+01    0.103771777869257772E+00
   3    0.665846602547893296E+00    0.207367403242739515E-01
   4    0.130789759191640353E+01    0.244260500242826674E-01
   5    0.100018486988494148E-01    0.432864969722305203E-03
   6    0.154540461288117914E+01    0.856031550976250194E-02
   7   -0.163893499928422015E+01    0.660979284512953486E-01
   8   -0.319018942842845057E-01    0.419407986425738254E-02
   9    0.718111512233287914E-03    0.181545937465384916E+00
  10   -0.235683181400072550E+00    0.269664393538293183E-01
  11   -0.356963044544776967E-01    0.166441033524521026E-01
  12   -0.175240808784876495E+00    0.437805211500645747E-01
  13   -0.202890239539556677E+00    0.158016756417652150E-01
  14   -0.108645678828388847E+01    0.903349878092383173E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.939104391903671787E-01
   2   -0.912557874559907312E+01
   3    0.665801474680209782E+00
   4    0.130407965170265383E+01
   5    0.106171067358623444E-01
   6    0.154718458007231963E+01
   7   -0.165678454413326226E+01
   8   -0.316511735386943369E-01
   9    0.276458171372573780E+00
  10   -0.281771488719073870E+00
  11   -0.451183612971226694E-01
  12   -0.212908673614945421E+00
  13   -0.212741792847794320E+00
  14   -0.107495001311497718E+01

MAP Parameters
Dim No.        Parameter
   1    0.762117445087963502E-01
   2   -0.887933891772643236E+01
   3    0.647280575834629279E+00
   4    0.127996391566160495E+01
   5    0.108839704288437502E-01
   6    0.153637254687023117E+01
   7   -0.164082702547337189E+01
   8   -0.344753833225391743E-01
   9    0.411931288533608636E-01
  10   -0.216502331210987525E+00
  11   -0.444287720800815786E-01
  12   -0.190842138655424126E+00
  13   -0.183649270057438141E+00
  14   -0.108223914168767665E+01
