Nested Sampling Global Log-Evidence           :   -0.934779133170109588E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.978804087315210580E+01  +/-    0.568231047541663953E-01

Dim No.       Mean        Sigma
   1    0.226727578455822948E+00    0.170465245349782769E-02
   2   -0.107315735888541521E+02    0.443608111004198447E+00
   3    0.190976015657189135E+01    0.514660578263099328E-02
   4    0.746411197751440714E+00    0.485068710027890745E-01
   5    0.840811889395025325E-02    0.440862813428609770E-03
   6    0.218183757666878408E+01    0.892975823012668712E-03
   7   -0.167651738774406200E+01    0.944519675794493058E-01
   8   -0.158146115532157572E+00    0.175668318571802384E-02
   9   -0.479098247439705816E+01    0.450909847367602701E+00
  10    0.122871540887148439E+00    0.553669238635695008E-02
  11   -0.126007142998715294E+00    0.669950671594031627E-01
  12   -0.264936187522126498E+00    0.417247979285051557E-01
  13   -0.497365075843012733E-01    0.177795491434072379E-02
  14   -0.107259631798929411E+01    0.181940807280389014E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.227298254014772633E+00
   2   -0.969321477021187583E+01
   3    0.190439391599645780E+01
   4    0.798596571789366716E+00
   5    0.897675727385950466E-02
   6    0.217981978485582051E+01
   7   -0.166638573297364667E+01
   8   -0.162028020480819157E+00
   9   -0.423937403021691495E+01
  10    0.121575081578990676E+00
  11   -0.133434699606273716E+00
  12   -0.273164628865876946E+00
  13   -0.493483315249455337E-01
  14   -0.107235082230376966E+01

MAP Parameters
Dim No.        Parameter
   1    0.226255135083556658E+00
   2   -0.106760432511205963E+02
   3    0.189792640754228215E+01
   4    0.738270164439338017E+00
   5    0.860233083588757969E-02
   6    0.218228309128619680E+01
   7   -0.186280466468330963E+01
   8   -0.158273176219666245E+00
   9   -0.434206069496093683E+01
  10    0.120684512416530693E+00
  11   -0.949823798574942479E-01
  12   -0.299992123535113453E+00
  13   -0.483445492122992065E-01
  14   -0.111509385703328867E+01
