,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,58389.630981,-22.639,9.214,-3,29,o,0,1.18,123.14521,-20.46068,4076.91,8000.39,2.38,2.04,-36.6,-0.43,18.81,19.34,02a58389o0827o
1,58389.637955,20.172,1.022,31,32,o,0,1.6,123.14521,-20.46068,4096.46,8038.65,2.37,1.99,-36.8,-0.444,18.75,19.19,02a58389o0842o
2,58389.64355,19.999,2.003,36,73,o,0,0.97,123.14521,-20.46068,4042.78,7960.55,2.39,2.05,-37.7,-0.464,18.37,18.6,02a58389o0854o
3,58389.647234,-18.714,1.886,-119,224,o,0,0.78,123.14521,-20.46068,4024.02,8077.07,2.38,2.06,-36.2,-0.442,17.78,17.76,02a58389o0862o
4,58391.625362,19.672,0.396,49,20,o,0,1.75,123.14521,-20.46068,6933.06,4376.41,3.29,3.1,-82.8,-0.418,18.72,19.88,01a58391o0908o
5,58391.626742,20.159,0.664,31,21,o,0,1.32,123.14521,-20.46068,6914.42,4337.38,3.29,3.18,-79.2,-0.406,18.71,19.87,01a58391o0911o
6,58391.638711,21.598,4.257,8,36,o,0,1.15,123.14521,-20.46068,6970.27,4412.87,3.4,3.12,-86.6,-0.417,18.08,18.9,01a58391o0937o
7,58391.642865,-19.455,1.189,-60,71,o,0,1.23,123.14521,-20.46068,6988.79,4296.01,3.24,2.99,-86.7,-0.475,17.38,17.88,01a58391o0946o
8,58393.625182,-22.44,4.548,-4,18,o,0,0.88,123.14521,-20.46068,3888.1,4614.24,2.46,2.1,-49.4,-0.443,19.15,19.99,02a58393o0911o
9,58393.635358,-20.455,0.846,-24,20,o,0,0.93,123.14521,-20.46068,3907.67,4652.2,2.22,2.06,-39.0,-0.464,19.07,19.73,02a58393o0933o
10,58393.641409,-20.196,0.786,-30,24,o,0,1.53,123.14521,-20.46068,3853.64,4574.92,2.36,2.06,-44.5,-0.428,18.48,18.75,02a58393o0946o
11,58393.645606,20.716,2.926,19,55,o,0,1.31,123.14521,-20.46068,3834.21,4691.08,2.38,2.07,-46.3,-0.457,17.76,17.59,02a58393o0955o
12,58395.628668,22.225,5.375,5,25,o,0,1.24,123.14521,-20.46068,7100.66,5609.69,3.53,3.01,-83.3,-0.426,18.57,19.81,01a58395o0857o
13,58395.635693,-20.342,1.43,-26,38,o,0,0.86,123.14521,-20.46068,7082.98,5570.34,3.32,2.88,-85.4,-0.441,18.4,19.38,01a58395o0872o
14,58395.642246,21.765,16.778,7,120,o,0,1.43,123.14521,-20.46068,7139.11,5646.44,3.5,3.0,-86.4,-0.44,17.25,17.75,01a58395o0886o
15,58401.610344,22.192,2.811,5,14,c,0,0.67,123.14521,-20.46068,2216.24,6537.49,2.44,2.4,29.7,-0.429,19.5,21.09,02a58401o0892c
16,58401.618298,-23.237,5.357,-2,10,c,0,1.26,123.14521,-20.46068,2232.61,6576.07,2.5,2.4,-14.1,-0.421,19.51,21.12,02a58401o0909c
17,58401.62752,20.776,0.568,18,10,c,0,1.28,123.14521,-20.46068,2177.81,6499.27,2.54,2.45,-19.9,-0.42,19.55,21.17,02a58401o0926c
18,58401.635695,21.908,1.783,6,11,c,0,0.95,123.14521,-20.46068,2158.61,6615.05,2.54,2.49,-5.9,-0.422,19.43,20.92,02a58401o0943c
19,58413.652053,19.694,0.678,48,33,o,0,1.6,123.14521,-20.46068,1048.91,6643.25,2.1,1.96,-6.5,-0.464,18.34,18.38,02a58413o0960o
