,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,59415.595397,20.134,0.388,32,12,o,0,1.14,43.0945,-18.69653,7481.87,9973.16,2.48,2.38,-71.7,-0.376,19.15,20.35,01a59415o0774o
1,59415.605553,20.018,0.386,36,14,o,0,1.14,43.0945,-18.69653,7466.99,9935.04,2.42,2.37,-88.3,-0.382,19.26,20.45,01a59415o0796o
2,59415.614629,20.367,0.479,26,12,o,0,0.92,43.0945,-18.69653,7528.18,10010.7,2.16,2.12,14.0,-0.379,19.37,20.43,01a59415o0815o
3,59415.622931,19.841,0.384,42,16,o,0,1.08,43.0945,-18.69653,7551.14,9893.17,2.23,2.16,-2.4,-0.376,19.1,19.83,01a59415o0833o
4,59416.600837,19.38,0.129,64,8,o,0,1.68,43.0945,-18.69653,1872.61,5772.45,2.0,1.86,-85.8,-0.424,19.67,20.93,01a59416o0792o
5,59416.604989,19.699,0.234,48,11,o,0,1.84,43.0945,-18.69653,1854.04,5733.95,1.9,1.77,-84.2,-0.431,18.69,19.83,01a59416o0801o
6,59416.612405,20.358,0.491,26,13,o,0,2.14,43.0945,-18.69653,1913.14,5812.25,1.89,1.81,-80.5,-0.424,19.19,20.36,01a59416o0817o
7,59416.622176,20.479,1.458,23,34,o,0,1.08,43.0945,-18.69653,1934.41,5697.72,2.04,1.91,-83.7,-0.418,18.3,18.95,01a59416o0838o
8,59417.587434,19.372,0.282,65,18,o,0,1.53,43.0945,-18.69653,7468.77,2842.8,2.52,2.19,23.0,-0.396,18.78,19.51,02a59417o0752o
9,59417.591573,19.662,0.414,50,20,o,0,0.96,43.0945,-18.69653,7487.99,2881.79,2.53,2.18,8.3,-0.394,18.85,19.65,02a59417o0761o
10,59417.609022,19.577,0.238,54,13,o,0,1.69,43.0945,-18.69653,7429.88,2803.51,2.37,2.11,15.9,-0.409,19.29,20.41,02a59417o0799o
11,59417.620948,19.516,0.266,57,15,o,0,1.21,43.0945,-18.69653,7410.46,2919.36,2.65,2.23,17.5,-0.397,19.15,20.2,02a59417o0825o
12,59421.609537,-18.442,7.482,-152,1141,o,0,1.03,43.0945,-18.69653,8954.62,8718.56,2.38,1.82,-18.8,-0.558,16.4,17.74,02a59421o0714o
13,59423.560211,18.238,0.113,184,21,o,0,1.62,43.0945,-18.69653,1883.75,5778.57,2.68,2.61,69.1,-0.384,18.68,19.28,01a59423o0398o
14,59423.56611,18.358,0.139,165,23,o,0,0.83,43.0945,-18.69653,1865.43,5738.6,2.3,2.28,-72.8,-0.39,18.83,19.33,01a59423o0410o
15,59423.570742,18.281,0.114,177,20,o,0,1.36,43.0945,-18.69653,1922.78,5818.44,2.48,2.44,-69.8,-0.385,18.76,19.35,01a59423o0420o
16,59423.583704,18.437,0.132,153,20,o,0,0.95,43.0945,-18.69653,1944.92,5703.82,2.36,2.29,-90.0,-0.393,18.89,19.44,01a59423o0448o
17,59427.595575,18.019,0.058,225,13,o,0,0.97,43.0945,-18.69653,3221.62,9678.8,2.15,2.0,-54.2,-0.416,19.42,20.44,01a59427o0773o
18,59427.605699,18.113,0.069,206,14,o,0,1.07,43.0945,-18.69653,3205.25,9638.72,2.26,2.0,-15.3,-0.403,19.41,20.48,01a59427o0794o
19,59427.619145,17.998,0.052,229,12,o,0,1.33,43.0945,-18.69653,3265.23,9718.56,2.01,1.86,-28.8,-0.419,19.4,20.31,01a59427o0823o
20,59427.624671,17.953,0.071,239,17,o,0,0.78,43.0945,-18.69653,3288.08,9601.79,2.03,1.85,-23.1,-0.416,19.15,19.67,01a59427o0835o
21,59429.581099,17.965,0.053,236,13,o,0,1.83,43.0945,-18.69653,600.97,4685.67,2.19,2.01,-49.4,-0.418,19.32,20.42,02a59429o0747o
22,59429.585254,17.95,0.062,240,15,o,0,1.19,43.0945,-18.69653,625.82,4722.42,2.17,2.05,-47.9,-0.422,19.36,20.46,02a59429o0756o
23,59429.591666,17.977,0.06,234,14,o,0,1.76,43.0945,-18.69653,566.48,4644.86,2.66,2.49,-52.9,-0.4,19.2,20.51,02a59429o0770o
24,59429.609432,17.981,0.051,233,12,o,0,1.61,43.0945,-18.69653,544.34,4762.09,2.07,1.98,-44.8,-0.423,19.46,20.59,02a59429o0808o
25,59431.557686,17.881,0.04,256,10,c,0,1.27,43.0945,-18.69653,3207.44,9670.38,2.56,2.4,-50.1,-0.371,19.65,21.51,01a59431o0701c
26,59431.561839,17.746,0.036,289,10,c,0,1.8,43.0945,-18.69653,3189.99,9632.91,2.75,2.61,-60.6,-0.387,19.54,21.51,01a59431o0710c
27,59431.571377,17.703,0.032,301,10,c,0,1.53,43.0945,-18.69653,3251.06,9710.49,2.32,2.17,-46.3,-0.384,19.75,21.58,01a59431o0730c
28,59431.584287,17.698,0.033,302,10,c,0,1.26,43.0945,-18.69653,3277.07,9594.3,2.76,2.6,-47.5,-0.346,19.55,21.63,01a59431o0758c
29,59433.542667,17.909,0.049,249,12,o,0,2.15,43.0945,-18.69653,599.21,4689.39,2.02,1.89,-6.3,-0.43,19.43,20.56,02a59433o0671o
30,59433.558051,17.763,0.044,285,12,o,0,1.98,43.0945,-18.69653,613.55,4727.39,2.09,1.9,9.6,-0.429,19.49,20.68,02a59433o0703o
31,59433.566285,17.871,0.051,258,13,o,0,1.16,43.0945,-18.69653,554.06,4647.24,2.21,2.07,9.2,-0.407,19.44,20.76,02a59433o0721o
32,59433.571345,17.812,0.044,272,12,o,0,1.84,43.0945,-18.69653,535.08,4764.73,2.34,2.27,-22.9,-0.4,19.39,20.83,02a59433o0732o
33,59434.599282,17.845,0.047,264,12,o,0,2.06,43.0945,-18.69653,720.54,6622.73,2.01,1.84,-43.3,-0.445,19.52,20.61,02a59434o0790o
34,59434.609351,17.776,0.044,282,12,o,0,1.51,43.0945,-18.69653,737.06,6660.43,2.03,1.82,-46.9,-0.439,19.56,20.67,02a59434o0812o
35,59434.615369,17.774,0.044,282,12,o,0,1.44,43.0945,-18.69653,679.38,6583.2,2.06,1.85,-44.9,-0.44,19.51,20.66,02a59434o0825o
36,59434.621341,17.676,0.045,309,14,o,0,1.81,43.0945,-18.69653,658.13,6700.48,2.06,1.84,-37.9,-0.433,19.47,20.49,02a59434o0838o
37,59435.602784,17.725,0.035,295,10,c,0,1.27,43.0945,-18.69653,8014.73,5987.15,2.77,2.76,-4.1,-0.351,19.66,21.66,01a59435o0760c
38,59435.6079,17.75,0.038,288,11,c,0,0.84,43.0945,-18.69653,7995.41,5948.54,2.77,2.68,-26.0,-0.36,19.69,21.7,01a59435o0771c
39,59439.578797,17.611,0.034,328,11,c,0,1.41,43.0945,-18.69653,8016.61,5989.49,2.97,2.9,4.3,-0.379,19.57,21.72,01a59439o0751c
40,59439.582022,17.656,0.036,315,11,c,0,1.24,43.0945,-18.69653,7996.99,5950.41,2.86,2.86,-65.8,-0.376,19.61,21.73,01a59439o0758c
41,59439.588513,17.654,0.035,315,11,c,0,1.48,43.0945,-18.69653,8054.57,6027.02,2.92,2.8,-35.6,-0.379,19.6,21.76,01a59439o0772c
42,59439.606533,17.652,0.033,316,10,c,0,1.68,43.0945,-18.69653,8075.22,5909.16,2.95,2.85,-35.0,-0.371,19.64,21.81,01a59439o0811c
43,59441.537795,17.665,0.066,312,20,o,0,1.23,43.0945,-18.69653,718.68,6626.07,3.57,3.4,-29.3,-0.383,18.89,20.59,02a59441o0666o
44,59441.5415,17.595,0.044,333,15,o,0,1.78,43.0945,-18.69653,737.67,6662.26,2.78,2.67,-31.6,-0.416,19.21,20.68,02a59441o0674o
45,59441.557561,17.649,0.042,316,13,o,0,1.25,43.0945,-18.69653,679.31,6584.89,2.33,2.17,-34.6,-0.41,19.41,20.82,02a59441o0709o
46,59441.563072,17.705,0.051,300,15,o,0,1.12,43.0945,-18.69653,659.1,6699.87,2.43,2.22,-55.3,-0.418,19.4,20.81,02a59441o0721o
47,59442.594637,17.667,0.039,311,12,o,0,2.05,43.0945,-18.69653,8817.32,6728.27,2.14,2.02,47.2,-0.436,19.74,21.18,02a59442o0787o
48,59442.600133,17.631,0.039,322,12,o,0,1.97,43.0945,-18.69653,8835.03,6770.03,2.21,2.03,42.2,-0.437,19.74,21.19,02a59442o0799o
49,59442.618998,17.61,0.043,328,14,o,0,2.15,43.0945,-18.69653,8777.25,6691.99,2.2,2.05,44.1,-0.585,19.75,21.19,02a59442o0840o
50,59442.625541,17.697,0.039,303,12,o,0,2.46,43.0945,-18.69653,8758.56,6808.05,2.28,2.1,43.9,-0.423,19.57,20.85,02a59442o0854o
51,59442.635296,17.687,0.105,306,32,o,0,1.08,43.0945,-18.69653,1775.59,3791.97,2.38,2.34,61.1,-0.434,18.45,18.74,02a59442o0874o
52,59443.528392,17.649,0.03,316,10,c,0,2.6,43.0945,-18.69653,9743.62,1994.32,2.41,2.23,-81.8,-0.387,19.7,21.51,01a59443o0525c
53,59443.533941,17.539,0.031,350,11,c,0,1.92,43.0945,-18.69653,9724.59,1956.99,2.46,2.39,-84.2,-0.38,19.7,21.58,01a59443o0537c
54,59443.540392,17.566,0.03,342,10,c,0,1.69,43.0945,-18.69653,9782.64,2034.08,2.32,2.3,-32.7,-0.386,19.77,21.61,01a59443o0551c
55,59443.551458,17.562,0.034,343,12,c,0,1.4,43.0945,-18.69653,9802.55,1915.24,2.29,2.23,-9.4,-0.384,19.82,21.7,01a59443o0575c
56,59445.553427,17.658,0.05,314,16,o,0,1.3,43.0945,-18.69653,8805.88,6731.6,2.32,2.09,45.3,-0.42,19.44,20.56,02a59445o0687o
57,59445.556639,17.627,0.046,323,15,o,0,1.17,43.0945,-18.69653,8823.57,6768.87,2.24,2.04,38.5,-0.435,19.54,20.7,02a59445o0694o
58,59445.562147,17.614,0.04,327,13,o,0,1.57,43.0945,-18.69653,8765.24,6690.99,2.32,2.0,37.0,-0.426,19.64,20.88,02a59445o0706o
59,59445.572218,17.696,0.043,303,13,o,0,2.31,43.0945,-18.69653,8745.1,6806.86,2.19,2.06,47.2,-0.434,19.62,20.92,02a59445o0728o
60,59447.524029,17.635,0.062,321,20,o,0,1.1,43.0945,-18.69653,9747.23,1993.3,1.94,1.81,-41.5,-0.429,18.96,19.21,01a59447o0650o
61,59447.527257,17.522,0.052,356,18,o,0,1.67,43.0945,-18.69653,9728.57,1954.14,2.0,1.82,-38.6,-0.421,19.0,19.23,01a59447o0657o
62,59447.533242,17.797,0.077,276,21,o,0,1.37,43.0945,-18.69653,9787.53,2031.13,2.07,1.91,-13.7,-0.397,18.98,19.27,01a59447o0670o
63,59447.544298,17.617,0.063,326,20,o,0,1.26,43.0945,-18.69653,9808.66,1912.36,1.97,1.82,-30.6,-0.417,19.03,19.34,01a59447o0694o
64,59448.559334,17.516,0.065,358,23,o,0,1.26,43.0945,-18.69653,5885.33,2218.95,2.31,2.06,32.5,-0.382,18.77,19.05,01a59448o0724o
65,59448.563474,17.675,0.07,309,22,o,0,1.02,43.0945,-18.69653,5864.38,2179.84,2.06,2.0,23.2,-0.43,18.84,19.06,01a59448o0733o
66,59448.567621,17.685,0.075,306,23,o,0,1.22,43.0945,-18.69653,5921.4,2258.6,2.11,2.06,13.9,-0.418,18.84,19.08,01a59448o0742o
67,59448.587903,17.665,0.052,312,16,o,0,1.54,43.0945,-18.69653,5943.23,2141.63,2.01,1.98,20.0,-0.437,18.92,19.15,01a59448o0786o
68,59450.60645,17.5,0.052,363,19,o,0,1.83,43.0945,-18.69653,1215.93,2639.54,1.95,1.92,-42.3,-0.452,18.85,19.14,02a59450o0648o
69,59450.613494,17.551,0.054,346,19,o,0,2.03,43.0945,-18.69653,1235.19,2674.91,2.25,1.86,29.3,-0.439,18.8,19.15,02a59450o0662o
70,59450.620797,17.567,0.059,342,20,o,0,1.62,43.0945,-18.69653,1179.52,2594.95,2.0,1.94,29.1,-0.456,18.87,19.17,02a59450o0676o
71,59450.631408,17.533,0.076,352,27,o,0,0.91,43.0945,-18.69653,1159.58,2715.63,2.02,1.95,-56.5,-0.459,18.68,18.91,02a59450o0699o
72,59451.53026,17.59,0.061,334,20,o,0,1.24,43.0945,-18.69653,5895.74,2217.26,2.12,2.04,28.9,-0.419,18.89,19.09,01a59451o0666o
73,59451.534405,17.638,0.061,320,20,o,0,1.61,43.0945,-18.69653,5878.79,2179.84,2.15,2.01,33.2,-0.416,18.89,19.11,01a59451o0675o
74,59451.539935,17.517,0.058,357,21,o,0,1.26,43.0945,-18.69653,5936.14,2257.71,2.12,1.97,31.0,-0.408,18.91,19.15,01a59451o0687o
75,59451.550542,17.689,0.062,305,19,o,0,1.15,43.0945,-18.69653,5953.7,2140.1,2.1,1.95,30.0,-0.415,18.98,19.2,01a59451o0710o
76,59452.596543,17.641,0.05,319,16,o,0,1.5,43.0945,-18.69653,5893.7,2219.43,2.1,2.04,-0.3,-0.435,19.11,19.52,01a59452o0808o
77,59452.61193,17.613,0.053,327,17,o,0,1.36,43.0945,-18.69653,5873.94,2178.5,2.04,2.0,22.9,-0.442,19.17,19.56,01a59452o0839o
78,59452.627809,17.59,0.053,334,18,o,0,1.43,43.0945,-18.69653,4635.9,8322.57,2.1,1.93,-58.9,-0.41,19.14,19.45,01a59452o0873o
