,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,59349.595763,-20.683,1.11,-19,22,o,0,1.01,2.93457,12.07902,1530.39,6521.27,2.63,2.52,76.7,-0.39,19.01,20.06,01a59349o0756o
1,59349.599915,-23.313,9.214,-2,16,o,0,1.43,2.93457,12.07902,1511.34,6482.37,2.38,2.21,83.1,-0.418,19.17,20.05,01a59349o0765o
2,59349.607308,-20.854,0.78,-16,13,o,0,1.24,2.93457,12.07902,1570.62,6560.04,2.13,2.02,89.9,-0.416,19.2,20.01,01a59349o0781o
3,59349.620792,20.504,2.028,23,46,o,0,1.2,2.93457,12.07902,1591.95,6443.8,2.51,2.27,85.4,-0.432,18.1,18.01,01a59349o0810o
4,59351.587967,-21.505,2.206,-9,20,c,0,1.03,2.93457,12.07902,7337.7,9970.43,3.02,2.9,16.0,-0.369,18.96,20.57,02a59351o0737c
5,59351.593484,-21.44,2.515,-10,24,c,0,0.82,2.93457,12.07902,7356.19,10009.54,3.13,3.1,23.5,-0.387,18.96,20.61,02a59351o0749c
6,59351.606416,21.548,2.088,9,18,c,0,1.23,2.93457,12.07902,7297.28,9932.51,3.17,2.94,7.4,-0.36,18.95,20.57,02a59351o0777c
7,59351.613743,-19.345,3.885,-66,258,c,0,1.24,2.93457,12.07902,7279.39,10049.76,3.5,3.33,-9.3,-0.375,16.32,17.86,02a59351o0793c
8,59353.590654,20.818,0.993,17,17,o,0,1.23,2.93457,12.07902,1261.04,689.79,2.34,2.09,68.4,-0.447,19.19,20.09,01a59353o0737o
9,59353.595771,19.898,0.455,40,18,o,0,0.85,2.93457,12.07902,1239.98,649.47,2.19,2.02,57.8,-0.468,19.29,20.11,01a59353o0748o
10,59353.611121,22.121,4.158,5,21,o,0,0.88,2.93457,12.07902,1296.49,729.36,2.54,2.3,54.6,-0.447,19.0,19.88,01a59353o0780o
11,59353.615736,-20.406,1.047,-25,26,o,0,0.94,2.93457,12.07902,1316.23,611.22,2.53,2.23,50.0,-0.454,18.79,19.35,01a59353o0790o
12,59359.589058,-20.79,2.016,-18,35,o,0,1.56,2.93457,12.07902,1048.77,9767.45,2.06,1.54,-49.4,-0.502,18.31,18.58,02a59359o0744o
13,59359.594567,19.575,1.026,54,55,o,0,1.05,2.93457,12.07902,1064.2,9807.12,1.89,1.59,-45.1,-0.539,17.6,17.93,02a59359o0756o
14,59359.607522,-24.561,64.667,0,35,o,0,0.72,2.93457,12.07902,1006.86,9727.2,1.91,1.54,-49.7,-0.543,18.52,18.76,02a59359o0784o
15,59359.614631,-22.09,5.148,-5,27,o,0,1.37,2.93457,12.07902,989.67,9842.81,1.9,1.6,-47.8,-0.505,18.42,18.74,02a59359o0797o
