,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,60156.413897,19.955,0.758,38,29,o,0,1.18,80.38187,0.47242,2946.22,2498.11,2.03,1.86,54.9,-0.44,18.52,19.16,04a60156o1001o
1,60156.418032,20.444,0.979,24,24,o,0,2.11,80.38187,0.47242,2926.09,2459.61,1.98,1.91,46.2,-0.43,18.5,19.09,04a60156o1010o
2,60156.429455,-20.493,1.58,-23,36,o,0,0.74,80.38187,0.47242,2982.63,2538.41,2.05,1.93,40.8,-0.44,18.44,19.13,04a60156o1035o
3,60156.435481,-19.241,0.683,-73,50,o,0,1.03,80.38187,0.47242,3000.26,2422.23,2.06,1.89,72.5,-0.451,17.85,18.54,04a60156o1048o
4,60169.151217,-20.909,1.019,-16,16,o,0,1.47,80.38187,0.47242,2946.3,437.21,2.44,2.3,-43.5,-0.375,18.96,20.01,03a60169o0940o
5,60171.408725,20.31,1.171,27,32,c,0,0.69,80.38187,0.47242,5361.41,6368.27,2.31,2.02,-69.0,-0.381,18.4,20.12,04a60171o0976c
6,60171.412356,22.902,11.0,2,28,c,0,0.94,80.38187,0.47242,5341.81,6329.64,2.34,2.06,-68.0,-0.376,18.48,20.19,04a60171o0984c
7,60171.41965,19.577,0.735,54,39,c,0,1.25,80.38187,0.47242,5398.55,6407.44,2.55,2.23,-67.4,-0.364,18.1,19.8,04a60171o1000c
8,60171.425553,20.843,2.308,17,39,c,0,1.49,80.38187,0.47242,5418.26,6291.92,2.52,2.29,-69.3,-0.355,17.89,19.31,04a60171o1013c
9,60183.320916,22.021,10.429,6,59,o,0,1.2,80.38187,0.47242,6742.32,354.14,2.66,2.42,-38.9,-0.335,17.21,18.09,04a60183o0760o
10,60183.32413,17.062,1.072,544,583,o,0,1.29,80.38187,0.47242,6722.61,315.72,2.66,2.38,-29.9,-0.356,17.42,18.21,04a60183o0767o
11,60183.33984,19.166,0.6,78,47,o,0,1.18,80.38187,0.47242,6777.63,396.46,2.55,2.42,-15.9,-0.377,18.63,19.51,04a60183o0800o
12,60183.345331,-19.715,0.29,-47,14,o,0,2.12,80.38187,0.47242,6794.83,279.04,2.36,2.25,-14.2,-0.405,18.78,19.84,04a60183o0812o
13,60183.399618,19.889,0.566,40,23,o,0,1.25,80.38187,0.47242,6715.5,10512.29,2.15,1.95,-60.6,-0.425,19.22,20.55,04a60183o0928o
14,60183.414157,21.456,2.516,10,24,o,0,0.69,80.38187,0.47242,6794.22,10473.12,2.36,1.97,-70.3,-0.428,19.17,20.42,04a60183o0959o
15,60185.113411,21.839,3.69,7,25,o,0,1.28,80.38187,0.47242,3054.56,4315.62,2.46,2.3,-59.0,-0.4,18.52,19.01,03a60185o0861o
16,60185.116602,-21.198,2.246,-12,27,o,0,1.16,80.38187,0.47242,3035.93,4276.38,2.59,2.44,-53.4,-0.393,18.5,19.06,03a60185o0868o
17,60185.12256,-20.561,1.327,-22,29,o,0,0.98,80.38187,0.47242,3090.95,4354.91,2.69,2.54,-51.7,-0.403,18.45,19.12,03a60185o0881o
18,60185.133215,20.242,0.855,29,25,o,0,1.44,80.38187,0.47242,3112.26,4237.57,2.66,2.53,-45.8,-0.396,18.56,19.24,03a60185o0904o
19,60186.355769,19.713,0.575,47,27,o,0,1.35,80.38187,0.47242,2758.21,8794.5,2.7,2.18,-69.6,-0.403,18.36,18.99,04a60186o0859o
20,60186.358955,20.771,1.504,18,27,o,0,1.17,80.38187,0.47242,2738.01,8755.99,2.67,2.09,-73.0,-0.386,18.42,18.99,04a60186o0866o
21,60186.364857,20.089,0.912,34,30,o,0,1.18,80.38187,0.47242,2794.77,8833.91,2.53,2.08,-66.8,-0.428,18.42,19.0,04a60186o0879o
22,60186.375383,-20.677,1.368,-20,27,o,0,1.44,80.38187,0.47242,2814.62,8718.22,2.4,2.03,-65.5,-0.44,18.51,19.09,04a60186o0901o
23,60200.139252,-23.567,7.857,-1,11,c,0,1.29,80.38187,0.47242,3394.18,6344.87,3.02,2.74,-40.2,-0.346,19.4,21.35,03a60200o0914c
24,60200.141096,21.725,1.395,7,10,c,0,1.29,80.38187,0.47242,3376.14,6305.66,2.8,2.56,-41.9,-0.362,19.45,21.33,03a60200o0918c
25,60200.143874,-20.62,0.64,-20,13,c,0,1.0,80.38187,0.47242,3431.96,6384.32,3.06,2.79,-35.7,-0.363,19.35,21.27,03a60200o0924c
26,60200.149326,20.402,0.526,25,13,c,0,1.07,80.38187,0.47242,3455.77,6268.95,2.95,2.68,-31.9,-0.344,19.24,20.85,03a60200o0936c
27,60204.332894,20.562,0.72,22,16,o,0,0.86,80.38187,0.47242,9233.05,6169.03,2.26,1.97,-0.5,-0.462,19.4,20.76,04a60204o0796o
28,60204.336516,22.665,4.522,3,14,o,0,0.75,80.38187,0.47242,9212.8,6131.08,2.26,1.91,-4.9,-0.466,19.37,20.78,04a60204o0804o
29,60204.344123,22.741,4.0,3,12,o,0,0.82,80.38187,0.47242,9273.73,6210.1,2.29,1.99,-2.2,-0.46,19.45,20.83,04a60204o0820o
30,60204.354618,20.986,0.878,15,13,o,0,1.01,80.38187,0.47242,9294.06,6093.96,2.41,2.26,-3.1,-0.435,19.34,20.85,04a60204o0843o
31,60206.110182,22.954,3.842,2,9,c,0,1.14,80.38187,0.47242,2993.09,2361.28,2.26,2.12,-48.4,-0.405,19.6,21.24,03a60206o0840c
32,60206.121676,24.94,23.333,0,9,c,0,1.48,80.38187,0.47242,2977.0,2324.03,2.29,2.15,-46.2,-0.405,19.59,21.29,03a60206o0865c
33,60206.129635,-21.288,0.944,-11,10,c,0,0.92,80.38187,0.47242,3034.76,2401.4,2.27,2.11,-46.1,-0.409,19.62,21.27,03a60206o0882c
34,60206.1333,-20.712,0.376,-19,7,c,0,2.02,80.38187,0.47242,3057.59,2285.53,2.31,2.12,-41.7,-0.408,19.55,21.26,03a60206o0890c
35,60206.145334,21.174,0.938,12,12,c,0,1.29,80.38187,0.47242,3019.15,2343.74,2.34,2.14,-52.2,-0.399,19.31,20.62,03a60206o0916c
36,60207.328595,-20.108,0.47,-33,16,o,0,1.23,80.38187,0.47242,2932.38,2489.38,2.74,2.49,54.3,-0.368,19.08,20.82,04a60207o0784o
37,60207.331766,24.291,19.5,1,14,o,0,1.51,80.38187,0.47242,2912.31,2450.21,2.71,2.44,51.1,-0.383,19.13,20.85,04a60207o0791o
38,60207.334951,22.107,2.379,5,12,o,0,1.14,80.38187,0.47242,2971.12,2527.98,2.76,2.48,50.1,-0.375,19.14,20.9,04a60207o0798o
39,60207.35785,20.964,0.874,15,13,o,0,1.44,80.38187,0.47242,3000.92,2410.95,2.71,2.4,49.6,-0.389,19.15,20.82,04a60207o0847o
40,60213.298004,-21.007,1.573,-14,23,o,0,1.26,80.38187,0.47242,4973.97,4333.46,2.41,2.26,-88.8,-0.381,18.7,19.68,04a60213o0685o
41,60213.301175,-19.938,0.579,-38,22,o,0,1.11,80.38187,0.47242,4956.28,4295.13,2.51,2.39,-73.5,-0.376,18.68,19.72,04a60213o0692o
42,60213.306701,20.098,0.76,33,25,o,0,1.09,80.38187,0.47242,5014.28,4372.62,2.39,2.27,-80.7,-0.392,18.72,19.77,04a60213o0704o
43,60213.315275,-22.162,4.5,-5,22,o,0,1.38,80.38187,0.47242,5033.28,4257.73,2.67,2.61,-77.0,-0.387,18.64,19.84,04a60213o0722o
44,60216.285532,19.414,0.518,62,32,o,0,1.12,80.38187,0.47242,8842.27,4134.35,2.5,2.2,-18.7,-0.386,18.3,18.63,04a60216o0683o
45,60216.288258,23.051,13.385,2,29,o,0,1.5,80.38187,0.47242,8822.44,4095.81,2.66,2.39,-17.0,-0.355,18.26,18.65,04a60216o0689o
46,60216.293716,-19.902,0.712,-40,28,o,0,1.53,80.38187,0.47242,8880.23,4174.02,2.56,2.41,-9.9,-0.366,18.29,18.67,04a60216o0701o
47,60216.306444,23.208,17.727,2,34,o,0,1.05,80.38187,0.47242,8901.22,4058.49,2.65,2.48,-32.8,-0.355,18.28,18.75,04a60216o0729o
48,60219.318122,19.422,1.059,62,66,o,0,1.2,80.38187,0.47242,2835.54,541.04,2.63,2.13,47.5,-0.4,17.56,17.59,04a60219o0751o
49,60219.319936,18.198,0.614,191,117,o,0,1.29,80.38187,0.47242,2815.35,502.03,2.73,2.19,48.0,-0.388,16.79,16.74,04a60219o0755o
50,60219.335763,-19.561,0.876,-54,48,o,0,1.42,80.38187,0.47242,2881.22,579.14,2.77,2.24,46.6,-0.391,17.71,17.9,04a60219o0788o
51,60219.339372,20.3,1.422,28,39,o,0,0.96,80.38187,0.47242,2901.98,461.95,2.6,2.13,46.7,-0.406,17.9,18.31,04a60219o0796o
52,60221.069177,15.851,0.866,1658,1436,o,0,1.62,80.38187,0.47242,5304.69,6285.37,2.55,2.36,-50.3,-0.372,15.32,14.97,03a60221o0742o
53,60221.070985,16.068,1.599,1358,2170,o,0,1.14,80.38187,0.47242,5287.88,6246.27,2.57,2.4,-53.7,-0.394,14.35,13.87,03a60221o0746o
54,60221.074614,-18.117,1.296,-206,267,o,0,1.03,80.38187,0.47242,5344.23,6325.6,2.47,2.24,-48.5,-0.409,16.35,16.32,03a60221o0754o
55,60221.085156,-18.538,1.032,-140,144,o,0,1.18,80.38187,0.47242,5365.55,6210.45,2.79,2.6,-54.6,-0.396,16.09,16.3,03a60221o0777o
56,60222.328716,20.111,0.658,33,22,o,0,1.11,80.38187,0.47242,7298.74,6262.88,2.22,2.09,-34.7,-0.425,18.88,19.68,04a60222o0750o
57,60222.330529,-19.949,0.546,-38,21,o,0,1.1,80.38187,0.47242,7278.67,6224.67,2.27,2.09,-35.0,-0.427,18.84,19.71,04a60222o0754o
58,60222.350984,-20.835,1.16,-17,20,o,0,1.09,80.38187,0.47242,7347.09,6299.09,2.14,1.97,-22.3,-0.431,18.91,19.67,04a60222o0798o
59,60222.355991,-16.134,0.019,-1278,24,o,0,11290.72,80.38187,0.47242,7369.88,6183.48,2.17,2.08,-12.1,-0.44,18.9,19.63,04a60222o0809o
