,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,58630.415739,-21.507,1.812,-9,16,o,0,0.76,244.6785,67.90011,1461.81,4771.39,2.83,2.8,-40.4,-0.479,19.3,21.07,01a58630o0384o
1,58630.418502,-21.133,1.029,-13,13,o,0,1.14,244.6785,67.90011,1442.07,4735.27,2.83,2.78,-19.1,-0.473,19.32,21.08,01a58630o0390o
2,58630.424134,-21.54,1.718,-9,15,o,0,0.78,244.6785,67.90011,1505.6,4807.43,3.32,3.0,-12.3,-0.419,19.25,21.11,01a58630o0402o
3,58630.442485,-20.962,0.887,-15,13,o,0,1.1,244.6785,67.90011,9014.27,5825.69,3.12,2.93,10.1,-0.434,19.31,21.03,01a58630o0440o
4,58634.409797,21.444,1.615,10,16,o,0,1.18,244.6785,67.90011,10303.31,9290.25,2.85,2.68,38.8,-0.467,19.29,21.03,01a58634o0389o
5,58634.413017,19.785,0.369,44,16,o,0,0.73,244.6785,67.90011,10327.6,9326.1,3.02,2.63,76.9,-0.471,19.32,20.95,01a58634o0396o
6,58634.419462,21.03,1.092,14,15,o,0,1.09,244.6785,67.90011,10259.6,9254.46,3.27,2.89,77.7,-0.42,19.25,20.94,01a58634o0410o
7,58634.430769,-22.624,4.647,-3,15,o,0,0.74,244.6785,67.90011,10246.4,9372.76,3.01,2.67,76.3,-0.458,19.33,20.99,01a58634o0434o
8,58634.454125,22.483,3.87,4,14,o,0,0.87,244.6785,67.90011,171.94,9628.59,2.57,2.41,-57.5,-0.53,19.24,20.94,01a58634o0484o
9,58634.458969,21.001,1.217,14,18,o,0,0.62,244.6785,67.90011,204.8,9668.01,2.52,2.38,-71.4,-0.541,19.32,20.93,01a58634o0494o
10,58634.471831,20.042,0.413,35,14,o,0,1.5,244.6785,67.90011,133.33,9586.33,2.63,2.48,-51.5,-0.525,19.24,20.97,01a58634o0521o
11,58634.483542,20.199,0.456,30,14,o,0,1.51,244.6785,67.90011,119.45,9702.55,2.72,2.55,-52.9,-0.52,19.23,20.96,01a58634o0543o
12,58636.423617,23.683,11.5,1,14,c,0,0.49,244.6785,67.90011,8028.54,9079.98,2.7,2.56,-79.1,-0.399,19.71,21.63,02a58636o0413c
