,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,59222.651252,-20.269,0.432,-28,12,o,0,2.56,183.53143,-12.588,4002.45,3573.77,2.47,2.21,40.4,-0.423,19.43,20.71,02a59222o0985o
1,59222.65466,20.652,0.596,20,12,o,0,2.19,183.53143,-12.588,3983.26,3532.32,2.45,2.18,34.8,-0.432,19.43,20.69,02a59222o0992o
2,59222.66014,-20.735,0.733,-18,14,o,0,1.99,183.53143,-12.588,4038.75,3612.89,2.43,2.3,50.8,-0.43,19.34,20.61,02a59222o1003o
3,59222.674199,21.281,2.174,11,24,o,0,1.74,183.53143,-12.588,4058.81,3498.44,2.31,2.12,52.4,-0.435,18.47,18.72,02a59222o1033o
4,59223.626605,-21.053,3.755,-14,52,o,0,1.07,183.53143,-12.588,9343.79,7439.14,2.6,2.19,21.1,-0.361,18.56,19.81,01a59223o0925o
5,59223.633551,-24.865,30.333,0,12,o,0,1.8,183.53143,-12.588,9383.24,7478.15,2.42,2.18,-4.7,-0.383,19.34,20.66,01a59223o0940o
6,59224.590131,-19.846,0.216,-42,9,c,0,2.19,183.53143,-12.588,4358.34,1156.93,2.93,2.59,5.9,-0.366,19.6,21.68,01a59224o0791c
7,59224.591973,-20.615,0.463,-21,10,c,0,1.77,183.53143,-12.588,4339.68,1118.6,2.85,2.54,5.1,-0.376,19.65,21.7,01a59224o0795c
8,59224.605219,-20.875,0.622,-16,10,c,0,1.76,183.53143,-12.588,4398.81,1198.83,2.75,2.43,-13.4,-0.374,19.69,21.7,01a59224o0822c
9,59224.607991,-20.832,0.548,-17,9,c,0,1.6,183.53143,-12.588,4416.67,1081.48,2.71,2.4,16.8,-0.379,19.68,21.69,01a59224o0828c
10,59226.589689,22.546,2.429,4,8,c,0,2.47,183.53143,-12.588,3214.35,3005.8,2.39,2.32,-33.6,-0.402,19.74,21.71,02a59226o0854c
11,59226.59152,20.545,0.439,22,10,c,0,1.96,183.53143,-12.588,3233.79,3045.57,2.41,2.37,-56.1,-0.4,19.73,21.71,02a59226o0858c
12,59226.594264,21.818,1.38,7,9,c,0,1.69,183.53143,-12.588,3175.15,2967.77,2.5,2.45,-46.7,-0.393,19.69,21.71,02a59226o0864c
13,59226.600246,-21.958,1.46,-6,9,c,0,1.92,183.53143,-12.588,3156.71,3083.52,2.33,2.28,-44.7,-0.404,19.78,21.73,02a59226o0877c
14,59228.56263,-20.859,0.521,-16,9,c,0,2.68,183.53143,-12.588,4356.58,1158.75,3.04,3.01,-38.4,-0.357,19.58,21.88,01a59228o0511c
15,59228.564931,-20.766,0.435,-18,8,c,0,2.01,183.53143,-12.588,4338.32,1119.22,2.84,2.72,26.1,-0.363,19.63,21.89,01a59228o0516c
