,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,59471.614,18.533,0.209,140,29,o,0,0.84,110.53362,-35.88107,1754.75,966.93,3.02,2.9,-61.9,-0.508,18.79,19.95,01a59471o0889o
1,59471.619068,18.06,0.122,217,26,o,0,1.42,110.53362,-35.88107,1733.91,928.35,2.86,2.81,-77.9,-0.52,18.77,19.94,01a59471o0900o
2,59471.634299,18.249,0.264,182,48,o,0,0.98,110.53362,-35.88107,1788.11,1007.16,2.98,2.84,-52.4,-0.527,18.23,18.86,01a59471o0933o
3,59479.611383,18.217,0.205,188,38,o,0,1.13,110.53362,-35.88107,7887.51,4791.35,3.07,3.05,65.3,-0.438,18.14,18.88,01a59479o0874o
4,59479.616489,18.203,0.178,190,34,o,0,1.31,110.53362,-35.88107,7868.19,4752.72,3.25,3.19,63.5,-0.408,18.07,18.95,01a59479o0885o
5,59479.634486,18.224,0.168,186,31,o,0,1.32,110.53362,-35.88107,7930.81,4827.38,3.24,3.14,-85.9,-0.435,18.08,18.87,01a59479o0924o
6,59479.641393,18.486,0.419,146,61,o,0,1.4,110.53362,-35.88107,7949.09,4709.79,3.08,2.98,-89.7,-0.45,17.5,17.81,01a59479o0939o
7,59487.615262,17.743,0.072,290,21,o,0,1.55,110.53362,-35.88107,5723.12,1272.94,3.13,3.09,77.3,-0.421,18.76,20.0,01a59487o0736o
8,59487.619426,17.994,0.081,230,19,o,0,1.9,110.53362,-35.88107,5704.72,1234.22,2.81,2.78,77.4,-0.465,18.95,20.04,01a59487o0745o
9,59487.631922,17.988,0.096,232,22,o,0,1.19,110.53362,-35.88107,5759.5,1311.76,2.94,2.85,-57.1,-0.459,18.89,20.02,01a59487o0772o
10,59487.64114,18.29,0.185,175,32,o,0,1.02,110.53362,-35.88107,5776.93,1194.68,3.02,2.97,-87.6,-0.452,18.32,19.06,01a59487o0792o
11,59489.616882,17.912,0.081,248,20,o,0,1.06,110.53362,-35.88107,2427.69,3781.97,2.57,1.94,33.2,-0.436,19.08,20.08,02a59489o0895o
12,59489.623344,17.742,0.06,291,17,o,0,2.03,110.53362,-35.88107,2447.68,3818.45,2.49,1.91,33.7,-0.437,19.12,20.17,02a59489o0909o
13,59489.636205,17.837,0.075,266,20,o,0,2.6,110.53362,-35.88107,2388.26,3740.1,2.35,1.87,33.7,-0.437,19.13,19.99,02a59489o0937o
14,59489.643084,17.929,0.117,245,29,o,0,1.12,110.53362,-35.88107,2367.24,3856.49,2.22,1.83,32.0,-0.446,18.51,18.96,02a59489o0952o
15,59491.609025,17.871,0.073,258,19,o,0,1.3,110.53362,-35.88107,2286.23,7108.75,2.75,2.59,-47.5,-0.477,19.05,20.3,01a59491o0871o
16,59491.614551,17.95,0.076,240,18,o,0,1.26,110.53362,-35.88107,2270.05,7072.58,2.78,2.73,-51.6,-0.459,19.03,20.29,01a59491o0883o
17,59491.629325,17.885,0.078,255,20,o,0,1.31,110.53362,-35.88107,2331.72,7151.14,2.89,2.75,-49.1,-0.454,19.01,20.29,01a59491o0915o
18,59491.638542,18.042,0.137,220,30,o,0,1.24,110.53362,-35.88107,2352.99,7036.68,2.93,2.75,-50.9,-0.467,18.69,19.68,01a59491o0935o
19,59493.609704,17.796,0.056,276,16,o,0,2.46,110.53362,-35.88107,3608.27,7248.31,2.19,1.91,31.8,-0.423,19.32,20.49,02a59493o0901o
20,59493.620272,17.696,0.053,303,16,o,0,2.2,110.53362,-35.88107,3628.04,7282.77,2.11,1.92,34.9,-0.43,19.39,20.52,02a59493o0924o
21,59493.630691,17.809,0.056,273,15,o,0,1.64,110.53362,-35.88107,3567.25,7203.92,2.46,2.09,36.0,-0.406,19.28,20.52,02a59493o0946o
22,59493.638031,17.895,0.072,252,18,o,0,1.04,110.53362,-35.88107,3547.78,7320.82,2.38,2.07,30.1,-0.403,19.01,19.96,02a59493o0962o
23,59495.598425,17.856,0.102,262,27,o,0,1.08,110.53362,-35.88107,2290.46,7108.31,3.52,3.29,1.0,-0.384,18.6,19.99,01a59495o0876o
24,59495.603961,18.061,0.136,216,30,o,0,1.21,110.53362,-35.88107,2269.93,7069.53,3.28,3.25,-33.8,-0.409,18.5,19.81,01a59495o0888o
25,59495.607644,17.828,0.093,268,25,o,0,1.14,110.53362,-35.88107,2331.04,7147.36,3.48,3.25,-13.7,-0.387,18.58,19.96,01a59495o0896o
26,59495.628841,17.994,0.126,230,29,o,0,1.68,110.53362,-35.88107,2356.05,7035.77,3.56,3.24,-4.4,-0.382,18.37,19.66,01a59495o0941o
27,59501.601026,17.855,0.07,262,18,o,0,1.8,110.53362,-35.88107,10371.73,5407.37,2.12,2.08,13.4,-0.458,19.26,20.13,02a59501o0882o
28,59501.605024,17.795,0.058,277,16,o,0,3.53,110.53362,-35.88107,10389.17,5446.79,2.13,2.12,10.4,-0.461,19.21,20.15,02a59501o0890o
29,59501.610516,17.838,0.075,266,20,o,0,1.63,110.53362,-35.88107,429.46,5363.83,2.08,1.84,16.2,-0.422,19.16,20.08,02a59501o0902o
30,59501.612803,17.817,0.068,271,18,o,0,1.29,110.53362,-35.88107,10330.84,5367.19,2.13,2.01,19.9,-0.452,19.28,20.15,02a59501o0907o
31,59501.62874,18.059,0.092,217,20,o,0,1.83,110.53362,-35.88107,447.33,5401.49,1.97,1.86,-0.8,-0.43,19.1,19.91,02a59501o0941o
32,59501.630569,17.871,0.072,258,19,o,0,1.7,110.53362,-35.88107,10311.0,5484.02,2.13,1.99,23.5,-0.447,19.2,20.04,02a59501o0945o
33,59501.639749,17.755,0.072,287,21,o,0,1.5,110.53362,-35.88107,388.89,5323.51,1.94,1.82,8.4,-0.421,18.82,19.41,02a59501o0965o
34,59501.644792,18.124,0.16,204,33,o,0,1.46,110.53362,-35.88107,368.82,5439.41,1.96,1.84,4.4,-0.421,18.24,18.42,02a59501o0976o
35,59503.565506,17.953,0.075,239,18,o,0,1.71,110.53362,-35.88107,4213.35,7030.59,3.16,3.02,26.4,-0.418,18.88,20.26,01a59503o0782o
36,59503.568735,17.986,0.075,232,17,o,0,1.98,110.53362,-35.88107,4193.81,6991.29,3.17,3.04,21.3,-0.421,18.85,20.28,01a59503o0789o
37,59503.574263,18.049,0.084,219,18,o,0,1.38,110.53362,-35.88107,4253.76,7067.47,3.08,2.98,16.9,-0.43,18.96,20.29,01a59503o0801o
38,59503.584409,18.203,0.09,190,17,o,0,2.06,110.53362,-35.88107,4275.16,6950.94,3.1,3.04,-10.5,-0.43,18.93,20.36,01a59503o0823o
39,59505.574069,17.914,0.105,248,26,o,0,1.46,110.53362,-35.88107,10364.82,5411.39,2.38,2.1,20.1,-0.433,18.63,19.13,02a59505o0840o
40,59505.577271,17.781,0.099,280,28,o,0,1.81,110.53362,-35.88107,10384.78,5450.52,2.16,2.0,15.8,-0.453,18.72,19.18,02a59505o0847o
41,59505.582776,16.553,0.47,869,408,o,0,1.6,110.53362,-35.88107,10325.48,5370.57,2.23,2.0,19.7,-0.449,15.89,15.95,02a59505o0859o
42,59505.585977,17.769,1.244,283,352,o,0,1.0,110.53362,-35.88107,425.04,5370.08,2.33,1.86,24.6,-0.394,16.87,17.62,02a59505o0866o
43,59505.589213,17.749,0.098,289,28,o,0,1.0,110.53362,-35.88107,444.1,5407.71,2.14,1.8,20.9,-0.41,18.51,18.9,02a59505o0873o
44,59505.592895,17.728,0.465,294,137,o,0,1.28,110.53362,-35.88107,10304.02,5485.61,2.31,1.99,23.1,-0.428,15.89,16.14,02a59505o0881o
45,59505.596101,17.912,0.118,248,29,o,0,1.6,110.53362,-35.88107,384.33,5329.95,2.21,1.85,20.6,-0.39,18.49,18.97,02a59505o0888o
46,59505.606176,18.116,0.096,206,20,o,0,1.91,110.53362,-35.88107,363.65,5445.67,2.17,1.9,19.9,-0.408,18.89,19.61,02a59505o0910o
47,59509.588213,17.848,0.157,263,41,o,0,1.35,110.53362,-35.88107,6666.88,9193.73,2.69,2.6,73.6,-0.41,18.55,19.16,02a59509o0876o
48,59509.591414,17.822,0.134,270,36,o,0,1.94,110.53362,-35.88107,6686.13,9233.18,2.67,2.47,-71.0,-0.426,18.58,19.16,02a59509o0883o
49,59509.597356,17.736,0.156,292,46,o,0,1.21,110.53362,-35.88107,6629.35,9153.92,2.87,2.69,-69.3,-0.398,18.53,19.17,02a59509o0896o
50,59509.608792,18.163,0.17,197,34,o,0,0.87,110.53362,-35.88107,6610.54,9270.14,2.92,2.72,-75.5,-0.41,18.51,19.2,02a59509o0921o
51,59511.596485,17.885,0.12,255,30,o,0,1.01,110.53362,-35.88107,5973.75,4966.2,2.97,2.88,55.5,-0.44,18.5,19.28,01a59511o0888o
52,59511.605153,18.89,0.658,101,66,o,0,1.04,110.53362,-35.88107,5958.24,4925.44,2.95,2.77,37.5,-0.445,17.59,18.22,01a59511o0906o
53,59511.624564,17.646,0.133,318,42,o,0,0.96,110.53362,-35.88107,6020.05,4998.17,2.89,2.78,38.4,-0.45,18.1,18.7,01a59511o0948o
54,59511.63149,17.889,0.191,254,48,o,0,0.92,110.53362,-35.88107,6037.93,4879.78,2.99,2.92,50.0,-0.444,17.93,18.49,01a59511o0963o
55,59513.585116,18.092,0.109,210,23,o,0,1.05,110.53362,-35.88107,6665.92,9192.22,2.29,2.14,-72.2,-0.433,19.0,19.73,02a59513o0866o
56,59513.58878,17.899,0.082,251,20,o,0,1.9,110.53362,-35.88107,6684.85,9231.72,2.3,2.2,84.7,-0.423,19.04,19.75,02a59513o0874o
57,59513.595205,17.895,0.092,252,23,o,0,1.06,110.53362,-35.88107,6627.84,9153.23,2.33,2.23,73.1,-0.421,19.03,19.74,02a59513o0888o
58,59513.606114,18.349,0.126,166,21,o,0,1.43,110.53362,-35.88107,6607.33,9270.58,2.37,2.27,86.9,-0.422,18.97,19.74,02a59513o0911o
59,59515.584568,17.752,0.082,288,24,o,0,1.08,110.53362,-35.88107,8930.23,9250.37,3.28,3.15,68.0,-0.413,18.8,20.0,01a59515o0870o
60,59515.588255,18.398,0.131,159,21,o,0,1.1,110.53362,-35.88107,8910.34,9210.63,3.12,2.98,65.0,-0.421,18.86,20.02,01a59515o0878o
61,59515.593322,17.897,0.087,252,22,o,0,1.06,110.53362,-35.88107,8974.43,9286.02,3.04,2.83,46.5,-0.428,18.94,20.02,01a59515o0889o
62,59515.6053,18.491,0.168,146,24,o,0,1.51,110.53362,-35.88107,8996.53,9165.53,3.22,2.86,42.4,-0.408,18.63,19.6,01a59515o0915o
63,59517.589717,17.933,0.046,244,11,o,0,5.17,110.53362,-35.88107,10288.92,3462.61,2.13,1.81,-57.7,-0.463,19.46,20.42,02a59517o0700o
64,59517.591546,17.911,0.054,249,13,o,0,2.84,110.53362,-35.88107,10306.92,3503.0,2.01,1.94,-30.6,-0.451,19.38,20.43,02a59517o0704o
65,59517.597054,17.84,0.048,265,13,o,0,4.44,110.53362,-35.88107,10249.07,3422.22,2.11,1.8,-62.0,-0.449,19.47,20.44,02a59517o0716o
66,59517.603916,18.18,0.062,194,12,o,0,6.45,110.53362,-35.88107,337.78,3422.32,1.98,1.88,22.6,-0.427,19.32,20.37,02a59517o0731o
67,59517.607135,18.103,0.063,208,13,o,0,5.39,110.53362,-35.88107,357.08,3460.4,2.01,1.81,22.8,-0.434,19.33,20.36,02a59517o0738o
68,59517.608507,17.871,0.057,258,15,o,0,3.22,110.53362,-35.88107,10225.77,3537.62,2.01,1.89,-52.0,-0.453,19.44,20.44,02a59517o0741o
69,59517.63813,18.167,0.083,196,16,o,0,1.99,110.53362,-35.88107,296.99,3381.6,1.98,1.89,-50.2,-0.434,19.24,20.23,02a59517o0804o
70,59517.644996,18.015,0.088,226,20,o,0,2.04,110.53362,-35.88107,274.42,3498.17,1.96,1.89,-5.4,-0.437,18.96,19.54,02a59517o0819o
71,59519.569501,18.069,0.085,215,18,o,0,1.26,110.53362,-35.88107,8928.95,9250.89,3.32,3.01,42.6,-0.405,19.07,20.61,01a59519o0839o
72,59519.571343,18.268,0.104,179,19,o,0,1.31,110.53362,-35.88107,8909.01,9212.57,3.17,2.98,45.8,-0.418,19.03,20.61,01a59519o0843o
73,59519.574108,18.162,0.087,197,17,o,0,1.5,110.53362,-35.88107,8971.34,9287.87,3.14,2.93,46.5,-0.421,19.09,20.6,01a59519o0849o
74,59519.579176,18.311,0.099,172,17,o,0,1.5,110.53362,-35.88107,8990.91,9168.91,3.25,3.05,44.7,-0.414,19.0,20.58,01a59519o0860o
75,59523.569011,18.065,0.078,216,17,o,0,1.58,110.53362,-35.88107,954.07,3138.42,3.25,3.06,-5.8,-0.422,19.05,20.71,01a59523o0840o
76,59523.574484,18.307,0.118,173,20,o,0,1.09,110.53362,-35.88107,932.95,3096.93,3.61,3.17,-9.5,-0.438,19.07,20.73,01a59523o0851o
77,59523.579091,18.31,0.094,172,16,o,0,2.05,110.53362,-35.88107,993.98,3175.8,3.4,3.17,-12.7,-0.419,19.04,20.73,01a59523o0861o
78,59523.584189,18.156,0.098,198,19,o,0,1.16,110.53362,-35.88107,1010.84,3058.84,3.4,3.16,-19.6,-0.428,19.06,20.72,01a59523o0872o
79,59525.566493,18.528,0.09,141,13,c,0,1.89,110.53362,-35.88107,7617.66,7558.47,2.72,2.6,60.4,-0.389,19.41,20.99,02a59525o0274c
80,59525.569709,18.375,0.08,162,13,c,0,1.44,110.53362,-35.88107,7636.59,7597.4,2.78,2.67,80.3,-0.388,19.39,20.99,02a59525o0281c
81,59525.589283,18.405,0.072,158,11,c,0,1.63,110.53362,-35.88107,7580.15,7518.9,2.6,2.5,71.9,-0.392,19.43,21.02,02a59525o0323c
82,59525.59252,18.477,0.09,148,13,c,0,1.33,110.53362,-35.88107,7561.25,7634.25,2.62,2.52,-89.3,-0.392,19.48,21.03,02a59525o0330c
83,59527.552115,18.334,0.141,168,24,o,0,0.99,110.53362,-35.88107,950.23,3136.95,3.69,3.51,-54.0,-0.433,18.83,20.44,01a59527o0801o
84,59527.55442,18.404,0.449,158,71,o,0,1.18,110.53362,-35.88107,929.62,3097.37,3.91,3.72,-49.6,-0.39,17.5,19.07,01a59527o0806o
85,59527.558107,18.023,0.296,224,66,o,0,1.35,110.53362,-35.88107,990.21,3175.34,3.53,3.36,-54.9,-0.425,17.58,19.06,01a59527o0814o
86,59527.563639,18.157,0.108,198,21,o,0,1.08,110.53362,-35.88107,1008.38,3059.06,3.32,3.24,-70.0,-0.448,18.97,20.5,01a59527o0826o
87,59529.53897,18.348,0.075,166,12,c,0,1.34,110.53362,-35.88107,7613.58,7560.54,2.56,2.44,50.2,-0.407,19.58,21.28,02a59529o0770c
88,59529.5408,18.736,0.109,116,13,c,0,2.08,110.53362,-35.88107,7631.44,7602.73,2.59,2.51,62.5,-0.407,19.53,21.28,02a59529o0774c
89,59529.544495,18.352,0.082,166,14,c,0,1.13,110.53362,-35.88107,7573.43,7523.47,2.61,2.41,43.6,-0.398,19.58,21.29,02a59529o0782c
90,59529.551405,18.606,0.094,131,12,c,0,1.5,110.53362,-35.88107,7553.66,7639.45,2.71,2.4,40.9,-0.393,19.57,21.28,02a59529o0797c
91,59531.545682,18.843,0.58,105,61,o,0,1.37,110.53362,-35.88107,7571.34,1135.36,3.83,3.76,-53.5,-0.359,17.68,19.13,01a59531o0748o
92,59531.548907,18.011,0.147,227,33,o,0,1.74,110.53362,-35.88107,7549.99,1095.82,3.94,3.68,-67.5,-0.343,18.22,19.74,01a59531o0755o
93,59531.553056,17.891,0.179,253,45,o,0,0.89,110.53362,-35.88107,7608.59,1170.96,3.7,3.61,-51.4,-0.367,17.98,19.52,01a59531o0764o
