,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,60184.37633,-22.57,5.207,-3,18,o,0,1.13,96.51932,-31.25706,3707.4,3969.84,2.09,1.99,75.5,-0.396,18.91,19.92,04a60184o0756o
1,60184.379531,-19.951,0.476,-38,18,o,0,1.04,96.51932,-31.25706,3688.0,3930.95,2.14,2.0,77.4,-0.397,18.94,19.94,04a60184o0763o
2,60184.386109,23.189,11.176,2,22,o,0,0.64,96.51932,-31.25706,3744.65,4010.28,2.06,1.94,81.2,-0.408,19.06,20.1,04a60184o0777o
3,60184.404743,24.067,15.714,1,14,o,0,1.52,96.51932,-31.25706,3766.26,3896.94,2.14,2.03,77.5,-0.408,19.17,20.42,04a60184o0817o
4,60187.289791,-20.016,1.295,-36,46,o,0,1.13,96.51932,-31.25706,8795.23,8282.34,2.39,2.27,-68.5,-0.405,17.85,18.1,04a60187o0695o
5,60187.2931,-19.698,0.953,-48,46,o,0,1.02,96.51932,-31.25706,8773.35,8245.01,2.53,2.4,-6.8,-0.35,17.93,18.15,04a60187o0702o
6,60187.298771,19.252,0.657,72,48,o,0,0.7,96.51932,-31.25706,8829.93,8322.32,2.43,2.32,0.3,-0.36,18.04,18.26,04a60187o0714o
7,60187.317056,23.296,19.182,2,34,o,0,1.47,96.51932,-31.25706,8838.29,8208.89,2.42,2.35,-23.3,-0.376,18.22,18.49,04a60187o0751o
8,60189.129048,20.607,1.376,21,29,o,0,1.21,96.51932,-31.25706,9339.37,1750.31,2.41,2.17,-32.9,-0.426,18.31,18.94,03a60189o0883o
9,60189.131841,-20.833,2.649,-17,45,o,0,0.9,96.51932,-31.25706,9322.12,1711.51,2.26,2.04,-44.0,-0.444,17.92,18.24,03a60189o0889o
10,60189.141615,19.838,1.351,42,57,o,0,1.39,96.51932,-31.25706,9379.89,1788.46,2.51,2.28,-34.3,-0.411,17.54,17.91,03a60189o0907o
11,60189.151698,17.72,1.331,297,395,o,0,0.61,96.51932,-31.25706,9405.09,1671.61,2.49,2.33,-37.1,-0.427,15.8,15.78,03a60189o0929o
12,60208.345069,-23.868,12.857,-1,13,o,0,0.81,96.51932,-31.25706,594.15,8168.59,2.63,2.2,-86.0,-0.345,19.42,21.0,04a60208o0731o
13,60208.348288,25.923,80.0,0,12,o,0,1.0,96.51932,-31.25706,574.87,8128.78,2.71,2.26,-83.6,-0.346,19.43,20.96,04a60208o0738o
14,60208.354012,22.173,2.323,5,11,o,0,1.16,96.51932,-31.25706,635.96,8208.34,2.73,2.27,-84.3,-0.348,19.4,20.99,04a60208o0748o
15,60208.367592,-22.075,2.057,-5,11,o,0,1.34,96.51932,-31.25706,661.98,8093.41,2.73,2.21,-81.4,-0.348,19.41,20.96,04a60208o0777o
16,60208.404557,-20.52,0.984,-22,22,o,0,1.24,96.51932,-31.25706,642.53,8152.79,2.85,2.47,-80.8,-0.326,18.62,19.3,04a60208o0857o
17,60210.088101,-23.549,6.6,-1,9,c,0,1.17,96.51932,-31.25706,6633.09,8382.31,2.52,2.22,-48.4,-0.394,19.69,21.42,03a60210o0764c
18,60210.091283,21.323,0.805,11,9,c,0,1.56,96.51932,-31.25706,6615.68,8342.97,2.47,2.15,-47.5,-0.398,19.71,21.43,03a60210o0771c
19,60210.10115,-20.471,0.384,-24,9,c,0,1.08,96.51932,-31.25706,6671.38,8421.37,2.46,2.21,-52.5,-0.394,19.69,21.47,03a60210o0791c
20,60210.103879,-21.936,1.532,-6,9,c,0,1.1,96.51932,-31.25706,6694.5,8305.51,2.45,2.15,-52.2,-0.398,19.72,21.47,03a60210o0797c
21,60210.14663,-20.876,0.922,-16,15,c,0,1.87,96.51932,-31.25706,6660.57,8363.51,2.56,2.3,-53.7,-0.389,18.99,19.84,03a60210o0889c
