,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,59041.560914,22.196,2.218,5,11,o,0,1.77,350.11737,22.9869,6040.66,1390.62,2.09,1.97,-27.8,-0.414,19.44,20.3,01a59041o0677o
1,59041.564378,-21.274,1.0,-11,11,o,0,1.09,350.11737,22.9869,6020.05,1350.94,2.08,2.03,-23.9,-0.414,19.42,20.28,01a59041o0684o
2,59041.568059,24.476,19.833,1,12,o,0,1.33,350.11737,22.9869,6078.82,1429.41,2.2,2.14,-18.4,-0.404,19.35,20.26,01a59041o0692o
3,59041.576411,-20.769,0.716,-18,13,o,0,0.89,350.11737,22.9869,6096.62,1312.68,2.16,2.09,-17.4,-0.408,19.4,20.23,01a59041o0710o
4,59043.563663,-21.536,1.154,-9,10,o,0,1.17,350.11737,22.9869,2182.67,7313.19,2.06,1.89,-50.4,-0.449,19.51,20.58,02a59043o0624o
5,59043.56572,25.008,24.25,0,9,o,0,1.55,350.11737,22.9869,2203.06,7352.95,1.95,1.85,-54.4,-0.468,19.53,20.58,02a59043o0628o
6,59043.569386,-20.619,0.556,-20,11,o,0,1.06,350.11737,22.9869,2146.84,7273.74,1.98,1.94,-33.6,-0.457,19.53,20.57,02a59043o0636o
7,59043.575366,-20.448,0.455,-24,11,o,0,1.05,350.11737,22.9869,2127.31,7390.42,1.98,1.9,-61.4,-0.45,19.5,20.56,02a59043o0649o
8,59045.54042,-18.023,0.968,-224,217,o,0,1.69,350.11737,22.9869,6040.21,1388.61,2.69,2.58,-21.0,-0.392,16.21,17.42,01a59045o0640o
9,59045.542261,16.406,2.337,995,2325,o,0,0.79,350.11737,22.9869,6020.22,1349.48,2.75,2.59,-21.4,-0.38,14.31,15.2,01a59045o0644o
10,59045.576893,20.576,2.667,21,57,o,0,1.28,350.11737,22.9869,6094.27,1311.11,2.9,2.8,-8.6,-0.381,17.7,18.89,01a59045o0712o
11,59047.527863,20.939,0.583,15,9,c,0,1.55,350.11737,22.9869,2182.17,7309.22,2.26,2.23,-46.2,-0.422,19.59,21.36,02a59047o0497c
12,59047.529694,23.759,7.222,1,8,c,0,1.97,350.11737,22.9869,2201.76,7349.25,2.26,2.23,-29.9,-0.419,19.59,21.38,02a59047o0501c
13,59047.534127,-21.072,0.682,-14,9,c,0,1.33,350.11737,22.9869,2143.77,7270.87,2.3,2.27,-78.8,-0.417,19.61,21.44,02a59047o0510c
14,59047.539888,-20.978,0.68,-15,10,c,0,0.88,350.11737,22.9869,2125.86,7386.36,2.28,2.24,-56.2,-0.419,19.63,21.5,02a59047o0522c
15,59051.491825,23.695,6.4,1,8,c,0,1.41,350.11737,22.9869,5615.53,3262.2,2.35,2.3,82.0,-0.409,19.75,21.72,02a59051o0534c
16,59051.495028,22.261,1.73,4,8,c,0,1.02,350.11737,22.9869,5634.54,3300.43,2.38,2.3,50.8,-0.407,19.75,21.73,02a59051o0541c
17,59051.503801,26.199,64.0,0,8,c,0,1.11,350.11737,22.9869,5578.64,3224.65,2.34,2.3,-82.2,-0.409,19.76,21.73,02a59051o0559c
18,59051.523534,-21.726,0.984,-7,7,c,0,1.15,350.11737,22.9869,5558.42,3343.68,2.35,2.29,75.8,-0.408,19.75,21.73,02a59051o0597c
19,59053.509397,-22.305,1.6,-4,7,o,0,1.44,350.11737,22.9869,2096.51,1604.8,1.79,1.69,62.8,-0.45,19.86,21.11,01a59053o0450o
20,59053.511007,-21.614,1.0,-8,8,o,0,1.03,350.11737,22.9869,2075.96,1566.31,1.85,1.79,60.7,-0.443,19.81,21.09,01a59053o0453o
21,59053.513769,-21.494,0.944,-9,9,o,0,0.91,350.11737,22.9869,2135.99,1644.82,1.74,1.68,58.1,-0.447,19.87,21.13,01a59053o0459o
22,59053.529033,-24.231,10.727,-1,8,o,0,1.55,350.11737,22.9869,2154.15,1528.73,1.78,1.71,56.4,-0.444,19.86,21.18,01a59053o0491o
23,59059.563154,21.771,0.881,7,6,c,0,1.75,350.11737,22.9869,4078.14,1495.17,2.4,2.31,86.2,-0.41,19.8,22.03,02a59059o0687c
24,59059.568288,-23.591,5.182,-1,7,c,0,1.12,350.11737,22.9869,4059.83,1457.71,2.39,2.32,-78.9,-0.411,19.81,22.04,02a59059o0698c
25,59059.571516,-21.706,1.048,-8,8,c,0,0.92,350.11737,22.9869,4119.62,1533.73,2.4,2.35,78.8,-0.408,19.78,22.04,02a59059o0705c
