Nested Sampling Global Log-Evidence           :   -0.624943201333654272E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.634269479301633012E+02  +/-    0.137051248283774796E+00

Dim No.       Mean        Sigma
   1   -0.133927520849857606E-01    0.763783376761495675E-03
   2   -0.194794155269658695E+02    0.953238762036813930E-01
   3    0.875287426210138553E+00    0.514111508517247750E-02
   4    0.990788424950390656E+00    0.131300807405535531E-01
   5    0.175796053689097793E-01    0.331255524634125828E-03
   6    0.194095100006061072E+01    0.184486898352166097E-02
   7   -0.166015616814231382E+01    0.428031930740247687E-01
   8   -0.612444298481250524E-01    0.161626358819128143E-02
   9   -0.609064546213771152E+01    0.671779767956691004E-01
  10   -0.528575265207646972E-01    0.434398253941672106E-02
  11   -0.833357377441782537E-01    0.492266472357418411E-01
  12   -0.218866160681003008E+00    0.133356997542202638E-01
  13   -0.619466120709431661E-01    0.409151109945451400E-02
  14   -0.110181566246357265E+01    0.990782930821706813E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.136408197897228620E-01
   2   -0.195157245339969130E+02
   3    0.869648226317696893E+00
   4    0.982345111451625508E+00
   5    0.177097709052907552E-01
   6    0.194323684032789723E+01
   7   -0.173491439160999383E+01
   8   -0.632542633392774722E-01
   9   -0.600495570480085750E+01
  10   -0.502445942989503402E-01
  11   -0.131370799917520126E+00
  12   -0.221934772549237019E+00
  13   -0.642117831906126868E-01
  14   -0.108003774395854002E+01

MAP Parameters
Dim No.        Parameter
   1   -0.128554800067286566E-01
   2   -0.195021042919666918E+02
   3    0.880884815108966990E+00
   4    0.987358225975160098E+00
   5    0.178213945753178879E-01
   6    0.193845404420123657E+01
   7   -0.165538340159035524E+01
   8   -0.564099495505087853E-01
   9   -0.619855016541200676E+01
  10   -0.502853481596033103E-01
  11   -0.451299599808559909E-01
  12   -0.225983622001895534E+00
  13   -0.606129253626366549E-01
  14   -0.110447252745252533E+01
