Nested Sampling Global Log-Evidence           :   -0.401862876678482337E+03  +/-    0.981301477481009821E+00
Nested Importance Sampling Global Log-Evidence:   -0.405600885202532425E+03  +/-    0.287511118025639868E-01

Dim No.       Mean        Sigma
   1    0.128721624679610042E+00    0.151018767963235281E-01
   2   -0.147188868689443506E+02    0.674555871602578017E+00
   3    0.750726260337071682E+00    0.299906463005868290E-01
   4    0.142614300574263098E+01    0.175975422538825789E-01
   5    0.276039769126041161E-01    0.130837718190466570E-02
   6    0.236404815433924531E+01    0.389423544362880875E-01
   7   -0.178935557516109300E+01    0.361577475718222741E+00
   8    0.169715079958690868E+00    0.294253160570987979E-01
   9    0.158136709825925759E+01    0.987260043338348492E+00
  10   -0.107152789726529668E-01    0.372341556059043177E-01
  11   -0.136266280338501161E+00    0.249932170154807780E-01
  12   -0.264962101355079138E+00    0.112210225168655392E+00
  13   -0.146970386283684440E+01    0.240007933153867960E-01
  14   -0.105881524317609399E+01    0.499218607752324045E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.146815770700396087E+00
   2   -0.137950682470909349E+02
   3    0.776699509344498162E+00
   4    0.140506947038708807E+01
   5    0.297032103407579434E-01
   6    0.240078802740061414E+01
   7   -0.134726169075330504E+01
   8    0.217522055985407636E+00
   9    0.260104068738100969E+01
  10   -0.311575843139424297E-01
  11   -0.156653775936681505E+00
  12   -0.100090557510433595E+00
  13   -0.148258311605429238E+01
  14   -0.108342432950558631E+01

MAP Parameters
Dim No.        Parameter
   1    0.146815770700396087E+00
   2   -0.137950682470909349E+02
   3    0.776699509344498162E+00
   4    0.140506947038708807E+01
   5    0.297032103407579434E-01
   6    0.240078802740061414E+01
   7   -0.134726169075330504E+01
   8    0.217522055985407636E+00
   9    0.260104068738100969E+01
  10   -0.311575843139424297E-01
  11   -0.156653775936681505E+00
  12   -0.100090557510433595E+00
  13   -0.148258311605429238E+01
  14   -0.108342432950558631E+01
