         MJD         m       dm  uJy  duJy F  err  chi/N      RA    Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57246.556368 19.631075      NaN  -42    17 c    0   1.27 56.9029 2.8829  2062.55  4488.71 3.86 3.58 -42.6 -0.406    19.29 21.05 02a57246o0424c 0xc00900
57246.588131 19.038793      NaN   40    16 c    0   1.25 56.9029 2.8829  2052.32  4490.59 3.81 3.52 -41.8 -0.413    19.43 21.24 02a57246o0468c 0xc00800
57246.612082 20.009244      NaN  -21    12 c    0   1.68 56.9029 2.8829  3507.73  3047.78 3.81 3.49 -24.5 -0.404    19.51 21.36 02a57246o0501c 0xc00800
57246.627785 19.089302      NaN   24    20 c    0   1.14 56.9029 2.8829  3514.74  3050.11 3.78 3.54 -27.7 -0.399    19.16 20.70 02a57246o0523c 0xc00800
57277.522746 19.609992      NaN    4    16 c    0   1.14 56.9029 2.8829  4526.75 10157.75 4.27 3.77 -52.8 -0.408    19.52 21.50 02a57277o0434c 0xc00800
57277.559899 19.652575      NaN    8    14 c    0   1.38 56.9029 2.8829  5980.67  8684.73 4.11 3.55 -69.1 -0.429    19.61 21.62 02a57277o0482c 0xc00800
57277.586983 19.766969      NaN   -8    15 c    0   1.27 56.9029 2.8829  5976.90  8690.90 4.07 3.54 -73.1 -0.426    19.59 21.56 02a57277o0520c 0xc00800
57313.497141 19.454622      NaN  -18    20 c    0   0.84 56.9029 2.8829  2124.43  4523.37 4.65 3.82 -42.0 -0.451    19.45 21.45 02a57313o0350c 0xc00800
57313.517335 19.241693      NaN   19    18 c    0   0.94 56.9029 2.8829  2122.40  4528.35 4.78 3.89 -39.8 -0.434    19.44 21.47 02a57313o0378c 0xc00800
57313.546312 19.529530      NaN    8    16 c    0   0.96 56.9029 2.8829  7055.71  7551.23 4.09 3.57 -79.9 -0.447    19.48 21.43 02a57313o0417c 0xc00800
57313.568531 19.491430      NaN   10    16 c    0   1.05 56.9029 2.8829  7057.13  7552.26 4.15 3.65 -80.0 -0.442    19.45 21.40 02a57313o0449c 0xc00800
57334.514907 19.766969      NaN   -8    15 c    0   1.07 56.9029 2.8829  8631.39  6133.80 3.89 3.61  84.7 -0.401    19.46 21.33 02a57334o0449c 0xc00800
57334.545997 19.674510      NaN    1    16 c    0   1.23 56.9029 2.8829  8632.21  6135.26 3.93 3.64  85.8 -0.401    19.41 21.26 02a57334o0494c 0xc00800
57334.605793 19.401649      NaN  -11    21 c    0   0.96 56.9029 2.8829  7176.52  7584.47 4.32 4.10  82.5 -0.379    19.06 20.86 02a57334o0580c 0xc00800
