Nested Sampling Global Log-Evidence           :   -0.873956546699516146E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.912031677696710474E+01  +/-    0.520998897209376047E-01

Dim No.       Mean        Sigma
   1    0.623551594223025057E-01    0.954472412784353619E-03
   2   -0.295683660940944151E+02    0.839069025045211664E-01
   3    0.814467275980242267E+00    0.483858257234363442E-02
   4    0.867799278719948997E+00    0.246131669956055031E-01
   5    0.104458262839418996E-01    0.286211259258723350E-03
   6    0.227206685057015489E+01    0.178034501867906526E-02
   7   -0.170939396309019820E+01    0.112241500022731269E+00
   8   -0.166207626980508255E+00    0.141975657473075506E-02
   9   -0.600616355716977157E+01    0.131251518821836499E+00
  10   -0.316353980117956179E+00    0.873523624065078615E-02
  11   -0.109896875205106534E+00    0.364050444747595764E-01
  12   -0.230617854085823443E+00    0.493448245023446544E-01
  13   -0.320698055816979674E-01    0.618852587046732436E-02
  14   -0.107488958317632677E+01    0.970285530061251213E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.617965878956126743E-01
   2   -0.294777828419215204E+02
   3    0.824132347687014377E+00
   4    0.838207033626030329E+00
   5    0.104987258947524340E-01
   6    0.227188510044384673E+01
   7   -0.188535947002828452E+01
   8   -0.166902097213477929E+00
   9   -0.614959304538836005E+01
  10   -0.326792919971441220E+00
  11   -0.962011290582850398E-01
  12   -0.267882579511664665E+00
  13   -0.365914968051868489E-01
  14   -0.108161790362683208E+01

MAP Parameters
Dim No.        Parameter
   1    0.627743082721092388E-01
   2   -0.296510794982709136E+02
   3    0.821817807979077997E+00
   4    0.863956224095441594E+00
   5    0.993435169858541273E-02
   6    0.227543576473936682E+01
   7   -0.194217312622791938E+01
   8   -0.164622493584576479E+00
   9   -0.628824486931324600E+01
  10   -0.313779087540599411E+00
  11   -0.308678091595502163E-01
  12   -0.123340176735304036E+00
  13   -0.232169927146739265E-01
  14   -0.107534781438307858E+01
