Nested Sampling Global Log-Evidence           :   -0.128957329254439799E+02  +/-    0.406489911597367581E+00
Nested Importance Sampling Global Log-Evidence:   -0.181447068502923976E+02  +/-    0.369875284577910746E-01

Dim No.       Mean        Sigma
   1    0.101036349915086240E+00    0.342398147468240543E-01
   2   -0.178082179404172187E+02    0.376057038023767065E+01
   3    0.779158143897340949E+00    0.187769550842902810E+00
   4    0.140255321678021194E+01    0.199315494491019235E+00
   5    0.987399097597303939E-02    0.250984923791082492E-02
   6    0.173032542964005853E+01    0.560404370742679653E-01
   7   -0.177012924787492731E+01    0.403288899985514593E+00
   8   -0.123386920894284925E-01    0.342458055827829788E-01
   9   -0.127220242307309706E+01    0.281078176298720273E+01
  10   -0.920498441006468160E-01    0.135355500655127331E+00
  11   -0.389142207235703341E-02    0.128111023745256097E+00
  12   -0.254441392434606173E+00    0.183054772625179024E+00
  13   -0.747682213232073040E-01    0.996269724886351821E-01
  14   -0.105807571720012894E+01    0.513031747193378948E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.997920137326773482E-01
   2   -0.156088221229391628E+02
   3    0.720949395019029327E+00
   4    0.129279819888832881E+01
   5    0.989720883261310108E-02
   6    0.172928468507652555E+01
   7   -0.176578998881636884E+01
   8    0.556916153036655925E-01
   9   -0.287531648231662107E+00
  10    0.111964564140015571E+00
  11    0.113425192707559908E+00
  12    0.403151877551250759E-01
  13   -0.127562164046569948E+00
  14   -0.106770829664643085E+01

MAP Parameters
Dim No.        Parameter
   1    0.997920137326773482E-01
   2   -0.156088221229391628E+02
   3    0.720949395019029327E+00
   4    0.129279819888832881E+01
   5    0.989720883261310108E-02
   6    0.172928468507652555E+01
   7   -0.176578998881636884E+01
   8    0.556916153036655925E-01
   9   -0.287531648231662107E+00
  10    0.111964564140015571E+00
  11    0.113425192707559908E+00
  12    0.403151877551250759E-01
  13   -0.127562164046569948E+00
  14   -0.106770829664643085E+01
