Nested Sampling Global Log-Evidence           :   -0.463228510853658690E+02  +/-    0.539352464902137618E+00
Nested Importance Sampling Global Log-Evidence:   -0.516543865254428241E+02  +/-    0.325832037146022019E-01

Dim No.       Mean        Sigma
   1    0.964516108405999856E-01    0.332876253133215019E-01
   2    0.867750390723310505E+00    0.151328085410746582E+01
   3    0.208465170624238055E+00    0.171235835946924042E+00
   4    0.153919577993943002E+01    0.161916293014085860E+00
   5    0.118743269074861324E-01    0.328605948908005383E-02
   6    0.124403719483544539E+01    0.188780218659064164E+00
   7   -0.181780262224007094E+01    0.394095342355393397E+00
   8    0.113128431059083795E+00    0.439757729338565370E-01
   9   -0.118488638282870546E+02    0.136077911137436103E+01
  10    0.420006054785484473E-01    0.147323898243196499E+00
  11   -0.189678254825659254E-01    0.128126349346658785E+00
  12   -0.395514709622609317E+00    0.166472951141143272E+00
  13    0.105284790397093569E+00    0.181790153889805517E+00
  14   -0.105924080095729267E+01    0.577884138713415305E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.159728700945325069E-01
   2   -0.135427945271905159E+01
   3   -0.166125747787247868E+00
   4    0.153371320102565978E+01
   5    0.899215570108279419E-02
   6    0.118960261119048516E+01
   7   -0.973200383997315899E+00
   8    0.139637086452436082E+00
   9   -0.103851618608151650E+02
  10    0.325444323632557819E+00
  11   -0.524781110454350663E-01
  12   -0.713690827718874155E+00
  13    0.189465807195597247E+00
  14   -0.103131312559797816E+01

MAP Parameters
Dim No.        Parameter
   1    0.159728700945325069E-01
   2   -0.135427945271905159E+01
   3   -0.166125747787247868E+00
   4    0.153371320102565978E+01
   5    0.899215570108279419E-02
   6    0.118960261119048516E+01
   7   -0.973200383997315899E+00
   8    0.139637086452436082E+00
   9   -0.103851618608151650E+02
  10    0.325444323632557819E+00
  11   -0.524781110454350663E-01
  12   -0.713690827718874155E+00
  13    0.189465807195597247E+00
  14   -0.103131312559797816E+01
