Nested Sampling Global Log-Evidence           :   -0.321957802068878962E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.326156566095721345E+02  +/-    0.547287680689161615E-01

Dim No.       Mean        Sigma
   1    0.535397974459016698E-01    0.158271688858320882E-02
   2   -0.312936859397211329E+02    0.177328545359585144E+00
   3    0.124963903975930779E+01    0.771645408964711198E-02
   4    0.152640607781302862E+01    0.292079684271320588E-02
   5    0.143145662323060745E-01    0.607010764718654547E-04
   6    0.225729202396748674E+01    0.252163408267150292E-02
   7   -0.193773167308593774E+01    0.113169262659457689E+00
   8   -0.118543019763553859E+00    0.996995906405775826E-03
   9   -0.101394156872976993E+02    0.509020050713120731E+00
  10   -0.856184981295805142E-01    0.104077940439052819E-01
  11    0.114191314792469623E-01    0.662338095213569743E-02
  12   -0.442874023580031896E-02    0.341826486175355725E-02
  13   -0.906783175165699618E-01    0.486176512958492232E-02
  14   -0.106599732487682952E+01    0.924880151511262537E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.536490884915314728E-01
   2   -0.312963968178666505E+02
   3    0.124168482714731332E+01
   4    0.152693725449811213E+01
   5    0.144049100982781234E-01
   6    0.225850668439380886E+01
   7   -0.189230396153134284E+01
   8   -0.117328379599006910E+00
   9   -0.106356577628335494E+02
  10   -0.930492508378620437E-01
  11    0.641278612092564381E-02
  12   -0.522964589685346627E-02
  13   -0.854064101436788903E-01
  14   -0.104976476388256690E+01

MAP Parameters
Dim No.        Parameter
   1    0.528990395136246030E-01
   2   -0.312666404605312884E+02
   3    0.124736847745605006E+01
   4    0.152368479079239560E+01
   5    0.141916039951072385E-01
   6    0.225707781756149828E+01
   7   -0.206758098054470674E+01
   8   -0.120819359408670585E+00
   9   -0.104501214206440380E+02
  10   -0.589825107703161391E-01
  11    0.903788493521008422E-02
  12   -0.299447678089849456E-03
  13   -0.994681809066770006E-01
  14   -0.106421101681614183E+01
