Nested Sampling Global Log-Evidence           :   -0.148051849588031263E+02  +/-    0.919312086511257093E-01
Nested Importance Sampling Global Log-Evidence:   -0.157048688764019797E+02  +/-    0.827526867454140558E-01

Dim No.       Mean        Sigma
   1    0.943987056579946165E-01    0.473448504565948183E-01
   2   -0.196943658057469975E+02    0.100991605694894009E+02
   3    0.702152319971405481E+00    0.405160919270390718E+00
   4    0.124301881389293545E+01    0.440982135728737401E+00
   5    0.100315539497121530E-01    0.482242057350313821E-02
   6    0.136236785592170651E+01    0.495073326658403812E+00
   7   -0.170114313394483818E+01    0.469308555487580215E+00
   8   -0.100441223279580563E+00    0.100636213950726722E+00
   9   -0.390536451443008303E+01    0.417128200655646264E+01
  10   -0.153921791824866511E+00    0.179207530354232841E+00
  11   -0.832531283840402814E-01    0.167872563731097268E+00
  12   -0.167923072556555197E+00    0.253712991008536781E+00
  13   -0.196790978073223266E+00    0.256674796037422159E+00
  14   -0.106161440292253384E+01    0.568790962611776044E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.117641913502751716E+00
   2   -0.102211800251909395E+02
   3    0.111036090887697148E+01
   4    0.105168519572550245E+01
   5    0.507956854069723483E-02
   6    0.303175060533827923E+00
   7   -0.184720590218087133E+01
   8   -0.100938041672078552E+00
   9   -0.619662713907929685E+01
  10   -0.431081289453284500E-01
  11   -0.192419896367291121E+00
  12   -0.272111481804764299E+00
  13   -0.140795731653574868E+00
  14   -0.103870338683965846E+01

MAP Parameters
Dim No.        Parameter
   1    0.117641913502751716E+00
   2   -0.102211800251909395E+02
   3    0.111036090887697148E+01
   4    0.105168519572550245E+01
   5    0.507956854069723483E-02
   6    0.303175060533827923E+00
   7   -0.184720590218087133E+01
   8   -0.100938041672078552E+00
   9   -0.619662713907929685E+01
  10   -0.431081289453284500E-01
  11   -0.192419896367291121E+00
  12   -0.272111481804764299E+00
  13   -0.140795731653574868E+00
  14   -0.103870338683965846E+01
