Nested Sampling Global Log-Evidence           :   -0.158905902571796531E+03  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.158919478531549345E+03  +/-    0.845847347901423387E-02

Dim No.       Mean        Sigma
   1    0.112638196371106156E+00    0.101003706453404963E-02
   2   -0.195801472456396688E+02    0.120717517388699083E-01
   3    0.102714466348007072E+01    0.216077823092440235E-02
   4    0.119254932205161834E+01    0.447121553156126024E-03
   5    0.295740768181411880E-01    0.844249724059407117E-04
   6    0.353643409036041145E+01    0.134100222123341647E-01
   7   -0.169113903772275109E+01    0.532843611175348661E-01
   8   -0.575222450182942199E-01    0.255390078973815075E-02
   9   -0.442531797684111528E+01    0.820383033712071830E-01
  10   -0.275769183489051495E+00    0.918301106156585618E-02
  11    0.258111877171953996E+00    0.241273164778538175E-02
  12   -0.196007695624369482E+00    0.342273344027696144E-02
  13   -0.749375141146306212E+00    0.119470602562135753E-01
  14   -0.108454680666340741E+01    0.608328351487715923E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.113906722824186638E+00
   2   -0.195934017866622376E+02
   3    0.102324378082674006E+01
   4    0.119291490666890154E+01
   5    0.296632097482486014E-01
   6    0.355016178313857722E+01
   7   -0.168724514392993896E+01
   8   -0.549882378220814053E-01
   9   -0.424553054118983653E+01
  10   -0.275080828992074977E+00
  11    0.261224050487868675E+00
  12   -0.197631548728807088E+00
  13   -0.750041539769037424E+00
  14   -0.107957987946202216E+01

MAP Parameters
Dim No.        Parameter
   1    0.111315091883974468E+00
   2   -0.195869655596325458E+02
   3    0.103277650477150074E+01
   4    0.119229652870303093E+01
   5    0.296155340916129314E-01
   6    0.352460082321823398E+01
   7   -0.168672213390267545E+01
   8   -0.556032316386532999E-01
   9   -0.446722669460239530E+01
  10   -0.257762262809778375E+00
  11    0.255224861762336885E+00
  12   -0.194358020970296197E+00
  13   -0.748040083564461167E+00
  14   -0.108192157375281806E+01
