Nested Sampling Global Log-Evidence           :   -0.232326141451013193E+02  +/-    0.428360539884615421E+00
Nested Importance Sampling Global Log-Evidence:   -0.291498620373311041E+02  +/-    0.504433210716886821E-01

Dim No.       Mean        Sigma
   1    0.757568239758403816E-01    0.373382727862507716E-01
   2   -0.220137335749199217E+02    0.646552292443744214E+01
   3    0.103684443351574873E+01    0.252638462403022013E+00
   4    0.150250790324109462E+01    0.258520748356774299E+00
   5    0.841947445919724764E-02    0.292340215786204838E-02
   6    0.917718729585341730E+00    0.284645245212179654E+00
   7   -0.175619522036447506E+01    0.400848927854457471E+00
   8   -0.108981502864081231E+00    0.100264666788964479E+00
   9   -0.107862470310218956E+02    0.355868389379988104E+01
  10   -0.939028551315924803E-01    0.162366808555416686E+00
  11   -0.345286042199394516E+00    0.113139534607127487E+00
  12   -0.137275502135262406E+00    0.248735975505015000E+00
  13   -0.548052058800215236E+00    0.189573569479543180E+00
  14   -0.106128654824350677E+01    0.530199677835091684E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.327116849884759447E-01
   2   -0.206544012110698922E+02
   3    0.104537043454039269E+01
   4    0.158595349212430881E+01
   5    0.667372787453208820E-02
   6    0.866748518508410615E+00
   7   -0.211007353524292096E+01
   8   -0.270498853026768238E+00
   9   -0.133474305098453208E+02
  10   -0.424974595391020421E-01
  11   -0.526349170738636851E+00
  12   -0.391958797854355168E+00
  13   -0.547646932570081901E+00
  14   -0.108928849884480639E+01

MAP Parameters
Dim No.        Parameter
   1    0.327116849884759447E-01
   2   -0.206544012110698922E+02
   3    0.104537043454039269E+01
   4    0.158595349212430881E+01
   5    0.667372787453208820E-02
   6    0.866748518508410615E+00
   7   -0.211007353524292096E+01
   8   -0.270498853026768238E+00
   9   -0.133474305098453208E+02
  10   -0.424974595391020421E-01
  11   -0.526349170738636851E+00
  12   -0.391958797854355168E+00
  13   -0.547646932570081901E+00
  14   -0.108928849884480639E+01
