         MJD         m       dm      uJy  duJy F  err   chi/N        RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57242.364235 17.707197      NaN     81.5    73 c    0    1.12 297.19996 -10.57296  8180.69  1616.29 6.09 4.78  14.9 -0.442    18.93 21.21 02a57242o0032c 0xc00800         0.5
57243.351675 19.549093      NaN      7.5    16 c    0    1.50 297.19996 -10.57296  8192.13  1614.25 4.24 3.89  17.4 -0.424    19.42 21.38 02a57243o0160c 0xc00800         0.5
57243.385844 19.302877 0.314706     69.5    20 c    0    1.24 297.19996 -10.57296   878.60 10442.59 4.05 3.91 -21.4 -0.418    19.49 21.38 02a57243o0207c 0xc00800         0.5
57243.422696 19.384550 0.339293     64.5    20 c    0    1.11 297.19996 -10.57296   874.69 10442.18 3.97 3.80 -18.4 -0.429    19.47 21.33 02a57243o0258c 0xc00800         0.5
57244.354274 19.631075      NaN    -20.5    17 c    0    1.42 297.19996 -10.57296  8144.36  1617.22 3.89 3.60  22.7 -0.461    19.50 21.40 02a57244o0127c 0xc00800         0.5
57244.389624 19.226921      NaN     14.5    20 c    0    1.07 297.19996 -10.57296   925.61 10442.48 4.00 3.81  -2.1 -0.429    19.53 21.42 02a57244o0176c 0xc00900         0.5
57244.424772 19.510313      NaN     -9.5    19 c    0    1.36 297.19996 -10.57296   924.86 10443.15 3.88 3.72 -10.6 -0.433    19.51 21.37 02a57244o0225c 0xc00800         0.5
57245.345302 19.631075      NaN    -45.5    17 c    0    1.55 297.19996 -10.57296  8156.07  1615.12 3.92 3.70  28.1 -0.456    19.45 21.32 02a57245o0148c 0xc00800         0.5
57245.382314 19.142275      NaN     20.5    20 c    0    1.58 297.19996 -10.57296   920.60 10443.99 4.02 3.88 -18.6 -0.417    19.46 21.34 02a57245o0198c 0xc00800         0.5
57245.418616 19.142275      NaN     20.5    20 c    0    1.39 297.19996 -10.57296   916.66 10442.50 4.00 3.83 -18.8 -0.418    19.45 21.31 02a57245o0248c 0xc00800         0.5
57246.412781 19.696897      NaN    -21.5    16 c    0    1.63 297.19996 -10.57296  2942.23   762.38 4.34 3.72 -18.5 -0.434    19.44 21.87 02a57246o0236c 0xc00800         0.5
57246.420492 19.631075      NaN    -26.5    17 c    0    1.44 297.19996 -10.57296  2947.10   764.21 4.38 3.72 -17.9 -0.432    19.42 21.90 02a57246o0247c 0xc00800         0.5
57304.244867 19.169763      NaN    -34.5    26 c    0    0.96 297.19996 -10.57296  2384.42  8972.28 4.27 3.86 -61.9 -0.434    19.15 21.04 02a57304o0072c 0xc00800         0.5
