Nested Sampling Global Log-Evidence           :   -0.754522493716382137E+01  +/-    0.292340172437422052E+00
Nested Importance Sampling Global Log-Evidence:   -0.117416014695157376E+02  +/-    0.404454088833353029E-01

Dim No.       Mean        Sigma
   1    0.105605339270802234E+00    0.391012296187072533E-01
   2   -0.264436549563598078E+02    0.260909484520921531E+01
   3    0.912961595861604081E+00    0.114170886526719514E+00
   4    0.157464795803989022E+01    0.377558902383057615E+00
   5    0.769213028905568318E-02    0.323110854588282365E-02
   6    0.160462117230790247E+01    0.510127053883292825E+00
   7   -0.168059897449515971E+01    0.399421827497427384E+00
   8   -0.477030212587027172E-01    0.500177432240368550E-01
   9   -0.304521569068165165E+01    0.304366099498364484E+01
  10   -0.128122048689964990E+00    0.151871759079044821E+00
  11   -0.314280938704427151E-02    0.129684568999587219E+00
  12   -0.227188931825187235E+00    0.206676541190878860E+00
  13   -0.101371866787677553E+00    0.217196455036091501E+00
  14   -0.107490352494300945E+01    0.540657963261916355E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.116228094626722123E+00
   2   -0.272847846522632622E+02
   3    0.975698259215678876E+00
   4    0.153874295025898800E+01
   5    0.850464514562336224E-02
   6    0.194048285969151491E+01
   7   -0.128488712517045744E+01
   8   -0.296070601486540033E-01
   9   -0.792627929966164935E+00
  10   -0.189421118349974743E+00
  11    0.832380188231547358E-01
  12   -0.185789751161070327E+00
  13   -0.293087032870126274E+00
  14   -0.110465087495672143E+01

MAP Parameters
Dim No.        Parameter
   1    0.116228094626722123E+00
   2   -0.272847846522632622E+02
   3    0.975698259215678876E+00
   4    0.153874295025898800E+01
   5    0.850464514562336224E-02
   6    0.194048285969151491E+01
   7   -0.128488712517045744E+01
   8   -0.296070601486540033E-01
   9   -0.792627929966164935E+00
  10   -0.189421118349974743E+00
  11    0.832380188231547358E-01
  12   -0.185789751161070327E+00
  13   -0.293087032870126274E+00
  14   -0.110465087495672143E+01
