Nested Sampling Global Log-Evidence           :   -0.897811108006010805E+01  +/-    0.126629942924150508E-01
Nested Importance Sampling Global Log-Evidence:   -0.956096950037644078E+01  +/-    0.729260245899860798E-01

Dim No.       Mean        Sigma
   1    0.227446131451275901E+00    0.400579791964574255E-02
   2   -0.309240521318702228E+02    0.168061327139435979E+01
   3    0.166181397800886943E+01    0.510158980400412815E-02
   4    0.703431119083928746E+00    0.862327171009747429E-01
   5    0.146860807546423961E-01    0.637214191023475996E-03
   6    0.226163194190332106E+01    0.425446868460143107E-02
   7   -0.170412058448170689E+01    0.150063951122177935E+00
   8    0.637793228997186358E-02    0.644734820041109255E-02
   9   -0.271625015835258177E+01    0.150647818954589763E+01
  10   -0.317572003732682559E-01    0.821979487210620918E-02
  11   -0.439649615985399644E-01    0.101615772364147164E+00
  12   -0.701465919341963673E-01    0.342655013878896478E-01
  13   -0.520852800114404504E-01    0.964394227854468294E-02
  14   -0.109663075800173737E+01    0.170482566189605299E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.224764288654989514E+00
   2   -0.321246761211364245E+02
   3    0.165649527171332522E+01
   4    0.712577415845270790E+00
   5    0.150535122695944212E-01
   6    0.226159864629337548E+01
   7   -0.176968222357044858E+01
   8    0.769187708581981020E-02
   9   -0.350031815317848638E+01
  10   -0.379317419569636730E-01
  11    0.883204400682969376E-01
  12   -0.134322285283312859E-01
  13   -0.416541794208539901E-01
  14   -0.109647188085991276E+01

MAP Parameters
Dim No.        Parameter
   1    0.225022340079640448E+00
   2   -0.325801922237993082E+02
   3    0.165557122019387859E+01
   4    0.731507447790382792E+00
   5    0.151126199922482010E-01
   6    0.225955629944036929E+01
   7   -0.201327307970539682E+01
   8    0.594160449094283810E-02
   9   -0.346871016940861532E+01
  10   -0.300243876954300326E-01
  11    0.739522667767854164E-01
  12   -0.798162187398375467E-01
  13   -0.721689439029084695E-01
  14   -0.111620476900726207E+01
