         MJD         m       dm      uJy  duJy F  err  chi/N        RA      Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57240.270601 19.089302      NaN      5.5    28 o    0   1.09 218.95956 24.68283  9526.96  1246.71  4.06  3.60  77.7 -0.507    19.01 20.67 02a57240o0018o 0xc00900         7.5
57240.293620 18.542463      NaN     71.5    25 o    0   1.10 218.95956 24.68283  9511.06  1250.53  4.00  3.61  74.0 -0.511    19.04 20.71 02a57240o0029o 0xc00800         7.5
57363.648735 18.910912      NaN    -82.5    33 o    0   1.29 218.95956 24.68283  6811.08   783.22  5.29  3.80   3.1 -0.465    18.59 20.04 02a57363o0598o 0xc00800         7.5
57442.597533 18.550302      NaN    -70.5    46 o    0   0.98 218.95956 24.68283  7840.16   866.16  4.74  3.34   9.0 -0.501    18.38 19.35 02a57442o0622o 0xc00800         7.5
57442.601832 18.574166      NaN    -52.5    45 o    0   1.01 218.95956 24.68283  8119.54  1448.19  4.34  3.43  13.0 -0.525    18.41 19.35 02a57442o0627o 0xc00800         7.5
57442.634506 18.598565      NaN     28.5    37 o    0   1.46 218.95956 24.68283  3696.74  8655.87  3.68  3.45 -74.5 -0.443    18.46 19.42 02a57442o0675o 0xc00800         7.5
57442.650291 18.590371      NaN     26.5    38 o    0   0.86 218.95956 24.68283  3870.30  8696.21  3.60  3.35 -71.2 -0.466    18.48 19.44 02a57442o0698o 0xc00800         7.5
57443.591739 18.598565      NaN    -30.5    44 o    0   1.12 218.95956 24.68283  7790.27   633.09  4.66  3.40   9.0 -0.526    18.53 19.53 02a57443o0667o 0xc00800         7.5
57443.592257 18.910912      NaN    -20.5    33 o    0   1.01 218.95956 24.68283  9935.79 10405.06  4.13  3.57  75.4 -0.447    18.61 19.64 02a57443o0668o 0xc00800         7.5
57443.595582 18.623526      NaN     -1.5    43 o    0   0.95 218.95956 24.68283  8071.33  1215.07  4.42  3.42  13.4 -0.529    18.55 19.54 02a57443o0673o 0xc00900         7.5
57443.630804 18.702047      NaN     25.5    34 o    0   1.38 218.95956 24.68283  3752.29  8888.55  3.75  3.60 -63.4 -0.442    18.56 19.64 02a57443o0726o 0xc00800         7.5
57443.647674 18.511660      NaN     57.5    31 o    0   1.44 218.95956 24.68283  3871.06  8691.98  3.60  3.39 -78.3 -0.470    18.58 19.63 02a57443o0751o 0xc00800         7.5
