         MJD         m       dm      uJy  duJy F  err  chi/N       RA       Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57297.507091 18.729535      NaN     29.5    33 o    0   1.30 63.44297 -22.43518  8172.37  5202.52  4.12 3.60  88.2 -0.474    18.48 19.64 02a57297o0310o 0xc00800        11.5
57297.531354 18.534680      NaN     40.5    37 o    0   0.93 63.44297 -22.43518  8159.31  5208.39  4.13 3.51  89.7 -0.468    18.54 19.72 02a57297o0346o 0xc00800        11.5
57297.548537 18.511660      NaN     28.5    42 o    0   1.10 63.44297 -22.43518  9623.05  3779.99  4.41 3.78  63.4 -0.489    18.55 19.73 02a57297o0372o 0xc00800        11.5
57297.572841 18.649074      NaN    -52.5    42 o    0   0.88 63.44297 -22.43518  9612.43  3788.19  4.35 3.72  60.8 -0.503    18.59 19.77 02a57297o0409o 0xc00800        11.5
57298.504058 19.014394      NaN     -9.5    30 o    0   1.07 63.44297 -22.43518  8184.16  5205.23  4.18 3.67  85.3 -0.460    18.70 20.06 02a57298o0461o 0xc00800        11.5
57298.527938 19.026525      NaN     13.5    29 o    0   1.20 63.44297 -22.43518  8174.74  5209.83  4.07 3.60  86.3 -0.464    18.71 20.05 02a57298o0497o 0xc00800        11.5
57298.545609 18.816441      NaN      9.5    36 o    0   1.08 63.44297 -22.43518  9633.83  3782.90  4.36 3.74  64.7 -0.492    18.65 19.96 02a57298o0524o 0xc00800        11.5
57298.569600 18.878500      NaN     -8.5    34 o    0   1.16 63.44297 -22.43518  9625.04  3790.52  4.41 3.80  62.1 -0.485    18.66 19.95 02a57298o0561o 0xc00800        11.5
57303.474080 19.076453      NaN     27.5    23 o    0   1.06 63.44297 -22.43518  8157.69  5205.20  4.09 3.46  84.4 -0.461    19.11 20.79 02a57303o0288o 0xc00900        11.5
57303.485573 18.900000      NaN     42.5    23 o    0   1.11 63.44297 -22.43518  8157.83  5207.65  4.10 3.51  83.5 -0.457    19.12 20.83 02a57303o0306o 0xc00800        11.5
57303.497087 19.256669      NaN      3.5    24 o    0   1.04 63.44297 -22.43518  9620.65  3779.27  4.50 3.74  61.9 -0.490    19.14 20.85 02a57303o0324o 0xc00800        11.5
57303.510381 18.990530      NaN     22.5    27 o    0   1.03 63.44297 -22.43518  9614.69  3782.70  4.50 3.78  58.2 -0.488    19.12 20.83 02a57303o0340o 0xc00800        11.5
57321.459285 18.208845      NaN     10.5    63 o    0   1.03 63.44297 -22.43518  8174.26  5234.80  4.29 3.73  87.8 -0.496    17.86 18.68 02a57321o0400o 0xc00800        11.5
57321.491290 18.376212      NaN    -41.5    54 o    0   0.77 63.44297 -22.43518  8168.34  5240.21  4.09 3.44  85.1 -0.501    18.08 18.91 02a57321o0445o 0xc00800        11.5
57321.516758 18.356290      NaN   -121.5    55 o    0   1.21 63.44297 -22.43518  9626.38  3819.14  4.46 3.74  53.3 -0.513    18.08 18.85 02a57321o0482o 0xc00800        11.5
57321.540668 18.280067      NaN    -86.5    59 o    0   0.89 63.44297 -22.43518  1022.47  6827.51  4.91 3.57 -60.3 -0.446    18.07 18.86 02a57321o0517o 0xc00800        11.5
57329.477774 19.051202      NaN     -3.5    29 o    0   1.04 63.44297 -22.43518  8218.02  5265.43  4.16 3.64  83.3 -0.494    18.77 20.34 02a57329o0430o 0xc00800        11.5
57329.505432 18.757738      NaN    -17.5    38 o    0   1.04 63.44297 -22.43518  2536.47  5411.63  5.06 4.08 -50.5 -0.456    18.59 20.08 02a57329o0470o 0xc00800        11.5
