         MJD         m       dm    uJy  duJy F  err  chi/N       RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57304.487471 18.910912      NaN   35.5    22 c    0   0.76 63.44297 -22.43518  8176.07  5206.92 4.76 4.14  73.4 -0.415    19.22 21.33 02a57304o0418c 0xc00800         2.5
57304.516013 19.569016      NaN   -0.5    18 c    0   1.14 63.44297 -22.43518  8168.10  5213.52 4.43 3.75  78.6 -0.439    19.37 21.47 02a57304o0461c 0xc00800         2.5
57304.524865 19.076453      NaN   27.5    20 c    0   0.93 63.44297 -22.43518  9632.22  3784.37 4.75 4.07  60.0 -0.432    19.32 21.45 02a57304o0474c 0xc00800         2.5
57304.551041 18.786693      NaN   47.5    22 c    0   0.87 63.44297 -22.43518  9622.45  3791.90 4.73 3.68  78.5 -0.419    19.22 21.37 02a57304o0513c 0xc00800         2.5
57308.484422 19.569016      NaN  -43.5    18 c    0   1.02 63.44297 -22.43518  8175.01  5216.17 4.34 3.91  75.2 -0.438    19.42 21.45 02a57308o0429c 0xc00800         2.5
57308.512769 19.569016      NaN  -16.5    18 c    0   1.11 63.44297 -22.43518  8169.16  5223.74 4.31 3.90  75.1 -0.443    19.46 21.52 02a57308o0472c 0xc00800         2.5
57308.523027 19.401649      NaN   11.5    18 c    0   0.89 63.44297 -22.43518  9630.60  3795.64 4.75 4.16  49.3 -0.430    19.45 21.52 02a57308o0486c 0xc00800         2.5
57308.544987 19.569016      NaN   -1.5    18 c    0   0.89 63.44297 -22.43518   986.86  6820.75 4.71 3.85 -52.4 -0.430    19.46 22.10 02a57308o0519c 0xc00800         2.5
57317.424457 18.711133      NaN   28.5    31 c    0   1.23 63.44297 -22.43518  8255.03  5225.08 4.28 3.81  83.7 -0.461    18.68 20.03 02a57317o0309c 0xc00800         2.5
57317.442484 18.921935      NaN   10.5    30 c    0   1.02 63.44297 -22.43518  8252.47  5227.27 4.44 3.91  84.0 -0.456    18.76 20.22 02a57317o0337c 0xc00800         2.5
57317.461957 19.155932      NaN    3.5    26 c    0   1.17 63.44297 -22.43518  9712.65  3802.51 4.90 4.19  64.3 -0.442    18.92 20.54 02a57317o0366c 0xc00800         2.5
57317.472824 18.526952      NaN -223.5    47 c    0   8.12 63.44297 -22.43518    30.84  3799.24 5.39 3.92 -43.4 -0.390    19.11 20.85 02a57317o0383c 0xc00800         2.5
57317.477967 19.351140      NaN  -11.5    22 c    0   0.96 63.44297 -22.43518  9704.46  3805.55 4.81 4.17  55.6 -0.446    19.22 21.08 02a57317o0391c 0xc00900         2.5
57370.365443 19.674510      NaN    3.5    16 c    0   0.98 63.44297 -22.43518  7946.84  5560.43 3.92 3.56  80.5 -0.436    19.58 21.62 02a57370o0300c 0xc00800         2.5
57370.383260 19.696897      NaN  -17.5    16 c    0   0.85 63.44297 -22.43518  3284.00  5477.68 4.18 3.75 -50.9 -0.413    19.56 21.59 02a57370o0326c 0xc00800         2.5
57370.400617 19.549093      NaN    3.5    18 c    0   0.96 63.44297 -22.43518  2417.70  4311.91 4.53 3.80 -41.0 -0.422    19.61 21.65 02a57370o0351c 0xc00800         2.5
57370.418961 19.696897      NaN   -9.5    16 c    0   0.99 63.44297 -22.43518  2126.21  6052.39 4.34 3.70 -57.4 -0.426    19.58 21.61 02a57370o0377c 0xc00800         2.5
57372.361935 17.883650      NaN  -87.5    85 c    0   1.19 63.44297 -22.43518  7942.90  5560.71 4.31 3.98  85.4 -0.438    17.57 19.61 02a57372o0232c 0xc00800         2.5
57373.382847 19.696897      NaN    0.5    16 c    0   1.16 63.44297 -22.43518  3001.55  4894.89 5.10 4.48 -44.8 -0.365    19.37 21.61 02a57373o0047c 0xc00800         2.5
57373.397302 19.569016      NaN  -14.5    18 c    0   0.95 63.44297 -22.43518  3287.33  5480.86 4.64 3.99 -53.2 -0.423    19.56 21.76 02a57373o0071c 0xc00800         2.5
57373.411749 19.510313      NaN  -14.5    19 c    0   0.74 63.44297 -22.43518  2416.15  4314.76 5.07 4.04 -42.7 -0.441    19.61 21.83 02a57373o0095c 0xc00800         2.5
57373.424139 19.051202      NaN   26.5    21 c    0   0.87 63.44297 -22.43518  2127.20  6051.83 5.48 4.49 -52.2 -0.384    19.47 21.86 02a57373o0114c 0xc00900         2.5
57397.290984 19.766969      NaN    5.5    14 c    0   1.19 63.44297 -22.43518  7807.11  5362.23 3.94 3.60  77.2 -0.414    19.59 21.63 02a57397o0161c 0xc00800         2.5
57397.306267 19.696897      NaN  -11.5    16 c    0   0.77 63.44297 -22.43518  7502.15  4767.33 3.85 3.55  77.2 -0.409    19.62 21.64 02a57397o0181c 0xc00800         2.5
57423.253244 19.569016      NaN  -26.5    18 c    0   1.07 63.44297 -22.43518  1956.91  5523.02 4.04 3.89 -68.8 -0.411    19.34 21.18 02a57423o0072c 0xc00800         2.5
57423.268682 19.128787      NaN   29.5    18 c    0   1.23 63.44297 -22.43518  1701.92  4943.73 4.31 4.09 -55.1 -0.401    19.30 21.20 02a57423o0097c 0xc00a00         2.5
57423.284076 19.569016      NaN  -18.5    18 c    0   1.09 63.44297 -22.43518  2877.95  4383.66 4.40 4.20 -51.1 -0.371    19.28 21.22 02a57423o0122c 0xc00800         2.5
57423.299493 19.287255      NaN   24.5    16 c    0   1.39 63.44297 -22.43518  3137.14  4504.87 4.16 3.94 -49.3 -0.381    19.33 21.21 02a57423o0147c 0xc00800         2.5
57428.218423 19.089302      NaN  -15.5    28 c    0   1.19 63.44297 -22.43518  7706.66  1593.53 4.00 3.79  31.7 -0.473    18.74 19.96 02a57428o0037c 0xc00800         2.5
57429.221968 19.002397      NaN   21.5    24 c    0   1.09 63.44297 -22.43518  3715.19  1577.07 4.36 3.89 -18.3 -0.485    19.05 20.62 02a57429o0084c 0xc00800         2.5
57429.253357 19.569016      NaN  -16.5    18 c    0   0.97 63.44297 -22.43518  1815.92  4989.10 4.33 3.87 -48.7 -0.444    19.49 21.48 02a57429o0147c 0xc00800         2.5
57429.268648 19.631075      NaN  -11.5    17 c    0   0.92 63.44297 -22.43518  3006.89  4429.88 4.22 3.92 -45.9 -0.432    19.50 21.50 02a57429o0172c 0xc00800         2.5
57429.284113 19.334813      NaN   15.5    18 c    0   0.91 63.44297 -22.43518  3124.60  4511.84 4.27 3.89 -45.1 -0.426    19.50 21.52 02a57429o0197c 0xc00800         2.5
57430.221616 18.889197      NaN   10.5    31 c    0   1.01 63.44297 -22.43518  2170.70  1573.22 5.07 4.20 -21.1 -0.506    18.83 20.40 02a57430o0046c 0xc00900         2.5
57430.253539 18.955691      NaN   37.5    20 c    0   1.05 63.44297 -22.43518  1682.80  4782.10 4.37 3.80 -43.4 -0.445    19.34 21.18 02a57430o0110c 0xc00800         2.5
