         MJD         m       dm      uJy    duJy   F  err   chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57405.574387 16.851140      NaN    -71.0   220.0   o  0.0    1.12 162.10324 -45.692 10023.25  9121.55 4.21 2.23  86.4 -0.488    16.07 17.53 02a57405o0593o 0xc00802
57405.599319 17.829663      NaN     16.0    84.0   o  0.0    0.98 162.10324 -45.692  9113.63  7978.73 3.91 2.58 -78.2 -0.460    17.50 18.95 02a57405o0630o 0xc00800
57405.613959 17.740268      NaN     90.0    67.0   o  0.0    1.42 162.10324 -45.692  8820.49  9743.40 3.58 2.38 -77.2 -0.492    17.53 18.92 02a57405o0650o 0xc00800
57447.470870 17.422338      NaN     30.0   120.0   o  0.0    1.11 162.10324 -45.692  8930.52  8777.64 4.04 2.39 -88.4 -0.490    16.87 17.88 02a57447o0537o 0xc00800
57447.479151 17.931525      NaN      4.0    80.0   o  0.0    1.22 162.10324 -45.692   165.55  8046.90 3.65 2.82 -88.7 -0.429    17.41 18.58 02a57447o0552o 0xc00800
57447.489892 16.967363      NaN    263.0   110.0   o  0.0    0.80 162.10324 -45.692 10153.42  8153.59 4.10 2.71 -82.7 -0.471    17.32 18.43 02a57447o0571o 0xc00a00
57447.509306 17.564935      NaN     75.0    89.0   o  0.0    1.03 162.10324 -45.692  9981.19  7929.46 4.07 2.95 -79.7 -0.472    17.43 18.60 02a57447o0606o 0xc00800
57465.406981 17.671596      NaN    100.0    70.0   o  0.0    1.09 162.10324 -45.692  9242.86  8958.45 4.11 3.16  81.1 -0.520    18.28 19.21 02a57465o0408o 0xc00800
57465.423547 18.417189      NaN     15.0    47.0   o  0.0    1.25 162.10324 -45.692   183.97  7654.67 4.65 3.52 -58.0 -0.432    18.23 19.16 02a57465o0442o 0xc00800
57465.424027 18.389700      NaN     13.0    49.0   o  0.0    1.59 162.10324 -45.692  8947.56  8381.50 4.03 3.12  82.7 -0.524    18.25 19.18 02a57465o0443o 0xc00800
57465.441092 18.203116      NaN     28.0    54.0   o  0.0    1.43 162.10324 -45.692 10154.14  7762.75 4.15 2.89  83.5 -0.520    18.27 19.18 02a57465o0478o 0xc00800
57465.458111 18.197417      NaN      8.0    61.0   o  0.0    1.12 162.10324 -45.692  9969.76  7928.59 4.17 3.02  83.6 -0.510    18.24 19.17 02a57465o0513o 0xc00800
57477.381221 18.174913      NaN     96.0    33.0   o  0.0    1.12 162.10324 -45.692  9242.17  8929.71 4.28 3.38  82.3 -0.491    18.75 20.22 02a57477o0357o 0xc00900
57477.397261 19.089302      NaN    -24.0    28.0   o  0.0    1.31 162.10324 -45.692   171.08  7604.52 4.58 3.46 -60.1 -0.442    18.75 20.17 02a57477o0390o 0xc00900
57477.397746 18.566153      NaN     49.0    29.0   o  0.0    1.31 162.10324 -45.692  8947.08  8352.65 4.11 3.15  83.9 -0.514    18.74 20.16 02a57477o0391o 0xc00800
57477.414276 18.796518      NaN     23.0    29.0   o  0.0    1.37 162.10324 -45.692 10154.01  7733.39 4.27 2.96  84.5 -0.503    18.70 20.06 02a57477o0425o 0xc00800
57477.431323 18.786693      NaN    -37.0    37.0   o  0.0    1.23 162.10324 -45.692  9968.86  7915.93 4.18 2.94  85.8 -0.498    18.54 19.73 02a57477o0460o 0xc00900
58117.575410 18.720295      NaN     37.0    27.0   o  0.0    0.85 162.10324 -45.692  1144.35  5760.18 2.40 1.99  53.6 -0.482    18.66 19.33 02a58117o0504o 0xc00800
58117.583602 19.089302      NaN     18.0    22.0   o  0.0    1.15 162.10324 -45.692  1156.55  5798.60 2.49 2.01  56.4 -0.471    18.81 19.48 02a58117o0521o 0xc00800
58117.591166 19.302877      NaN      3.0    22.0   o  0.0    1.24 162.10324 -45.692  1098.60  5723.29 2.46 2.00  56.3 -0.474    18.99 19.70 02a58117o0536o 0xc00800
58117.599863 19.549093 0.296110     55.0    15.0   o  0.0    1.91 162.10324 -45.692  1070.22  5841.77 2.56 2.07  60.7 -0.465    19.12 20.10 02a58117o0555o 0xc00a00
58119.541704 18.089294      NaN     43.0    56.0   o  0.0    1.47 162.10324 -45.692  2495.90  5397.57 3.91 3.26 -87.6 -0.433    17.89 18.76 01a58119o0762o 0xc00800
58119.548589 18.220396      NaN     22.0    55.0   o  0.0    1.82 162.10324 -45.692  2471.49  5334.81 3.91 3.19  87.4 -0.429    17.91 18.80 01a58119o0777o 0xc00800
58119.555477 18.079051      NaN     12.0    67.0   o  0.0    1.24 162.10324 -45.692  2516.40  5389.07 3.78 3.15  88.3 -0.435    17.94 18.82 01a58119o0792o 0xc00800
58119.562359 18.598565      NaN    -42.0    44.0   o  0.0    1.00 162.10324 -45.692  2534.26  5249.48 3.89 3.30  88.6 -0.421    17.93 18.86 01a58119o0807o 0xc00800
58121.541995 17.271805      NaN     25.0   141.0   o  0.0    1.01 162.10324 -45.692  7998.70  7975.39 2.51 2.46  29.1 -0.469    17.67 18.22 02a58121o0757o 0xc00800
58121.549754 17.097536      NaN    100.0   142.0   o  0.0    1.25 162.10324 -45.692  8009.47  8016.31 2.64 2.62 -69.5 -0.460    17.67 18.22 02a58121o0774o 0xc00800
58121.557512 17.546052      NaN     15.0   111.0   o  0.0    1.58 162.10324 -45.692  7953.02  7938.31 2.33 2.23  34.4 -0.486    17.81 18.21 02a58121o0791o 0xc00800
58121.564821 17.281543      NaN    -17.0   148.0   o  0.0    1.21 162.10324 -45.692  7935.99  8056.93 2.58 2.52  51.4 -0.476    17.63 18.19 02a58121o0807o 0xc00800
58123.570855 18.757738      NaN    -31.0    38.0   o  0.0    1.01 162.10324 -45.692  9518.82  2856.66 4.91 3.44 -88.6 -0.395    18.27 19.39 01a58123o0507o 0xc00800
58123.579103 18.396507      NaN     45.0    38.0   o  0.0    1.10 162.10324 -45.692  9551.09  2862.78 4.88 3.40 -87.6 -0.410    18.30 19.40 01a58123o0525o 0xc00800
58123.580019 18.748255      NaN      4.0    37.0   o  0.0    0.98 162.10324 -45.692  9495.43  2784.13 4.87 3.37 -87.5 -0.402    18.27 19.40 01a58123o0527o 0xc00800
58123.586888 18.598565      NaN    -29.0    44.0   o  0.0    0.94 162.10324 -45.692  9571.44  2715.65 5.08 3.80 -84.9 -0.380    18.18 19.41 01a58123o0542o 0xc00800
58127.539313 19.401649      NaN    -39.0    21.0   o  0.0    1.18 162.10324 -45.692  1015.09  4490.45 4.29 3.59  87.4 -0.416    18.76 20.54 01a58127o0753o 0xc00900
58127.549650 19.115465      NaN     19.0    21.0   o  0.0    1.14 162.10324 -45.692   989.50  4414.17 4.13 3.51  84.7 -0.421    18.77 20.56 01a58127o0775o 0xc00800
58127.561095 19.115465      NaN      4.0    26.0   o  0.0    0.92 162.10324 -45.692  1034.96  4452.20 4.04 3.51  88.7 -0.428    18.73 20.51 01a58127o0800o 0xc00800
58127.571169 18.481707      NaN     57.0    30.0   o  0.0    1.00 162.10324 -45.692  1053.93  4298.50 4.13 3.66  88.3 -0.425    18.51 20.30 01a58127o0822o 0xc00800
58129.544308 18.598565      NaN    -32.0    44.0   o  0.0    1.55 162.10324 -45.692  7855.09  5654.45 2.63 2.29  59.5 -0.468    17.87 19.21 02a58129o0762o 0xc00800
58129.554264 16.793477      NaN    114.0   194.0   o  0.0    1.29 162.10324 -45.692  7879.56  5695.49 2.63 2.23  59.6 -0.476    16.57 17.68 02a58129o0783o 0xc00802
58129.556089 16.051877      NaN    229.0   383.0   o  0.0    1.45 162.10324 -45.692  7825.64  5616.56 2.36 2.00  57.2 -0.496    16.50 17.49 02a58129o0787o 0xc00802
58129.565219 17.640523      NaN     46.0    91.0   o  0.0    1.63 162.10324 -45.692  7796.84  5733.39 2.22 1.92  56.8 -0.527    17.26 18.21 02a58129o0807o 0xc00800
58131.539628 19.569016      NaN      0.0    18.0   o  0.0    1.31 162.10324 -45.692  2892.07  3981.23 4.15 3.56  83.3 -0.402    18.88 20.92 01a58131o0569o 0xc00900
58131.547869 19.051202      NaN     30.0    19.0   o  0.0    1.09 162.10324 -45.692  2869.46  3913.02 3.94 3.42  83.1 -0.412    18.94 20.94 01a58131o0587o 0xc00800
58131.554735 17.654224      NaN     54.0    87.0   o  0.0    0.16 162.10324 -45.692  2918.02  3966.26 4.28 3.95  71.1 -0.388    18.81 20.87 01a58131o0602o 0xc00800
58131.562524 19.256669      NaN    -14.0    24.0   o  0.0    1.25 162.10324 -45.692  2925.46  3819.05 4.06 3.68  76.5 -0.407    18.68 20.77 01a58131o0619o 0xc00800
58135.552874 18.280067      NaN    -78.0    59.0   o  0.0    1.04 162.10324 -45.692  9441.75  6070.56 5.28 4.41 -80.0 -0.342    18.12 20.31 01a58135o0777o 0xc00800
58135.561619 18.615142      NaN     28.0    34.0   o  0.0    1.15 162.10324 -45.692  9477.90  6146.05 5.29 4.03 -82.1 -0.349    18.53 20.41 01a58135o0795o 0xc00800
58135.569862 18.978793      NaN    -17.0    31.0   o  0.0    1.09 162.10324 -45.692  9428.90  6098.93 6.05 4.61 -78.8 -0.339    18.53 20.46 01a58135o0813o 0xc00800
58135.576748 18.900000      NaN     10.0    30.0   o  0.0    1.01 162.10324 -45.692  9408.22  6242.73 6.00 4.62 -78.0 -0.337    18.57 20.43 01a58135o0827o 0xc00800
58139.536931 18.933071      NaN     13.0    28.0   o  0.0    0.75 162.10324 -45.692  1080.67  2998.17 3.62 3.09  85.5 -0.417    18.76 20.69 01a58139o0424o 0xc00900
58139.547272 18.550302      NaN     30.0    36.0   o  0.0    1.26 162.10324 -45.692  9721.73  7345.12 5.97 4.39 -77.3 -0.270    18.40 20.38 01a58139o0446o 0xc00800
58139.549099 18.978793      NaN    -46.0    31.0   o  0.0    1.16 162.10324 -45.692  9666.85  7272.34 6.10 4.47 -77.3 -0.264    18.71 20.74 01a58139o0450o 0xc00900
58139.551388 18.079051      NaN    -74.0    71.0   o  0.0    1.02 162.10324 -45.692   136.51  7487.93 4.05 3.60 -73.6 -0.316    18.09 20.44 01a58139o0455o 0xc00800
58139.557088 19.169763      NaN    -41.0    26.0   o  0.0    0.91 162.10324 -45.692  9647.98  7420.69 6.00 4.32 -80.0 -0.284    18.86 20.78 01a58139o0466o 0xc00900
58139.560297 18.496580      NaN     25.0    40.0   o  0.0    1.38 162.10324 -45.692   160.37  7560.10 4.56 3.97 -83.9 -0.316    18.37 20.71 01a58139o0473o 0xc00800
58139.568081 18.729535      NaN    -33.0    39.0   o  0.0    0.87 162.10324 -45.692   110.40  7516.04 4.38 3.69  87.8 -0.321    18.75 20.80 01a58139o0490o 0xc00800
58139.575865 19.302877      NaN    -21.0    23.0   o  0.0    1.06 162.10324 -45.692   103.12  7664.94 4.19 3.37  86.5 -0.329    18.82 20.74 01a58139o0506o 0xc00800
58147.539744 18.550302      NaN      0.0    46.0   o  0.0    1.69 162.10324 -45.692  1044.34  5049.10 3.85 3.25  89.0 -0.407    17.72 19.06 01a58147o0320o 0xc00800
58147.547533 18.068904      NaN     77.0    46.0   o  0.0    1.34 162.10324 -45.692  1064.37  5117.57 4.10 3.30  86.5 -0.410    17.83 19.16 01a58147o0337o 0xc00800
58147.555780 18.158337      NaN     54.0    48.0   o  0.0    1.09 162.10324 -45.692  1015.06  5075.67 4.21 3.37  84.6 -0.404    18.01 19.23 01a58147o0355o 0xc00800
58147.563153 18.729535      NaN     -1.0    39.0   o  0.0    1.26 162.10324 -45.692  1006.47  5222.57 4.13 3.25  87.0 -0.405    18.08 19.27 01a58147o0370o 0xc00800
58151.528231 17.935984      NaN    -39.0    81.0   o  0.0    1.30 162.10324 -45.692  1307.27  5830.36 3.56 3.05  83.4 -0.447    17.70 18.64 01a58151o0599o 0xc00800
58151.535555 18.158337      NaN     -6.0    66.0   o  0.0    1.54 162.10324 -45.692  1340.82  5896.35 3.62 3.06  87.4 -0.437    17.84 18.72 01a58151o0615o 0xc00800
58151.543796 17.986280      NaN     61.0    57.0   o  0.0    1.32 162.10324 -45.692  1292.19  5854.02 3.47 2.89  87.7 -0.448    17.97 18.78 01a58151o0633o 0xc00800
58151.557544 18.063866      NaN    -10.0    72.0   o  0.0    0.90 162.10324 -45.692  1273.38  6026.09 3.74 2.97  86.2 -0.441    17.97 18.78 01a58151o0663o 0xc00800
58153.525747 19.102305      NaN      2.0    27.0   o  0.0    0.98 162.10324 -45.692  8872.05  3848.81 2.25 2.10  73.3 -0.488    18.64 19.19 02a58153o0699o 0xc00800
58153.537624 18.978793      NaN    -10.0    31.0   o  0.0    0.82 162.10324 -45.692  8914.95  3885.23 2.56 2.32  60.8 -0.473    18.48 19.10 02a58153o0725o 0xc00800
58159.497431 19.302877      NaN    -57.0    23.0   o  0.0    1.22 162.10324 -45.692  9364.52  4444.13 5.27 4.24 -86.1 -0.363    18.67 20.93 01a58159o0636o 0xc00900
58159.505696 19.197966      NaN     16.0    20.0   o  0.0    1.37 162.10324 -45.692  9397.83  4516.58 5.33 3.92 -83.6 -0.371    18.85 21.03 01a58159o0654o 0xc00800
58159.513494 19.454622      NaN    -19.0    20.0   o  0.0    1.39 162.10324 -45.692  9347.73  4468.72 5.50 4.06 -85.8 -0.361    18.89 21.13 01a58159o0671o 0xc00800
58159.521755 19.351140      NaN    -14.0    22.0   o  0.0    1.12 162.10324 -45.692  9324.39  4616.64 6.19 4.44 -88.0 -0.313    18.72 21.16 01a58159o0689o 0xc00800
58167.484882 19.212347      NaN    -45.0    25.0   o  0.0    1.16 162.10324 -45.692  9050.59  5386.21 5.69 4.23 -84.3 -0.347    18.74 20.70 01a58167o0381o 0xc00800
58167.495886 19.302877      NaN    -42.0    23.0   o  0.0    1.18 162.10324 -45.692  9016.44  5390.88 5.96 4.32 -83.3 -0.319    18.69 20.71 01a58167o0405o 0xc00900
58167.496345 19.089302      NaN      6.0    26.0   o  0.0    0.97 162.10324 -45.692  9085.65  5471.64 6.08 4.47 -86.0 -0.318    18.69 20.71 01a58167o0406o 0xc00800
58167.507793 19.256669      NaN    -13.0    24.0   o  0.0    1.30 162.10324 -45.692  9007.21  5554.27 5.85 4.08 -83.8 -0.321    18.75 20.70 01a58167o0431o 0xc00800
58173.442698 14.092408      NaN  -2029.0  2792.0   o  0.0    1.10 162.10324 -45.692  1222.56  7416.79 2.72 2.20  56.7 -0.467    13.83 14.15 02a58173o0117o 0xc00802
58173.459016 13.605000      NaN -14591.0  4374.0   o  0.0    1.45 162.10324 -45.692  1183.64  7379.52 2.69 2.29  59.0 -0.500    13.35 13.93 02a58173o0152o 0xc00802
58173.460392 11.713752      NaN  11690.0 21071.0   o  0.0    0.87 162.10324 -45.692  1169.22  7496.00 2.71 2.33  52.8 -0.459    12.34 13.00 02a58173o0155o 0xc00802
58181.425553 13.847027      NaN  -2770.0  3500.0   o  0.0    1.27 162.10324 -45.692  2828.41  2022.98 3.19 2.68  69.8 -0.260    12.37 14.65 02a58181o0461o 0xc00802
58181.438716 12.259802      NaN  12817.0 10827.0   o  0.0    0.99 162.10324 -45.692  2902.07  2097.05 3.27 2.68  55.6 -0.357    11.51 13.93 02a58181o0489o 0xc00802
58181.446473 12.453431      NaN    771.0 12376.0   o  0.0    1.15 162.10324 -45.692  2917.56  1981.71 3.31 2.61  60.9 -0.404    11.48 13.73 02a58181o0506o 0xc00802
58183.413655 18.978793      NaN    -32.0    31.0   o  0.0    1.00 162.10324 -45.692  2669.46  5145.71 3.64 3.11  88.0 -0.440    18.29 19.71 01a58183o0419o 0xc00800
58183.422620 18.640491      NaN     13.0    38.0   o  0.0    1.16 162.10324 -45.692  8125.43  5199.84 4.38 3.64 -79.6 -0.389    18.21 19.51 01a58183o0438o 0xc00800
58183.424451 18.208845      NaN     69.0    40.0   o  0.0    0.98 162.10324 -45.692  8072.84  5128.60 4.29 3.55 -81.0 -0.403    18.26 19.52 01a58183o0442o 0xc00800
58183.435981 18.702047      NaN    -45.0    40.0   o  0.0    1.36 162.10324 -45.692  8052.58  5290.70 4.79 3.73 -84.1 -0.371    18.28 19.58 01a58183o0466o 0xc00800
58184.386764 19.569016      NaN      0.0    18.0   o  0.0    0.85 162.10324 -45.692   673.31  2954.98 2.69 2.14  52.1 -0.464    19.12 20.24 02a58184o0360o 0xc00800
58184.391338 19.491430      NaN     10.0    16.0   o  0.0    1.45 162.10324 -45.692   699.75  2992.66 2.75 2.18  52.6 -0.459    19.00 20.11 02a58184o0370o 0xc00800
58184.398179 19.436675      NaN     13.0    16.0   o  0.0    1.95 162.10324 -45.692   629.15  2917.47 2.65 2.11  49.3 -0.471    19.01 19.96 02a58184o0385o 0xc00800
58184.400461 19.142275      NaN     20.0    20.0   o  0.0    0.88 162.10324 -45.692   615.42  3034.56 2.56 2.04  53.3 -0.473    19.02 19.93 02a58184o0390o 0xc00800
58185.392716 19.841877      NaN     -1.0    14.0   o  0.0    1.51 162.10324 -45.692   670.99  2954.10 3.04 2.36  55.6 -0.436    19.07 20.36 02a58185o0361o 0xc00800
