         MJD         m       dm      uJy    duJy   F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57405.574387 16.426375      NaN    295.0   227.0   o  0.0   1.23 162.11676 -45.692 10004.68  9122.14 4.21 2.23  86.4 -0.488    16.07 17.53 02a57405o0593o 0xc00802
57405.599319 17.459147      NaN    134.0    81.0   o  0.0   2.49 162.11676 -45.692  9095.19  7979.23 3.91 2.58 -78.2 -0.460    17.50 18.95 02a57405o0630o 0xc00800
57405.613959 17.657676      NaN    107.0    69.0   o  0.0   3.58 162.11676 -45.692  8802.01  9743.80 3.57 2.38 -77.2 -0.492    17.53 18.92 02a57405o0650o 0xc00800
57447.470870 16.965534      NaN    234.0   120.0   o  0.0   2.22 162.11676 -45.692  8912.07  8778.10 4.04 2.39 -88.4 -0.491    16.87 17.88 02a57447o0537o 0xc00800
57447.479151 17.587388      NaN     62.0    91.0   o  0.0   1.17 162.11676 -45.692   146.98  8046.06 3.65 2.82 -88.8 -0.428    17.41 18.58 02a57447o0552o 0xc00800
57447.489892 17.152575      NaN    206.0    98.0   o  0.0   2.55 162.11676 -45.692 10134.87  8154.24 4.10 2.71 -82.6 -0.471    17.32 18.43 02a57447o0571o 0xc00a00
57447.509306 17.139624      NaN    230.0    92.0   o  0.0   1.87 162.11676 -45.692  9962.67  7930.08 4.07 2.95 -79.7 -0.473    17.43 18.60 02a57447o0606o 0xc00800
57465.406981 17.766704      NaN    107.0    59.0   o  0.0   1.54 162.11676 -45.692  9224.37  8958.95 4.11 3.16  81.1 -0.520    18.28 19.21 02a57465o0408o 0xc00800
57465.423547 18.550302      NaN    -22.0    46.0   o  0.0   1.41 162.11676 -45.692   165.41  7653.82 4.65 3.52 -58.0 -0.431    18.23 19.16 02a57465o0442o 0xc00800
57465.424027 17.875167      NaN     86.0    57.0   o  0.0   1.63 162.11676 -45.692  8929.12  8381.97 4.03 3.12  82.7 -0.524    18.25 19.18 02a57465o0443o 0xc00800
57465.441092 18.029238      NaN     49.0    58.0   o  0.0   1.58 162.11676 -45.692 10135.59  7763.42 4.15 2.89  83.5 -0.519    18.27 19.18 02a57465o0478o 0xc00800
57465.458111 17.755295      NaN     98.0    63.0   o  0.0   1.47 162.11676 -45.692  9951.23  7929.21 4.17 3.02  83.6 -0.511    18.24 19.17 02a57465o0513o 0xc00800
57477.381221 18.878500      NaN     12.0    30.0   o  0.0   1.85 162.11676 -45.692  9223.68  8930.21 4.27 3.38  82.3 -0.491    18.75 20.22 02a57477o0357o 0xc00900
57477.397261 18.519279      NaN     64.0    26.0   o  0.0   3.35 162.11676 -45.692   152.52  7603.67 4.59 3.46 -60.1 -0.441    18.75 20.17 02a57477o0390o 0xc00900
57477.397746 18.826541      NaN     14.0    31.0   o  0.0   2.16 162.11676 -45.692  8928.63  8353.12 4.11 3.15  83.9 -0.514    18.74 20.16 02a57477o0391o 0xc00800
