Nested Sampling Global Log-Evidence           :   -0.187865085554914089E+02  +/-    0.388976738410281686E+00
Nested Importance Sampling Global Log-Evidence:   -0.239644736565640777E+02  +/-    0.367722995015621612E-01

Dim No.       Mean        Sigma
   1    0.114977323198259609E+00    0.346637786820037652E-01
   2   -0.234481565272201316E+02    0.350225478546268754E+01
   3    0.114975843978114378E+01    0.104053731729703114E+00
   4    0.136618100493145089E+01    0.213079509204742140E+00
   5    0.875550094236918555E-02    0.327869119708140309E-02
   6    0.172419073491273878E+01    0.608741948111549760E-01
   7   -0.170581206643236860E+01    0.434994294433432627E+00
   8   -0.862128961679997086E-01    0.499131399201846460E-01
   9   -0.221248226749064525E+01    0.322531211213557079E+01
  10   -0.147078318892994775E+00    0.117983950825775036E+00
  11   -0.612541819265253248E-02    0.125661913888975074E+00
  12   -0.266311303443951652E+00    0.200003937687091432E+00
  13   -0.113910667321682327E+00    0.731056546707640753E-01
  14   -0.106519325719956459E+01    0.614515918484759491E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.149144596310629152E+00
   2   -0.212657755061029690E+02
   3    0.123999190331328335E+01
   4    0.114822549107633920E+01
   5    0.639835775775912056E-02
   6    0.168631020911727147E+01
   7   -0.136811789276195706E+01
   8   -0.559409215953714303E-01
   9    0.750726203736775677E+00
  10   -0.162256435588714970E+00
  11   -0.132242038345055324E+00
  12   -0.585613422377597170E+00
  13   -0.917123594396930808E-01
  14   -0.103498417212733029E+01

MAP Parameters
Dim No.        Parameter
   1    0.149144596310629152E+00
   2   -0.212657755061029690E+02
   3    0.123999190331328335E+01
   4    0.114822549107633920E+01
   5    0.639835775775912056E-02
   6    0.168631020911727147E+01
   7   -0.136811789276195706E+01
   8   -0.559409215953714303E-01
   9    0.750726203736775677E+00
  10   -0.162256435588714970E+00
  11   -0.132242038345055324E+00
  12   -0.585613422377597170E+00
  13   -0.917123594396930808E-01
  14   -0.103498417212733029E+01
