Nested Sampling Global Log-Evidence           :   -0.876094321045114377E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.922994922578599919E+01  +/-    0.608355190972297843E-01

Dim No.       Mean        Sigma
   1    0.325747353138052462E-01    0.257436972706480676E-02
   2   -0.850461038907639022E+01    0.141457906179606185E+00
   3    0.272299212877772312E+00    0.724352359895258022E-02
   4    0.158271566603623404E+01    0.229145702050014520E-02
   5    0.194230636577925192E-01    0.913551243947982632E-04
   6    0.255940312004351789E+01    0.284018061032687806E-01
   7   -0.168059993511808559E+01    0.598597109688909640E-01
   8   -0.136674621522422535E-01    0.618251741121200460E-01
   9   -0.190796573874298980E+01    0.139565607294681060E+01
  10   -0.128225503394293616E-01    0.739220716295928559E-01
  11    0.223900187479028762E-01    0.483208829527407430E-01
  12   -0.206989020782691019E+00    0.656876448868423529E-01
  13   -0.169034355784596774E+00    0.445862545300179935E-01
  14   -0.107012745438936641E+01    0.601117269828473511E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.366604132576218225E-01
   2   -0.844968245364981563E+01
   3    0.270081595617713055E+00
   4    0.158432003116574216E+01
   5    0.195496735857441858E-01
   6    0.263493006828299370E+01
   7   -0.163796399264453973E+01
   8   -0.192482888236960858E-01
   9   -0.157108807415798490E+01
  10    0.285995997528201151E-01
  11    0.813071748552716619E-02
  12   -0.152279973465120899E+00
  13   -0.123162412504029664E+00
  14   -0.108174921330410911E+01

MAP Parameters
Dim No.        Parameter
   1    0.317074400052229990E-01
   2   -0.872974002489598178E+01
   3    0.269402738161712785E+00
   4    0.158622099339405764E+01
   5    0.196040479517716262E-01
   6    0.253146329590352748E+01
   7   -0.161856454366951374E+01
   8   -0.101254150460217407E+00
   9   -0.350572023130216337E+01
  10    0.981792773654563272E-01
  11    0.537479338597361134E-01
  12   -0.268479403144150697E+00
  13   -0.145197130284036829E+00
  14   -0.106864686105354623E+01
