Nested Sampling Global Log-Evidence           :   -0.928322222567973809E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.940840928931638953E+00  +/-    0.374346790088756626E-02

Dim No.       Mean        Sigma
   1    0.169523411494135717E+00    0.128923964026271109E-02
   2   -0.353632218831076770E+02    0.493906923720900670E+00
   3    0.131461508965738894E+01    0.488962812545221462E-02
   4    0.120975822939995159E+01    0.146137078816503795E-01
   5    0.703489466397802868E-02    0.344693717281549451E-03
   6    0.194767837915324327E+01    0.621976453124108934E-02
   7   -0.178842544010109328E+01    0.376094620018786949E-01
   8   -0.157465913612636732E+00    0.178182521299740521E-02
   9   -0.166112820880133305E+01    0.525972366392361890E+00
  10   -0.367523163249170795E-01    0.938320468507672367E-02
  11   -0.459497051130887679E-01    0.351153105957839815E-01
  12   -0.131173609200864905E+00    0.400631590810771598E-01
  13   -0.138355392161053303E+00    0.159218690616303102E-01
  14   -0.107526369478248784E+01    0.240474083592100638E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.171563637706978689E+00
   2   -0.352115843616340030E+02
   3    0.132107218327435727E+01
   4    0.121539186492858731E+01
   5    0.655194587677875202E-02
   6    0.193667623319508375E+01
   7   -0.177480241080612711E+01
   8   -0.156637506761716311E+00
   9   -0.113129301431474749E+01
  10   -0.415647137886484414E-01
  11   -0.125885910158811010E+00
  12   -0.102240550622560156E+00
  13   -0.122732871147661363E+00
  14   -0.107423295248694806E+01

MAP Parameters
Dim No.        Parameter
   1    0.170810944894932648E+00
   2   -0.352450339900731109E+02
   3    0.131520674812881455E+01
   4    0.122302747179870797E+01
   5    0.678196853878714791E-02
   6    0.195058801182410169E+01
   7   -0.177313470798004702E+01
   8   -0.158326027197423641E+00
   9   -0.110386157650925010E+01
  10   -0.382501856042830393E-01
  11   -0.803096607170566967E-02
  12   -0.195359393430927453E+00
  13   -0.127670244998498800E+00
  14   -0.107460820116285749E+01
