Nested Sampling Global Log-Evidence           :   -0.173095159681641519E+03  +/-    0.667111246474312636E+00
Nested Importance Sampling Global Log-Evidence:   -0.178424566462774237E+03  +/-    0.363696066567889276E-01

Dim No.       Mean        Sigma
   1    0.774159016678273304E-01    0.265728636279845276E-01
   2   -0.282015582627202619E+02    0.211359604505572252E+01
   3    0.108330400552531980E+01    0.255092418819706547E-01
   4    0.167139877532328462E+01    0.150368888039233234E+00
   5    0.652316347679791821E-02    0.151237095826769661E-02
   6    0.182389218874255254E+01    0.295466790789359716E-01
   7   -0.174578331205211512E+01    0.458371909104104691E+00
   8   -0.623006514858910759E-01    0.253136917185232783E-01
   9   -0.858256125864220998E+01    0.168120748455196978E+01
  10   -0.663979685132034536E-01    0.411379896830584846E-01
  11   -0.697956506437278912E-01    0.836187756394815296E-01
  12   -0.190695381245843204E+00    0.140824456108829488E+00
  13   -0.268901815794037324E-01    0.349384333592718116E-01
  14   -0.105905128456381870E+01    0.503740693244665444E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.865486383023027356E-01
   2   -0.276839169689708982E+02
   3    0.108653704721309330E+01
   4    0.175063632446092909E+01
   5    0.721791535832391404E-02
   6    0.182130717004275211E+01
   7   -0.139395182391638306E+01
   8   -0.888242377490697788E-01
   9   -0.104647400503103398E+02
  10   -0.109103289321646563E+00
  11   -0.107606888367734785E+00
  12   -0.256046279980707447E+00
  13   -0.171951958494429846E-01
  14   -0.103213351870165848E+01

MAP Parameters
Dim No.        Parameter
   1    0.865486383023027356E-01
   2   -0.276839169689708982E+02
   3    0.108653704721309330E+01
   4    0.175063632446092909E+01
   5    0.721791535832391404E-02
   6    0.182130717004275211E+01
   7   -0.139395182391638306E+01
   8   -0.888242377490697788E-01
   9   -0.104647400503103398E+02
  10   -0.109103289321646563E+00
  11   -0.107606888367734785E+00
  12   -0.256046279980707447E+00
  13   -0.171951958494429846E-01
  14   -0.103213351870165848E+01
