Nested Sampling Global Log-Evidence           :   -0.310640720522793075E+02  +/-    0.461178972465860426E+00
Nested Importance Sampling Global Log-Evidence:   -0.368115524018922997E+02  +/-    0.324284251508894228E-01

Dim No.       Mean        Sigma
   1    0.154044592635434019E+00    0.373853186848159824E-01
   2   -0.269178754742291950E+02    0.407316223725251092E+01
   3    0.122393995992173155E+01    0.225994089150390404E+00
   4    0.108264960510780273E+01    0.276068771190592366E+00
   5    0.709633976678316659E-02    0.339305944859373760E-02
   6    0.206477229879230872E+01    0.316477680766677275E-01
   7   -0.171690714189558014E+01    0.429426794739144690E+00
   8   -0.185976158825363141E+00    0.307975122647648550E-01
   9   -0.382603229076692708E+01    0.364287659717538848E+01
  10   -0.851895942983745685E-01    0.141362789468666428E+00
  11   -0.544448324823473828E-01    0.141667008637859748E+00
  12   -0.231665948097875107E+00    0.229093298570455156E+00
  13    0.419022065211356390E-01    0.447818630216444899E-01
  14   -0.105919530312954180E+01    0.514416548609633456E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.231097920436842630E+00
   2   -0.250104669603510850E+02
   3    0.164299590356000946E+01
   4    0.100324042955698456E+01
   5    0.302223479684947220E-02
   6    0.202507227936629031E+01
   7   -0.113278355039947143E+01
   8   -0.216548362191313959E+00
   9   -0.131421661901961198E+02
  10   -0.238247023544106512E+00
  11   -0.994301374215658118E-01
  12   -0.359810398022024025E+00
  13    0.615388483747391080E-01
  14   -0.106658392851046901E+01

MAP Parameters
Dim No.        Parameter
   1    0.231097920436842630E+00
   2   -0.250104669603510850E+02
   3    0.164299590356000946E+01
   4    0.100324042955698456E+01
   5    0.302223479684947220E-02
   6    0.202507227936629031E+01
   7   -0.113278355039947143E+01
   8   -0.216548362191313959E+00
   9   -0.131421661901961198E+02
  10   -0.238247023544106512E+00
  11   -0.994301374215658118E-01
  12   -0.359810398022024025E+00
  13    0.615388483747391080E-01
  14   -0.106658392851046901E+01
