Nested Sampling Global Log-Evidence           :   -0.105135276756650491E+02  +/-    0.330304272748601524E+00
Nested Importance Sampling Global Log-Evidence:   -0.153969483951452979E+02  +/-    0.422922564503771387E-01

Dim No.       Mean        Sigma
   1    0.827502834944862514E-01    0.385557735124270745E-01
   2   -0.175549509690059082E+02    0.304891020974507176E+01
   3    0.961053909730151923E+00    0.150909680819095060E+00
   4    0.116307406058013041E+01    0.258893514013146919E+00
   5    0.128148161286341915E-01    0.370192076811403205E-02
   6    0.150467071743832803E+01    0.103545254618496174E+00
   7   -0.165134388591748960E+01    0.430578447461237857E+00
   8   -0.118925868294048297E-01    0.579901460579227909E-01
   9   -0.189004536238018217E+00    0.269669597525276972E+01
  10   -0.237499169357237111E+00    0.133329193134094748E+00
  11   -0.203826403847748219E-02    0.145635114119936099E+00
  12   -0.301423995443672821E+00    0.225718531948040729E+00
  13   -0.956882536895078822E-01    0.197499819143939270E+00
  14   -0.106646213220021946E+01    0.550358366434019336E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.445979913360675800E-01
   2   -0.212687305663470951E+02
   3    0.863973348410197239E+00
   4    0.109573580707235818E+01
   5    0.865511192488268612E-02
   6    0.155392960552912407E+01
   7   -0.884878359956905669E+00
   8    0.196945184049040628E-01
   9    0.380639553957144416E+01
  10   -0.116281660497010858E+00
  11    0.459843176735051651E-03
  12   -0.421359877268301597E+00
  13   -0.141862881460346785E+00
  14   -0.112455119931237801E+01

MAP Parameters
Dim No.        Parameter
   1    0.445979913360675800E-01
   2   -0.212687305663470951E+02
   3    0.863973348410197239E+00
   4    0.109573580707235818E+01
   5    0.865511192488268612E-02
   6    0.155392960552912407E+01
   7   -0.884878359956905669E+00
   8    0.196945184049040628E-01
   9    0.380639553957144416E+01
  10   -0.116281660497010858E+00
  11    0.459843176735051651E-03
  12   -0.421359877268301597E+00
  13   -0.141862881460346785E+00
  14   -0.112455119931237801E+01
