         MJD         m       dm      uJy  duJy F  err   chi/N        RA     Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57319.641030 18.729535      NaN     18.0    32 o    0    0.96 148.22556 7.25369  2674.79  5792.37  4.18  3.31 -58.5 -0.475    18.65 20.05 02a57319o0663o 0xc00800        -3.0
57323.623376 18.504094      NaN    -51.0    48 o    0    1.05 148.22556 7.25369  2698.86  5797.29  4.26  3.35 -59.0 -0.470    18.20 19.14 02a57323o0660o 0xc00900        -3.0
57323.655251 17.075064      NaN     30.0   168 o    0    1.20 148.22556 7.25369  2684.35  5806.56  4.26  3.32 -62.3 -0.522    16.99 16.82 02a57323o0705o 0xc00802        -3.0
57388.656315 17.518329      NaN    -26.0   119 o    0    1.00 148.22556 7.25369  8311.26  4561.72  3.53  3.19  82.1 -0.450    18.89 20.25 02a57388o0734o 0xc00800        -3.0
57388.672574 17.533643      NaN      4.0   115 o    0    1.01 148.22556 7.25369  8615.82  5145.73  3.67  3.50  66.8 -0.437    18.06 18.77 02a57388o0760o 0xc00800        -3.0
57408.491510 18.978793      NaN    -14.0    31 o    0    0.95 148.22556 7.25369  3009.76  5570.65  3.64  3.36 -67.5 -0.446    18.65 19.64 02a57408o0487o 0xc00800        -3.0
57408.507249 19.089302      NaN    -64.0    28 o    0    1.12 148.22556 7.25369  3293.08  6157.64  3.59  3.31 -84.0 -0.447    18.68 19.68 02a57408o0510o 0xc00800        -3.0
57408.534168 18.878500      NaN    -36.0    34 o    0    0.83 148.22556 7.25369  8316.69  5717.74  3.48  3.04  89.0 -0.461    18.70 19.73 02a57408o0548o 0xc00800        -3.0
57408.553320 18.590371      NaN     37.0    31 o    0    1.16 148.22556 7.25369  8632.45  3977.81  3.51  3.20  86.1 -0.449    18.68 19.72 02a57408o0577o 0xc00800        -3.0
57444.486954 18.542463      NaN     40.0    32 o    0    1.14 148.22556 7.25369  7949.64  4967.11  3.80  3.36  82.8 -0.463    18.58 19.67 02a57444o0214o 0xc00800        -3.0
57444.508044 18.910912      NaN    -21.0    33 o    0    1.03 148.22556 7.25369  7660.36  4387.26  3.83  3.67  75.6 -0.444    18.52 19.62 02a57444o0229o 0xc00800        -3.0
57444.551162 18.396507      NaN     36.0    40 o    0    0.85 148.22556 7.25369  8573.64  3971.27  3.81  3.51  71.0 -0.467    18.44 19.42 02a57444o0260o 0xc00800        -3.0
57445.467913 19.142275      NaN      5.0    24 o    0    1.01 148.22556 7.25369  7406.93  5231.98  3.53  3.16  84.9 -0.475    18.89 20.10 02a57445o0522o 0xc00800        -3.0
57445.490110 18.990530      NaN     14.0    25 o    0    0.96 148.22556 7.25369  7119.68  4653.98  3.46  3.25  83.5 -0.473    18.86 20.04 02a57445o0563o 0xc00800        -3.0
57445.512377 18.729535      NaN     36.0    26 o    0    0.99 148.22556 7.25369  8296.01  4080.86  3.62  3.31  74.6 -0.470    18.81 19.97 02a57445o0604o 0xc00800        -3.0
57445.534699 18.944322      NaN     -9.0    32 o    0    0.92 148.22556 7.25369  8568.54  3968.18  3.66  3.35  72.2 -0.471    18.74 19.86 02a57445o0645o 0xc00800        -3.0
57464.416921 19.089302      NaN    -46.0    28 o    0    1.08 148.22556 7.25369  7463.15  4830.51  3.66  3.26  86.5 -0.479    18.76 20.08 02a57464o0427o 0xc00800        -3.0
57464.438910 18.816441      NaN      9.0    32 o    0    0.93 148.22556 7.25369  7175.63  4250.45  3.68  3.49  80.2 -0.476    18.73 20.06 02a57464o0470o 0xc00800        -3.0
57464.461183 18.847027      NaN      3.0    33 o    0    0.89 148.22556 7.25369  8332.48  3678.38  3.79  3.49  70.1 -0.490    18.70 19.99 02a57464o0513o 0xc00800        -3.0
57464.483471 18.944322      NaN    -68.0    32 o    0    1.19 148.22556 7.25369  8565.72  3956.11  3.88  3.61  61.3 -0.484    18.64 19.93 02a57464o0556o 0xc00900        -3.0
57472.416473 18.675237      NaN    -76.0    41 o    0    0.99 148.22556 7.25369  7498.15  5208.49  3.86  3.23  89.6 -0.473    18.32 19.23 02a57472o0395o 0xc00800        -3.0
57472.437733 18.382935      NaN     38.0    40 o    0    1.06 148.22556 7.25369  7208.97  4629.30  3.63  3.24  88.4 -0.479    18.33 19.17 02a57472o0434o 0xc00800        -3.0
57472.458972 18.526952      NaN    -37.0    47 o    0    0.80 148.22556 7.25369  8387.93  4057.80  3.78  3.32  77.9 -0.489    18.31 19.15 02a57472o0473o 0xc00800        -3.0
57472.479974 18.336727      NaN     21.0    48 o    0    1.13 148.22556 7.25369  8546.25  3964.36  3.79  3.35  76.3 -0.499    18.25 19.03 02a57472o0512o 0xc00a00        -3.0
57476.390444 19.302877      NaN    -21.0    23 o    0    0.99 148.22556 7.25369  7771.98  4857.41  3.90  3.48  82.2 -0.474    19.04 20.65 02a57476o0358o 0xc00800        -3.0
57476.412517 19.302877      NaN     -3.0    23 o    0    1.15 148.22556 7.25369  7486.49  4277.39  3.82  3.63  74.9 -0.463    18.96 20.53 02a57476o0401o 0xc00900        -3.0
57476.434697 18.921935      NaN      5.0    30 o    0    1.01 148.22556 7.25369  8666.69  3705.50  4.32  4.03  27.5 -0.435    18.81 20.37 02a57476o0444o 0xc00800        -3.0
57476.457230 18.336727      NaN     66.0    33 o    0    1.02 148.22556 7.25369  8549.86  3961.92  4.53  4.31  54.9 -0.403    18.72 20.23 02a57476o0487o 0xc00800        -3.0
57493.324204 18.649074      NaN     -7.0    42 o    0    1.05 148.22556 7.25369  7609.05  4926.60  3.93  3.50 -78.3 -0.498    18.28 19.37 02a57493o0224o 0xc00800        -3.0
57493.341449 18.504094      NaN     48.0    31 o    0    1.14 148.22556 7.25369  7320.91  4349.32  3.83  3.47  83.2 -0.456    18.52 19.53 02a57493o0258o 0xc00800        -3.0
57493.361130 18.847027      NaN    -33.0    35 o    0    1.25 148.22556 7.25369  8479.66  3777.25  3.87  3.42  79.0 -0.466    18.53 19.52 02a57493o0293o 0xc00800        -3.0
57493.381195 18.702047      NaN    -74.0    40 o    0    1.03 148.22556 7.25369  8554.79  3953.08  3.82  3.38  77.9 -0.468    18.48 19.41 02a57493o0327o 0xc00800        -3.0
57497.356221 17.368040 0.323073    407.0   122 o    0    0.53 148.22556 7.25369  7916.50  4833.58  3.97  3.24  89.5 -0.500    18.21 18.98 02a57497o0202o 0xc00800        -3.0
57497.370896 17.981610      NaN     71.0    53 o    0    0.78 148.22556 7.25369  7899.51  4795.52  3.91  3.24  85.0 -0.489    18.19 18.90 02a57497o0232o 0xc00800        -3.0
57499.363210 18.208845      NaN   -105.0    63 o    0    0.61 148.22556 7.25369  7908.49  4831.74  3.92  3.22  86.9 -0.498    18.14 18.85 02a57499o0283o 0xc00800        -3.0
57499.376257 18.550302      NaN    -37.0    46 o    0    1.14 148.22556 7.25369  7889.86  4792.98  3.87  3.16  85.7 -0.488    18.14 18.81 02a57499o0309o 0xc00800        -3.0
57499.388454 18.438271      NaN    -36.0    51 o    0    1.23 148.22556 7.25369  7948.74  4870.55  3.88  3.23  86.7 -0.498    18.09 18.76 02a57499o0333o 0xc00900        -3.0
57499.402085 18.438271      NaN    -40.0    51 o    0    1.09 148.22556 7.25369  7967.37  4754.42  3.96  3.37  87.3 -0.477    18.03 18.68 02a57499o0360o 0xc00800        -3.0
57500.355267 17.664614      NaN    114.0    65 o    0    0.99 148.22556 7.25369  7916.25  4828.83  3.87  3.08  83.8 -0.511    18.20 18.90 02a57500o0273o 0xc00900        -3.0
57500.375558 18.474346      NaN      4.0    47 o    0    1.25 148.22556 7.25369  7896.52  4790.09  3.87  3.13  84.3 -0.509    18.14 18.80 02a57500o0310o 0xc00800        -3.0
57500.398997 18.356290      NaN    -75.0    55 o    0    1.07 148.22556 7.25369  7955.20  4868.00  3.86  3.18  85.3 -0.485    18.02 18.62 02a57500o0353o 0xc00800        -3.0
57500.421094 17.976960      NaN     33.0    66 o    0    0.93 148.22556 7.25369  7971.79  4752.32  3.89  3.22  83.7 -0.473    17.93 18.46 02a57500o0395o 0xc00800        -3.0
57505.334175 19.256669      NaN    -16.0    24 o    0    1.09 148.22556 7.25369  7920.20  4830.72  3.89  3.59  81.2 -0.470    19.01 20.57 02a57505o0220o 0xc00900        -3.0
57505.344933 19.454622      NaN     -4.0    20 o    0    1.04 148.22556 7.25369  7959.36  4793.19  3.77  3.34  82.4 -0.466    19.10 20.65 02a57505o0241o 0xc00800        -3.0
57505.357917 19.454622      NaN    -37.0    20 o    0    1.33 148.22556 7.25369  7903.58  4773.02  3.83  3.43  82.2 -0.456    19.11 20.73 02a57505o0266o 0xc00900        -3.0
57505.371841 19.302877      NaN     -8.0    23 o    0    0.94 148.22556 7.25369  7980.14  4851.28  3.84  3.40  82.9 -0.443    18.91 20.34 02a57505o0293o 0xc00800        -3.0
57505.387800 19.212347      NaN    -69.0    25 o    0    1.45 148.22556 7.25369  7883.43  4869.86  3.87  3.48  79.9 -0.458    18.73 20.04 02a57505o0324o 0xc00900        -3.0
57506.329317 18.857417      NaN     20.0    27 o    0    1.01 148.22556 7.25369  7919.65  4830.10  3.98  3.38  83.8 -0.470    19.00 20.52 02a57506o0214o 0xc00900        -3.0
57506.341982 19.256669      NaN    -21.0    24 o    0    1.30 148.22556 7.25369  7960.76  4791.71  4.00  3.44  84.9 -0.455    18.93 20.42 02a57506o0237o 0xc00800        -3.0
57506.356256 19.089302      NaN    -58.0    28 o    0    0.81 148.22556 7.25369  7903.72  4772.55  4.07  3.62  84.0 -0.453    18.93 20.48 02a57506o0263o 0xc00900        -3.0
57506.373281 19.169763      NaN     -3.0    26 o    0    0.96 148.22556 7.25369  7980.02  4850.76  4.04  3.62  79.0 -0.456    18.94 20.50 02a57506o0294o 0xc00900        -3.0
57506.391269 19.212347      NaN    -10.0    25 o    0    1.19 148.22556 7.25369  7882.65  4869.45  4.08  3.65  81.2 -0.453    18.86 20.39 02a57506o0328o 0xc00800        -3.0
57525.243157 18.417189      NaN   -107.0    52 o    0    0.88 148.22556 7.25369  8984.95  4020.98  4.26  3.27  83.8 -0.507    18.24 19.10 02a57525o0057o 0xc00900        -3.0
57525.243640 18.598565      NaN    -67.0    44 o    0    1.25 148.22556 7.25369  8965.60  3981.92  4.41  3.62  83.8 -0.520    18.23 19.17 02a57525o0058o 0xc00900        -3.0
57525.244124 18.504094      NaN   -146.0    48 o    0    1.09 148.22556 7.25369  9022.91  4060.08  4.49  3.60  82.0 -0.522    18.24 19.20 02a57525o0059o 0xc00800        -3.0
57525.255310 18.623526      NaN    -56.0    43 o    0    0.96 148.22556 7.25369  9042.65  3943.95  4.41  3.49  83.8 -0.518    18.40 19.46 02a57525o0077o 0xc00800        -3.0
57525.266193 18.511660      NaN      5.0    45 o    0    0.88 148.22556 7.25369  9002.79  4002.52  4.51  3.71  79.6 -0.500    18.37 19.43 02a57525o0094o 0xc00800        -3.0
57736.562731 18.438271      NaN    -16.0    51 o    0    0.86 148.22556 7.25369  2682.82  7184.13  3.59  3.50  31.3 -0.466    18.43 19.19 02a57736o0703o 0xc00800        -3.0
