         MJD         m       dm      uJy  duJy F  err    chi/N       RA     Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57227.607134 18.657725      NaN     51.0    26 o    0     1.25 42.72927 -2.1351  8889.01   115.63  3.99 3.55  29.0 -0.500    19.16 20.77 02a57227o0386o 0xc00800         4.0
57229.574700 18.702047      NaN     37.0    29 o    0     0.63 42.72927 -2.1351  7934.06  4613.17  3.66 3.34  86.8 -0.435    19.07 20.64 02a57229o0445o 0xc00900         4.0
57229.590646 19.472870      NaN     12.0    17 o    0     1.59 42.72927 -2.1351  7937.69  4619.80  3.55 3.20 -89.4 -0.440    19.15 20.72 02a57229o0456o 0xc00800         4.0
57318.355373 18.675237      NaN    -38.0    41 o    0     0.91 42.72927 -2.1351  8001.73  4624.97  4.42 3.98  88.4 -0.455    18.51 19.87 02a57318o0250o 0xc00800         4.0
57318.381763 18.847027      NaN    -66.0    35 o    0     1.00 42.72927 -2.1351  7998.70  4630.27  4.39 3.91 -87.0 -0.449    18.58 19.96 02a57318o0291o 0xc00800         4.0
57318.408161 18.767304      NaN     15.0    34 o    0     1.26 42.72927 -2.1351  9463.61  3186.70  4.83 4.26  47.5 -0.475    18.65 20.00 02a57318o0332o 0xc00800         4.0
57318.434529 18.847027      NaN     22.0    29 o    0     1.30 42.72927 -2.1351  9458.58  3193.10  4.73 4.09  44.5 -0.486    18.70 20.08 02a57318o0373o 0xc00800         4.0
57353.368574 18.356290      NaN    -72.0    55 o    0     0.96 42.72927 -2.1351  2721.78  6011.31  3.85 3.51 -69.6 -0.432    18.09 18.72 02a57353o0308o 0xc00900         4.0
57353.377137 18.226218      NaN    -55.0    62 o    0     0.85 42.72927 -2.1351  2719.76  6011.56  3.83 3.53 -69.5 -0.422    18.00 18.55 02a57353o0321o 0xc00800         4.0
57353.385944 18.136622      NaN     23.0    61 o    0     1.11 42.72927 -2.1351  2719.07  6012.48  3.76 3.42 -68.4 -0.431    17.90 18.39 02a57353o0334o 0xc00800         4.0
57353.394946 18.094452      NaN      0.0    70 o    0     0.82 42.72927 -2.1351  2719.21  6013.21  3.86 3.52 -71.5 -0.421    17.94 18.48 02a57353o0347o 0xc00800         4.0
57354.382551 17.879400      NaN     53.0    69 o    0     1.07 42.72927 -2.1351  2717.99  6014.84  3.71 3.45 -75.0 -0.424    17.79 18.30 02a57354o0332o 0xc00800         4.0
57354.390860 18.174913      NaN     34.0    55 o    0     0.93 42.72927 -2.1351  2718.77  6015.27  3.65 3.37 -74.8 -0.440    18.09 18.76 02a57354o0345o 0xc00800         4.0
57354.399162 17.668099      NaN    129.0    62 o    0     1.10 42.72927 -2.1351  2718.55  6015.71  3.68 3.40 -72.7 -0.430    17.94 18.51 02a57354o0358o 0xc00800         4.0
57354.407447 17.453402      NaN    122.0    87 o    0     1.29 42.72927 -2.1351  2718.50  6015.63  3.73 3.46 -67.6 -0.423    17.52 17.89 02a57354o0371o 0xc00800         4.0
57356.390327 19.256669      NaN    -16.0    24 o    0     0.79 42.72927 -2.1351  2719.28  6015.76  3.87 3.54 -67.2 -0.413    18.97 20.39 02a57356o0259o 0xc00800         4.0
57356.398573 19.302877      NaN    -36.0    23 o    0     1.00 42.72927 -2.1351  2719.55  6016.66  3.93 3.63 -66.5 -0.411    18.94 20.39 02a57356o0272o 0xc00800         4.0
57356.406834 19.256669      NaN     -4.0    24 o    0     0.87 42.72927 -2.1351  2718.60  6017.28  4.23 3.91 -61.5 -0.384    18.84 20.39 02a57356o0285o 0xc00800         4.0
57356.415050 19.256669      NaN     -5.0    24 o    0     1.07 42.72927 -2.1351  2719.26  6016.67  4.03 3.71 -63.7 -0.396    18.89 20.36 02a57356o0298o 0xc00800         4.0
57357.351137 19.510313      NaN    -32.0    19 o    0     0.89 42.72927 -2.1351  2733.31  5720.45  3.78 3.47 -68.6 -0.418    19.36 21.12 02a57357o0282o 0xc00900         4.0
