Nested Sampling Global Log-Evidence           :   -0.130682167882388640E+02  +/-    0.397511443202552273E+00
Nested Importance Sampling Global Log-Evidence:   -0.182597786448385762E+02  +/-    0.452553210006781947E-01

Dim No.       Mean        Sigma
   1    0.842045942890604637E-01    0.372918868808071388E-01
   2   -0.131365277618114202E+02    0.461366292492124774E+01
   3    0.681899585898703364E+00    0.247490714194140649E+00
   4    0.119088903501648469E+01    0.140548092836149163E+00
   5    0.896397116585237463E-02    0.380349367891498176E-02
   6    0.118568764569199070E+01    0.858768370953909843E-01
   7   -0.174114508735398466E+01    0.432761195500288132E+00
   8    0.753374930936583174E-02    0.398835435482571624E-01
   9   -0.994090493070629244E+00    0.268014019655523583E+01
  10   -0.168968000419182474E+00    0.151860421385828337E+00
  11    0.621128285040542724E-01    0.903866581698086341E-01
  12   -0.308658829234695342E+00    0.221244681614272964E+00
  13   -0.156866404959748185E+00    0.119270306832936851E+00
  14   -0.105606945249364381E+01    0.450667591525023628E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.253974965389609231E-01
   2   -0.811202665423338054E+01
   3    0.504987615838319970E+00
   4    0.109368943784991046E+01
   5    0.970590543467887354E-02
   6    0.119052651246401098E+01
   7   -0.223648967904446483E+01
   8    0.652714531047542401E-01
   9   -0.712889269850069063E+00
  10   -0.295519222205098575E+00
  11   -0.215890866138839198E-01
  12   -0.381712177953888288E+00
  13   -0.155788719812563647E+00
  14   -0.102714999769686299E+01

MAP Parameters
Dim No.        Parameter
   1    0.253974965389609231E-01
   2   -0.811202665423338054E+01
   3    0.504987615838319970E+00
   4    0.109368943784991046E+01
   5    0.970590543467887354E-02
   6    0.119052651246401098E+01
   7   -0.223648967904446483E+01
   8    0.652714531047542401E-01
   9   -0.712889269850069063E+00
  10   -0.295519222205098575E+00
  11   -0.215890866138839198E-01
  12   -0.381712177953888288E+00
  13   -0.155788719812563647E+00
  14   -0.102714999769686299E+01
