Nested Sampling Global Log-Evidence           :   -0.630641015184070786E-01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.107730633962861866E+01  +/-    0.144318755337102478E+00

Dim No.       Mean        Sigma
   1    0.774490625133528732E-01    0.270770535409335742E-02
   2   -0.172578446985962692E+02    0.598644197862241434E-01
   3    0.548740885875190543E+00    0.889868347366491452E-01
   4    0.126723731487134805E+01    0.486149295896101848E-02
   5    0.104915185574923596E-01    0.245312386474166551E-03
   6    0.105381428069389438E+01    0.106686183441273893E-01
   7   -0.201709065562193945E+01    0.221044244419253633E+00
   8   -0.126914109718540530E+00    0.379452825828839602E-01
   9   -0.533339423006591495E+01    0.644780035443836108E+00
  10   -0.109073730929626370E+00    0.248387125520686917E-01
  11   -0.627516314046612789E-01    0.648746310697662920E-01
  12   -0.218483595085312288E+00    0.325157333235288615E-01
  13   -0.178732775355362944E+00    0.430569337667315727E-01
  14   -0.107628622304885524E+01    0.178401563843599495E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.776749258156318456E-01
   2   -0.171375104973056303E+02
   3    0.593628867333740651E+00
   4    0.127052453018190992E+01
   5    0.105398461889509264E-01
   6    0.103997669754701105E+01
   7   -0.195309053404866284E+01
   8   -0.150943293649378640E+00
   9   -0.426963618911624021E+01
  10   -0.127165428599251534E+00
  11   -0.113576560486703643E+00
  12   -0.192048550061914763E+00
  13   -0.148521584723085021E+00
  14   -0.107101237401455762E+01

MAP Parameters
Dim No.        Parameter
   1    0.732038473904872006E-01
   2   -0.173513198117399980E+02
   3    0.731696173541383166E+00
   4    0.127341507933142739E+01
   5    0.107236170537491175E-01
   6    0.105766983757156985E+01
   7   -0.206211972314176961E+01
   8   -0.159537858652615078E+00
   9   -0.558122799017472992E+01
  10   -0.990567167434835139E-01
  11   -0.111911825584079513E+00
  12   -0.211641691034792162E+00
  13   -0.149066943323409334E+00
  14   -0.108668112632998382E+01
