Nested Sampling Global Log-Evidence           :   -0.315655686899245538E+02  +/-    0.520509744670615504E+00
Nested Importance Sampling Global Log-Evidence:   -0.358601041099732569E+02  +/-    0.385683991893502123E-01

Dim No.       Mean        Sigma
   1    0.162118689876680655E+00    0.246024086816676452E-01
   2   -0.253935745178226639E+02    0.703083713484050676E+01
   3    0.166890386344224684E+01    0.544040004553241335E-01
   4    0.101669441743350775E+01    0.274962551366629337E+00
   5    0.109640296739780523E-01    0.319921084846745175E-02
   6    0.201134153566036611E+01    0.312847902252861090E-01
   7   -0.174591004362280344E+01    0.414124527501870676E+00
   8   -0.179347807398693521E+00    0.632997217671475293E-01
   9   -0.330222976731926332E+01    0.409329059539852480E+01
  10   -0.287388294297187152E+00    0.117509323196527016E+00
  11   -0.958978461783101255E-01    0.146235705566770624E+00
  12   -0.244936543506293236E+00    0.190409017974733114E+00
  13   -0.850353881738221129E-01    0.530420420178347243E-01
  14   -0.106764149296719624E+01    0.591970739239515015E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.184397419291168402E+00
   2   -0.244826777780411646E+02
   3    0.168631303985328440E+01
   4    0.266041187725444717E+00
   5    0.101910743845589746E-01
   6    0.198322311498023884E+01
   7   -0.169298282873504613E+01
   8   -0.248662138334981436E+00
   9   -0.513818002845798372E+01
  10   -0.387172813064954768E+00
  11   -0.367645596968839194E+00
  12   -0.300282681724063472E+00
  13   -0.158759230157523579E-01
  14   -0.108776381562582736E+01

MAP Parameters
Dim No.        Parameter
   1    0.184397419291168402E+00
   2   -0.244826777780411646E+02
   3    0.168631303985328440E+01
   4    0.266041187725444717E+00
   5    0.101910743845589746E-01
   6    0.198322311498023884E+01
   7   -0.169298282873504613E+01
   8   -0.248662138334981436E+00
   9   -0.513818002845798372E+01
  10   -0.387172813064954768E+00
  11   -0.367645596968839194E+00
  12   -0.300282681724063472E+00
  13   -0.158759230157523579E-01
  14   -0.108776381562582736E+01
