Nested Sampling Global Log-Evidence           :   -0.861719794237680681E+01  +/-    0.275988384482310223E+00
Nested Importance Sampling Global Log-Evidence:   -0.130594765305438845E+02  +/-    0.750277218055023093E-01

Dim No.       Mean        Sigma
   1    0.871751546138130329E-01    0.376612338476155495E-01
   2   -0.225673328970888392E+02    0.685178229981550491E+01
   3    0.579962821930670391E+00    0.335652185688843585E+00
   4    0.139017944981668462E+01    0.254743870278476114E+00
   5    0.121712661453715690E-01    0.378460044309965630E-02
   6    0.200241695687122556E+01    0.145644313146792992E+00
   7   -0.162891687951495578E+01    0.409582352318940135E+00
   8   -0.477477999636668343E-01    0.707647401643486662E-01
   9   -0.312459999556391255E+01    0.363925362223910698E+01
  10   -0.148080840813363812E+00    0.166934177522288923E+00
  11   -0.567187080006517352E-01    0.132625789014460788E+00
  12   -0.236151684330307005E+00    0.189231537689910301E+00
  13   -0.190367072742324450E+00    0.168566073919977105E+00
  14   -0.105812090575304518E+01    0.526833061955103849E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.137278633368435182E+00
   2   -0.319472093124935981E+02
   3    0.764610662408253594E+00
   4    0.167376582878666658E+01
   5    0.123175389853354481E-01
   6    0.224926724126074618E+01
   7   -0.198340475985335352E+01
   8   -0.540388501199763893E-01
   9   -0.688438548772152448E+01
  10   -0.232868048583551923E+00
  11   -0.999891514629606404E-01
  12   -0.318846845275840340E+00
  13   -0.441064453646993204E+00
  14   -0.101706050529587522E+01

MAP Parameters
Dim No.        Parameter
   1    0.137278633368435182E+00
   2   -0.319472093124935981E+02
   3    0.764610662408253594E+00
   4    0.167376582878666658E+01
   5    0.123175389853354481E-01
   6    0.224926724126074618E+01
   7   -0.198340475985335352E+01
   8   -0.540388501199763893E-01
   9   -0.688438548772152448E+01
  10   -0.232868048583551923E+00
  11   -0.999891514629606404E-01
  12   -0.318846845275840340E+00
  13   -0.441064453646993204E+00
  14   -0.101706050529587522E+01
