         MJD         m       dm    uJy  duJy   F  err  chi/N        RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
58665.583097       NaN      NaN    NaN   NaN NaN  NaN    NaN       NaN       NaN      NaN      NaN  NaN  NaN   NaN    NaN      NaN   NaN            NaN 0xc00803
58669.584554 22.707197      NaN    0.0   1.0   c  0.0   0.00 346.93347 -48.75229   702.58  7743.37 2.65 2.30 -56.6 -0.396    19.46 21.30 02a58669o0693c 0xc00800
58705.449488       NaN      NaN    NaN   NaN NaN  NaN    NaN       NaN       NaN      NaN      NaN  NaN  NaN   NaN    NaN      NaN   NaN            NaN 0xc00803
58705.480562       NaN      NaN    NaN   NaN NaN  NaN    NaN       NaN       NaN      NaN      NaN  NaN  NaN   NaN    NaN      NaN   NaN            NaN 0xc00803
58753.383385       NaN      NaN    NaN   NaN NaN  NaN    NaN       NaN       NaN      NaN      NaN  NaN  NaN   NaN    NaN      NaN   NaN            NaN 0xc00803
58781.319090       NaN      NaN    NaN   NaN NaN  NaN    NaN       NaN       NaN      NaN      NaN  NaN  NaN   NaN    NaN      NaN   NaN            NaN 0xc00803
59029.578343 19.922338      NaN   -4.0  13.0   c  0.0   1.18 346.93347 -48.75229  4778.94  7670.74 2.49 2.38 -83.1 -0.406    19.45 21.26 02a59029o0720c 0xc00800
59029.582000 19.841877      NaN  -17.0  14.0   c  0.0   0.90 346.93347 -48.75229  4797.19  7708.54 2.52 2.43  61.9 -0.401    19.48 21.27 02a59029o0728c 0xc00800
59029.606908 20.103715      NaN  -10.0  11.0   c  0.0   2.06 346.93347 -48.75229  4740.15  7627.94 2.66 2.40  42.9 -0.388    19.35 21.05 02a59029o0781c 0xc00800
59029.614683 19.569016      NaN   -1.0  18.0   c  0.0   1.78 346.93347 -48.75229  4721.75  7742.76 2.45 2.27 -63.6 -0.413    18.86 19.94 02a59029o0798c 0xc00800
59053.530038 19.529530      NaN   17.0  13.0   c  0.0   1.58 346.93347 -48.75229  7093.60  7687.60 2.76 2.47  50.7 -0.384    19.41 21.25 02a59053o0627c 0xc00900
59053.531897 19.922338      NaN  -15.0  13.0   c  0.0   1.37 346.93347 -48.75229  7112.00  7727.85 2.62 2.47  78.6 -0.395    19.41 21.25 02a59053o0631c 0xc00800
59053.537363 19.922338      NaN  -26.0  13.0   c  0.0   1.64 346.93347 -48.75229  7051.10  7649.03 2.68 2.49  79.0 -0.392    19.42 21.28 02a59053o0642c 0xc00900
59053.543311 20.103715      NaN  -25.0  11.0   c  0.0   2.02 346.93347 -48.75229  7033.80  7764.82 2.66 2.49  88.6 -0.399    19.42 21.30 02a59053o0655c 0xc00800
59053.563987 19.696897      NaN  -32.0  16.0   c  0.0   2.43 346.93347 -48.75229  5289.07   538.39 2.91 2.53 -70.7 -0.402    19.35 21.31 02a59053o0699c 0xc00800
59053.588825 19.569016      NaN    3.0  17.0   c  0.0   1.74 346.93347 -48.75229  5276.41   502.83 3.24 2.80 -74.9 -0.382    19.24 21.35 02a59053o0752c 0xc00800
59053.617247 19.510313      NaN    3.0  18.0   c  0.0   2.23 346.93347 -48.75229  5333.59   586.73 2.83 2.53 -73.0 -0.393    19.04 20.69 02a59053o0813c 0xc00800
59077.466520 19.436675      NaN   25.0  12.0   c  0.0   1.48 346.93347 -48.75229   425.76  7788.67 2.58 2.15 -58.8 -0.391    19.47 21.40 02a59077o0513c 0xc00800
59077.468350 19.894850      NaN    4.0  12.0   c  0.0   1.34 346.93347 -48.75229   444.92  7826.90 2.58 2.15 -60.3 -0.398    19.48 21.41 02a59077o0517c 0xc00800
59077.474298 19.922338      NaN    0.0  13.0   c  0.0   1.01 346.93347 -48.75229   387.55  7751.13 2.63 2.17 -58.6 -0.385    19.49 21.40 02a59077o0530c 0xc00900
59077.479789 19.401649      NaN   27.0  12.0   c  0.0   1.37 346.93347 -48.75229   367.13  7867.91 2.77 2.11 -59.8 -0.399    19.49 21.39 02a59077o0542c 0xc00900
59077.492783 19.922338      NaN  -23.0  13.0   c  0.0   2.27 346.93347 -48.75229   493.25  2750.93 2.62 2.44  78.2 -0.400    19.39 21.33 02a59077o0570c 0xc00800
59077.497869 20.009244      NaN  -12.0  12.0   c  0.0   1.68 346.93347 -48.75229   475.14  2711.85 2.59 2.41  82.5 -0.394    19.38 21.32 02a59077o0581c 0xc00800
59077.524874 20.009244      NaN   -5.0  12.0   c  0.0   1.58 346.93347 -48.75229   535.49  2793.22 2.58 2.40  86.5 -0.399    19.39 21.30 02a59077o0639c 0xc00800
59137.341452 19.302877      NaN   27.0  14.0   c  0.0   1.47 346.93347 -48.75229  7323.13  2854.63 2.59 2.38 -70.2 -0.381    19.36 21.01 02a59137o0326c 0xc00900
59137.341909 20.009244      NaN  -21.0  12.0   c  0.0   1.63 346.93347 -48.75229  8815.60  2226.90 2.62 2.44 -69.4 -0.391    19.38 21.03 02a59137o0327c 0xc00800
59137.344654 19.922338      NaN   -5.0  13.0   c  0.0   2.10 346.93347 -48.75229  7304.77  2817.15 2.56 2.41 -82.0 -0.379    19.39 21.02 02a59137o0333c 0xc00800
59137.345111 19.894850      NaN    4.0  12.0   c  0.0   1.86 346.93347 -48.75229  8797.42  2189.59 2.58 2.39 -72.3 -0.388    19.40 21.03 02a59137o0334c 0xc00800
59137.350140 20.009244      NaN   -1.0  12.0   c  0.0   1.53 346.93347 -48.75229  7361.97  2893.90 2.58 2.44  88.7 -0.382    19.38 21.05 02a59137o0345c 0xc00800
59137.350597 19.569016      NaN    6.0  16.0   c  0.0   0.89 346.93347 -48.75229  8854.36  2265.80 2.59 2.39 -67.3 -0.391    19.37 21.07 02a59137o0346c 0xc00800
59137.385430 19.419021      NaN   20.0  14.0   c  0.0   1.41 346.93347 -48.75229  7381.30  2778.34 2.75 2.41 -62.1 -0.376    19.31 20.95 02a59137o0421c 0xc00900
59137.385888 19.334813      NaN   22.0  15.0   c  0.0   1.40 346.93347 -48.75229  8873.59  2150.85 2.68 2.45 -69.8 -0.388    19.29 20.98 02a59137o0422c 0xc00900
59141.320672 18.417189      NaN   39.0  39.0   c  0.0   1.28 346.93347 -48.75229  3723.43  2817.05 2.69 2.52  66.9 -0.384    17.87 19.57 02a59141o0153c 0xc00800
59141.330775 15.980968      NaN  541.0 310.0   c  0.0   1.19 346.93347 -48.75229  3780.98  2899.48 3.06 2.79  55.2 -0.379    16.31 18.09 02a59141o0175c 0xc00802
59161.260535 19.569016      NaN  -22.0  18.0   c  0.0   0.92 346.93347 -48.75229  2378.77  2815.05 2.62 2.42  63.6 -0.383    19.22 20.66 02a59161o0168c 0xc00800
59161.264668 19.696897      NaN  -25.0  16.0   c  0.0   1.38 346.93347 -48.75229  2360.58  2776.02 2.61 2.42  61.3 -0.387    19.21 20.70 02a59161o0177c 0xc00800
59161.270171 19.841877      NaN  -58.0  14.0   c  0.0   1.89 346.93347 -48.75229  2418.68  2855.88 2.61 2.42  57.4 -0.393    19.22 20.72 02a59161o0189c 0xc00900
