         MJD         m       dm     uJy   duJy   F  err     chi/N        RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
58647.610267 18.978793      NaN    -2.0   31.0   o  0.0      1.02 346.94779 -48.75229  6223.03  2874.94 4.11 3.73 -21.6 -0.406    18.58 20.01 01a58647o0685o 0xc00800
58651.601230 17.931525      NaN    28.0   72.0   o  0.0      0.85 346.94779 -48.75229  2361.43  2879.81 3.93 3.40  -9.9 -0.381    17.57 18.60 01a58651o0725o 0xc00800
58651.608652 18.158337      NaN    18.0   60.0   o  0.0      1.30 346.94779 -48.75229  2339.75  2841.28 3.63 3.55  21.6 -0.402    17.48 18.61 01a58651o0741o 0xc00800
58651.611530 18.048890      NaN  -159.0   73.0   o  0.0      1.11 346.94779 -48.75229  2398.60  2920.51 3.90 3.69  -7.7 -0.396    17.49 18.58 01a58651o0747o 0xc00800
58651.619950 17.613631      NaN   -54.0  109.0   o  0.0      0.98 346.94779 -48.75229  2416.40  2805.63 3.67 3.33  -6.1 -0.403    17.15 17.95 01a58651o0765o 0xc00800
58659.575986 19.014394      NaN     6.0   28.0   o  0.0      1.05 346.94779 -48.75229  5477.38  2889.13 3.89 3.30  -9.9 -0.414    18.70 20.06 01a58659o0721o 0xc00800
58659.578863 19.051202      NaN   -95.0   29.0   o  0.0      1.04 346.94779 -48.75229  5455.71  2852.34 4.23 3.69  -9.0 -0.395    18.59 20.04 01a58659o0727o 0xc00800
58659.579322 19.256669      NaN   -69.0   24.0   o  0.0      1.41 346.94779 -48.75229  7101.30   416.20 4.25 3.54 -15.8 -0.359    18.68 20.00 01a58659o0728o 0xc00800
58659.582444 19.128787      NaN    -1.0   27.0   o  0.0      0.88 346.94779 -48.75229  7081.86   377.33 4.07 3.47 -14.9 -0.379    18.75 20.01 01a58659o0734o 0xc00800
58659.584782 19.089302      NaN   -49.0   28.0   o  0.0      1.16 346.94779 -48.75229  5512.76  2929.28 4.06 3.50 -10.4 -0.408    18.63 20.04 01a58659o0739o 0xc00800
58659.587574 19.014394      NaN    -2.0   30.0   o  0.0      1.15 346.94779 -48.75229  7137.28   454.45 4.39 3.74 -14.7 -0.352    18.60 20.01 01a58659o0745o 0xc00800
58659.594924 18.978793      NaN   -20.0   31.0   o  0.0      0.95 346.94779 -48.75229  5528.87  2813.80 4.00 3.37  -9.8 -0.423    18.67 20.06 01a58659o0760o 0xc00800
58659.597702 18.978793      NaN   -31.0   31.0   o  0.0      0.87 346.94779 -48.75229  7152.42   336.91 4.21 3.54 -15.7 -0.374    18.68 19.98 01a58659o0766o 0xc00800
58659.622219 17.515292      NaN     4.0  118.0   o  0.0      1.05 346.94779 -48.75229  5490.59  2873.34 3.63 3.17  -6.5 -0.444    17.05 17.97 01a58659o0817o 0xc00800
58659.623140 17.281543      NaN  -112.0  148.0   o  0.0      1.19 346.94779 -48.75229  7112.64   395.98 4.18 3.23 -11.9 -0.422    16.86 17.63 01a58659o0819o 0xc00900
58663.568152 19.302877      NaN   -18.0   23.0   o  0.0      0.99 346.94779 -48.75229  5473.49  2891.01 3.59 3.15 -11.8 -0.421    19.04 20.65 01a58663o0625o 0xc00800
58663.568612 19.569016      NaN   -22.0   18.0   o  0.0      1.17 346.94779 -48.75229  7099.94   416.80 4.00 3.28 -17.2 -0.386    19.06 20.61 01a58663o0626o 0xc00800
58663.570955 19.401649      NaN   -54.0   21.0   o  0.0      0.91 346.94779 -48.75229  5454.10  2853.71 3.57 3.14 -11.0 -0.431    18.98 20.63 01a58663o0631o 0xc00800
58663.571415 19.569016      NaN   -57.0   18.0   o  0.0      1.72 346.94779 -48.75229  7081.05   379.23 4.11 3.43 -16.4 -0.394    18.93 20.59 01a58663o0632o 0xc00800
58663.577785 19.351140      NaN   -12.0   22.0   o  0.0      0.92 346.94779 -48.75229  5512.02  2927.84 3.61 3.12  -8.5 -0.424    18.99 20.66 01a58663o0645o 0xc00800
58663.578246 19.569016      NaN   -49.0   18.0   o  0.0      1.22 346.94779 -48.75229  7137.00   453.32 4.05 3.38 -15.9 -0.374    19.02 20.67 01a58663o0646o 0xc00800
58663.587927 19.510313      NaN    -5.0   19.0   o  0.0      1.20 346.94779 -48.75229  5529.32  2813.89 3.67 3.20  -8.7 -0.428    18.85 20.61 01a58663o0666o 0xc00800
58663.588388 19.351140      NaN   -71.0   22.0   o  0.0      1.19 346.94779 -48.75229  7153.59   336.96 4.10 3.46 -13.6 -0.381    18.85 20.53 01a58663o0667o 0xc00800
58663.620595 18.094452      NaN   -25.0   70.0   o  0.0      0.99 346.94779 -48.75229  5494.16  2873.73 3.96 3.72   5.5 -0.432    17.57 19.11 01a58663o0733o 0xc00800
58663.621515 17.858399      NaN     9.0   84.0   o  0.0      1.42 346.94779 -48.75229  7115.30   396.19 4.21 3.54  -9.4 -0.396    17.62 18.69 01a58663o0735o 0xc00800
58667.551243 18.142010      NaN   -67.0   67.0   o  0.0      1.27 346.94779 -48.75229   178.74  2979.63 3.59 3.35  -6.2 -0.402    17.96 19.07 01a58667o0662o 0xc00800
58667.554494 18.142010      NaN   -63.0   67.0   o  0.0      1.37 346.94779 -48.75229   152.60  2930.68 3.48 3.32  -4.4 -0.393    17.92 19.00 01a58667o0669o 0xc00800
58667.560547 18.048890      NaN   -97.0   73.0   o  0.0      1.29 346.94779 -48.75229   202.16  2991.20 3.72 3.49 -21.9 -0.390    17.76 18.83 01a58667o0682o 0xc00800
58667.565708 18.550302      NaN   -65.0   46.0   o  0.0      0.72 346.94779 -48.75229 10009.83  2904.36 3.39 3.27 -57.5 -0.392    18.00 19.20 01a58667o0693o 0xc00800
58667.572507 18.417189      NaN   -70.0   52.0   o  0.0      0.77 346.94779 -48.75229  9979.42  2841.86 3.52 3.34 -45.0 -0.392    17.92 19.06 01a58667o0707o 0xc00800
58667.574349 17.613631      NaN   -56.0  109.0   o  0.0      1.23 346.94779 -48.75229   202.20  2825.73 3.96 3.82 -13.4 -0.334    17.40 18.59 01a58667o0711o 0xc00900
58667.576208 18.649074      NaN   -45.0   42.0   o  0.0      1.57 346.94779 -48.75229 10030.55  2904.53 3.44 3.21 -67.7 -0.401    17.92 18.96 01a58667o0715o 0xc00800
58667.586388 17.879400      NaN    13.0   81.0   o  0.0      0.83 346.94779 -48.75229 10034.34  2752.19 3.89 3.67 -27.8 -0.362    17.74 18.77 01a58667o0737o 0xc00800
58674.545129 19.589310      NaN     5.0   16.0   o  0.0      1.20 346.94779 -48.75229 10048.50  7806.25 2.45 2.24 -68.8 -0.430    19.31 20.31 02a58674o0638o 0xc00800
58674.548319 19.766969      NaN    -7.0   15.0   o  0.0      1.00 346.94779 -48.75229 10068.08  7845.85 2.50 2.16 -63.5 -0.424    19.32 20.32 02a58674o0644o 0xc00800
58674.554199 19.318728      NaN    17.0   17.0   o  0.0      0.88 346.94779 -48.75229 10009.14  7765.06 2.52 2.39  80.2 -0.419    19.23 20.36 02a58674o0656o 0xc00800
