         MJD         m       dm      uJy  duJy F  err  chi/N       RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57319.472979 18.675237      NaN     -8.5    41 o    0   0.72 85.37225 16.76212  3855.69  6692.60 4.05 3.25 -66.7 -0.511    18.50 19.74 02a57319o0429o 0xc00900         9.5
57319.495992 18.675237      NaN     18.5    38 o    0   0.74 85.37225 16.76212  3853.64  6697.22 4.00 3.18 -66.7 -0.504    18.57 19.83 02a57319o0461o 0xc00800         9.5
57319.514216 18.944322      NaN      3.5    32 o    0   0.88 85.37225 16.76212  5322.56  5259.47 3.74 3.38 -58.6 -0.528    18.63 19.92 02a57319o0488o 0xc00900         9.5
57319.542377 19.014394      NaN    -36.5    30 o    0   0.87 85.37225 16.76212  5319.15  5266.29 3.75 3.23 -66.3 -0.517    18.74 20.10 02a57319o0528o 0xc00800         9.5
57323.530377 18.220396      NaN     49.5    49 o    0   0.90 85.37225 16.76212  3881.78  6718.31 3.92 3.23 -67.1 -0.509    18.14 18.82 02a57323o0532o 0xc00800         9.5
57323.551034 18.481707      NaN    -15.5    49 o    0   1.00 85.37225 16.76212  3875.86  6724.43 3.98 3.30 -68.0 -0.507    18.13 18.86 02a57323o0560o 0xc00800         9.5
57323.581494 18.034118      NaN     24.5    69 o    0   0.53 85.37225 16.76212  5345.08  5289.26 3.69 3.29 -66.2 -0.522    18.16 18.84 02a57323o0603o 0xc00800         9.5
57323.604263 18.389700      NaN     34.5    45 o    0   1.01 85.37225 16.76212  5364.10  5381.19 3.70 3.33 -60.2 -0.516    18.20 19.01 02a57323o0635o 0xc00800         9.5
57327.565551 18.330283      NaN     19.5    53 o    0   0.59 85.37225 16.76212  6877.86  3949.93 3.99 3.56 -10.1 -0.527    18.43 19.50 02a57327o0556o 0xc00800         9.5
57327.596664 18.504094      NaN    -21.5    48 o    0   0.91 85.37225 16.76212  6865.60  3950.19 3.95 3.61 -19.1 -0.533    18.44 19.51 02a57327o0598o 0xc00800         9.5
57327.627980 18.526952      NaN     45.5    35 o    0   1.17 85.37225 16.76212  5390.61  5398.19 3.79 3.29 -60.1 -0.528    18.43 19.51 02a57327o0638o 0xc00800         9.5
57362.458861 19.302877      NaN    -24.5    23 o    0   0.95 85.37225 16.76212  3676.47  7043.31 3.91 3.47 -72.0 -0.435    19.13 20.79 02a57362o0381o 0xc00800         9.5
57362.468671 19.256669      NaN     18.5    21 o    0   0.80 85.37225 16.76212  3386.96  6455.20 3.77 3.34 -72.3 -0.445    19.19 20.79 02a57362o0392o 0xc00800         9.5
57362.487520 19.302877      NaN     -7.5    23 o    0   0.95 85.37225 16.76212  6738.87  2866.74 3.76 3.53   1.2 -0.460    19.14 20.76 02a57362o0419o 0xc00800         9.5
57362.514530 19.351140      NaN     -6.5    22 o    0   0.84 85.37225 16.76212  6432.47  4615.10 3.57 3.50 -81.8 -0.441    19.12 20.76 02a57362o0456o 0xc00900         9.5
57363.441699 19.212347      NaN     21.5    21 o    0   1.01 85.37225 16.76212  3676.78  7042.24 3.71 3.34 -78.2 -0.447    19.25 20.92 02a57363o0331o 0xc00800         9.5
57363.470043 19.569016      NaN    -27.5    18 o    0   1.22 85.37225 16.76212  3391.17  6455.45 3.78 3.39 -72.7 -0.438    19.28 20.97 02a57363o0368o 0xc00800         9.5
57363.493005 19.401649      NaN     -2.5    21 o    0   0.66 85.37225 16.76212  6740.12  2871.41 3.66 3.51   2.2 -0.455    19.27 20.96 02a57363o0399o 0xc00800         9.5
57363.504648 19.631075      NaN      6.5    17 o    0   1.01 85.37225 16.76212  6433.13  4611.16 3.53 3.37 -82.5 -0.449    19.26 20.95 02a57363o0414o 0xc00800         9.5
57388.315827 19.226921      NaN     14.5    23 o    0   0.97 85.37225 16.76212  3623.35  7025.85 3.82 3.36 -72.9 -0.482    19.15 20.83 02a57388o0212o 0xc00800         9.5
