         MJD         m       dm        uJy   duJy F  err  chi/N        RA       Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57227.434353 19.454622      NaN      -29.0     20 o    0   0.94 342.20957 -17.27568  7226.06  4625.28  3.65  3.25  89.9 -0.442    19.17 20.79 02a57227o0149o 0xc00800         2.0
57227.460390 19.510313      NaN        1.0     19 o    0   0.99 342.20957 -17.27568  7233.14  4631.42  3.65  3.28  89.0 -0.437    19.19 20.81 02a57227o0181o 0xc00800         2.0
57227.482449 19.454622      NaN        8.0     18 o    0   1.24 342.20957 -17.27568  8684.23  3189.89  3.81  3.46  69.7 -0.450    19.17 20.80 02a57227o0212o 0xc00800         2.0
57227.487307 18.889197      NaN        4.0     33 o    0   0.90 342.20957 -17.27568  4230.30 10475.98  3.87  3.56 -54.8 -0.417    19.20 20.81 02a57227o0219o 0xc00900         2.0
57227.502978 19.454622      NaN       -8.0     20 o    0   0.96 342.20957 -17.27568  8689.02  3190.33  3.70  3.34  70.9 -0.462    19.22 20.83 02a57227o0241o 0xc00800         2.0
57227.508670 19.169763      NaN      -34.0     26 o    0   1.54 342.20957 -17.27568  4231.79 10475.67  3.83  3.57 -49.7 -0.407    19.24 20.88 02a57227o0249o 0xc00800         2.0
57228.530935 19.510313      NaN      -24.0     19 o    0   0.88 342.20957 -17.27568  6145.72  4954.80  3.54  3.30 -80.8 -0.431    19.18 20.71 02a57228o0329o 0xc00800         2.0
57228.557962 19.351140      NaN       -7.0     22 o    0   0.77 342.20957 -17.27568  4624.48  5397.85  3.47  3.28 -77.4 -0.445    19.20 20.72 02a57228o0358o 0xc00800         2.0
57228.584437 19.510313      NaN       -9.0     19 o    0   0.98 342.20957 -17.27568  3186.46  6850.83  3.41  3.29 -66.4 -0.459    19.18 20.70 02a57228o0387o 0xc00800         2.0
57228.610445 19.454622      NaN        0.0     20 o    0   1.12 342.20957 -17.27568  3189.00  6856.72  3.44  3.33 -65.9 -0.455    19.06 20.54 02a57228o0416o 0xc00800         2.0
57288.334185 16.961884      NaN       19.0    193 o    0   1.26 342.20957 -17.27568  6182.95  4954.82  3.75  3.31 -81.5 -0.523    18.60 19.88 02a57288o0190o 0xc00802         2.0
57288.363423 15.876212      NaN     -504.0    540 o    0   1.01 342.20957 -17.27568  6171.39  4961.24  3.60  3.06 -82.8 -0.651    18.59 19.89 02a57288o0233o 0xc00802         2.0
57297.352688 19.128787      NaN        5.0     26 o    0   1.04 342.20957 -17.27568  4371.42  5630.76  3.82  3.41 -59.5 -0.505    18.81 20.18 02a57297o0082o 0xc00900         2.0
57297.375435 19.089302      NaN      -39.0     28 o    0   0.83 342.20957 -17.27568  4370.69  5636.87  3.87  3.44 -57.6 -0.482    18.77 20.11 02a57297o0116o 0xc00900         2.0
57297.393174 19.089302      NaN      -61.0     28 o    0   1.10 342.20957 -17.27568  2922.46  7080.03  3.97  3.32 -61.3 -0.485    18.77 20.09 02a57297o0141o 0xc00900         2.0
57297.417398 18.978793      NaN       11.0     28 o    0   1.08 342.20957 -17.27568  2924.85  7084.03  4.02  3.33 -60.4 -0.479    18.74 20.07 02a57297o0177o 0xc00800         2.0
57298.349575 19.212347      NaN        0.0     25 o    0   0.82 342.20957 -17.27568  4372.91  5641.88  3.94  3.42 -59.3 -0.493    19.03 20.65 02a57298o0229o 0xc00800         2.0
57298.355926 19.155932      NaN       18.0     21 o    0   1.02 342.20957 -17.27568  6197.65  4969.40  3.84  3.40 -79.1 -0.477    19.02 20.60 02a57298o0238o 0xc00800         2.0
57298.388179 19.256669      NaN      -50.0     24 o    0   1.16 342.20957 -17.27568  2919.69  7085.62  3.97  3.32 -62.4 -0.477    18.87 20.30 02a57298o0287o 0xc00800         2.0
57298.414932 19.038793      NaN       15.0     25 o    0   1.02 342.20957 -17.27568  2921.20  7086.44  3.98  3.31 -59.2 -0.477    18.83 20.22 02a57298o0327o 0xc00800         2.0
