Nested Sampling Global Log-Evidence           :   -0.144514291596170192E+02  +/-    0.445808327808535299E+00
Nested Importance Sampling Global Log-Evidence:   -0.185515472819276610E+02  +/-    0.538460206603924851E-01

Dim No.       Mean        Sigma
   1    0.604343219785328858E-01    0.359978540958784191E-01
   2   -0.423458587085655580E+01    0.447939246341084285E+00
   3    0.835816834577299411E-01    0.164925993355570788E+00
   4    0.584346990931768451E+00    0.189382689137999605E+00
   5    0.109483178519629003E-01    0.445400547236980519E-02
   6    0.103789276888282500E+01    0.696663651028832098E-01
   7   -0.170810320356170142E+01    0.423331529729967793E+00
   8   -0.545194988972936070E-01    0.785752871957408200E-01
   9   -0.447582305119872093E+01    0.417085675606225070E+01
  10   -0.198455989456215759E+00    0.164273829256543935E+00
  11   -0.609804177613288284E-01    0.111448153820017340E+00
  12   -0.141886570337394241E+00    0.218400439696844056E+00
  13   -0.143975493147660893E+00    0.207577054082630025E+00
  14   -0.107888156159588600E+01    0.641441476152678075E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.370360080726494095E-01
   2   -0.420751203799123630E+01
   3   -0.233712029865579041E+00
   4    0.691363438817941489E+00
   5    0.809015580908693105E-02
   6    0.101351986801540539E+01
   7   -0.170899587579874157E+01
   8    0.240499569634261695E-01
   9   -0.155393491949502121E+02
  10   -0.203086726517063082E+00
  11   -0.148657279943529091E+00
  12   -0.411515781895244737E+00
  13   -0.208278725345879712E+00
  14   -0.113178586780580992E+01

MAP Parameters
Dim No.        Parameter
   1    0.370360080726494095E-01
   2   -0.420751203799123630E+01
   3   -0.233712029865579041E+00
   4    0.691363438817941489E+00
   5    0.809015580908693105E-02
   6    0.101351986801540539E+01
   7   -0.170899587579874157E+01
   8    0.240499569634261695E-01
   9   -0.155393491949502121E+02
  10   -0.203086726517063082E+00
  11   -0.148657279943529091E+00
  12   -0.411515781895244737E+00
  13   -0.208278725345879712E+00
  14   -0.113178586780580992E+01
