Nested Sampling Global Log-Evidence           :   -0.101944409669716896E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.102860305832815180E+01  +/-    0.567762285353550378E-02

Dim No.       Mean        Sigma
   1    0.659060717625362252E-01    0.373143808032862408E-02
   2   -0.194666740219223975E+02    0.497061866468735047E+01
   3    0.462864859121545014E+00    0.748401442203549677E-01
   4    0.153981840162295325E+01    0.681151972588403543E-01
   5    0.729892808920931582E-02    0.517864681720369975E-03
   6    0.275310347658723309E+01    0.376180559245371388E-01
   7   -0.154532213676524743E+01    0.592627118744871312E-01
   8   -0.112609315447811997E+00    0.681927541579478106E-02
   9   -0.570473522833339874E+01    0.329608848910000374E+01
  10   -0.665747753881683335E-01    0.660295076189703067E-01
  11   -0.492188607519203347E-01    0.497201955086002678E-01
  12   -0.180888904113182758E+00    0.305567219042326976E-01
  13    0.323460790089988848E+00    0.369730171747610498E-01
  14   -0.106510362751300791E+01    0.112428047563069948E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.707296379405755737E-01
   2   -0.219955381508820480E+01
   3    0.308261701075970840E+00
   4    0.156545577046732576E+01
   5    0.699530149260088000E-02
   6    0.283416765248979274E+01
   7   -0.157245198037576572E+01
   8   -0.117430301825352953E+00
   9   -0.790108314733824191E+01
  10   -0.404358182686392204E-02
  11   -0.279501785315943545E-01
  12   -0.210403498001202338E+00
  13    0.323985126832845916E+00
  14   -0.108262344257718413E+01

MAP Parameters
Dim No.        Parameter
   1    0.701644100366538154E-01
   2   -0.206226876370494665E+02
   3    0.407397689500949067E+00
   4    0.164848771699870600E+01
   5    0.790934120136523033E-02
   6    0.275037400983611890E+01
   7   -0.152372551840188386E+01
   8   -0.116202728956980028E+00
   9   -0.130108999248457451E+02
  10   -0.555363299977130950E-01
  11   -0.707256612755703395E-01
  12   -0.184929526566874086E+00
  13    0.335466389951862454E+00
  14   -0.106560765870439300E+01
