Nested Sampling Global Log-Evidence           :   -0.100075632602210085E+01  +/-    0.182231476014417804E-01
Nested Importance Sampling Global Log-Evidence:   -0.162484687875463352E+01  +/-    0.756846793470186130E-01

Dim No.       Mean        Sigma
   1    0.463679861395575182E-01    0.723878776876854362E-02
   2   -0.915173249611594919E+01    0.580160033958146415E+00
   3    0.606286435915552646E+00    0.371665718086823665E-01
   4    0.109575909627429469E+01    0.891415002859468480E-01
   5    0.157765906442425066E-01    0.108504370500826135E-02
   6    0.151254929151210593E+01    0.448820749517023498E-01
   7   -0.179628712622499753E+01    0.237728302308956779E+00
   8   -0.129392165484952776E+00    0.122130422172255833E-01
   9   -0.270532063615878648E+01    0.892888666185614022E+00
  10   -0.737474844329172874E-01    0.495952657461679325E-01
  11   -0.883346036058431094E-01    0.349548674794543379E-01
  12   -0.854835617187794938E-01    0.605476338068656264E-01
  13   -0.123031411312008773E+00    0.571446201219196967E-01
  14   -0.106090047602917670E+01    0.149788841622025600E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.430903348342713682E-01
   2   -0.854572235668149105E+01
   3    0.535638781356242322E+00
   4    0.106517714262772412E+01
   5    0.159955552051424844E-01
   6    0.147192681294189454E+01
   7   -0.187180797063839166E+01
   8   -0.116899464909808432E+00
   9   -0.297995377084043334E+01
  10   -0.424745489007570878E-01
  11   -0.108062013730336332E+00
  12   -0.561909416749467594E-01
  13   -0.125138689035219935E+00
  14   -0.105442580321587132E+01

MAP Parameters
Dim No.        Parameter
   1    0.317919792941925780E-01
   2   -0.109248746242695915E+02
   3    0.632791408307388004E+00
   4    0.120969975502781035E+01
   5    0.150152147611275558E-01
   6    0.147564720229678459E+01
   7   -0.140294448738899424E+01
   8   -0.142479226980140122E+00
   9   -0.450849000072920347E+01
  10   -0.356721688359379480E-01
  11   -0.761441097465548056E-01
  12   -0.992050281518223609E-01
  13   -0.817809348496191385E-01
  14   -0.108815945361438171E+01
