Nested Sampling Global Log-Evidence           :   -0.112213818835342605E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.155071087621905090E+01  +/-    0.582383358961879316E-01

Dim No.       Mean        Sigma
   1    0.181995403866794581E+00    0.137015360912288281E-02
   2   -0.355267809975669238E+02    0.334740544983039123E+00
   3    0.152034204190695599E+01    0.492305712932831867E-02
   4    0.112169795707966991E+01    0.420812697545086892E-01
   5    0.132870555667645353E-01    0.197085817866124002E-03
   6    0.187758802065643615E+01    0.248157797376652748E-02
   7   -0.158680232247377639E+01    0.650919942109829536E-01
   8    0.335240993948502644E-02    0.343355656468230588E-01
   9   -0.327586583259167163E+01    0.152945489827781977E+01
  10   -0.755545947180008837E-01    0.117597449971732007E+00
  11    0.167626917559925322E-01    0.444374995348987695E-01
  12   -0.258295557489810312E+00    0.637386186078986589E-01
  13   -0.161759404862954315E+00    0.408797662195065012E-01
  14   -0.108089783534881212E+01    0.619053724307061688E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.184365239661331892E+00
   2   -0.360477456607863118E+02
   3    0.152405808207046567E+01
   4    0.122177924504002910E+01
   5    0.130796914120474665E-01
   6    0.187473808972175982E+01
   7   -0.159822654342714809E+01
   8   -0.210641110257732654E-01
   9   -0.255399893518253851E+01
  10    0.150187754821395486E-01
  11   -0.393055676810489113E-01
  12   -0.305010918333975201E+00
  13   -0.149511627917774725E+00
  14   -0.108883212698914256E+01

MAP Parameters
Dim No.        Parameter
   1    0.185023254991045855E+00
   2   -0.349525788182072361E+02
   3    0.151708773860596979E+01
   4    0.114801119267327478E+01
   5    0.132574053932505917E-01
   6    0.187788242380424863E+01
   7   -0.152851343333107481E+01
   8   -0.308286265092583694E-01
   9   -0.413072452787930011E+01
  10    0.691226756963178590E-02
  11    0.512000849231754318E-01
  12   -0.337930286684514192E+00
  13   -0.173534195140492453E+00
  14   -0.108272183889753526E+01
