    0.917869873780828155E-01   -0.621158811575938952E+01    0.938451540547524998E+00    0.131458896065983333E+01    0.167437394914509430E-01    0.124943180873192605E+01   -0.238324204404987183E+01    0.449619828354530862E-02   -0.155897765406296052E+01   -0.194404018634176334E+00   -0.662127302153946024E-01   -0.587461462841425974E+00   -0.145154059729997786E+00   -0.130221363882836072E+01    0.452081976913074168E+00    0.766515603588080410E+02    0.651171963909663276E+02    0.886532595461094641E+00    0.102451431648957492E+01    0.111841275600125600E+01   -0.354034494867055127E+00   -0.391195633965034517E+01    1
    0.905112958123040906E-01   -0.679478672863516486E+01    0.887744442578496384E+00    0.136596984418937861E+01    0.144265798489679863E-01    0.127943582865184746E+01   -0.221704859731079873E+01   -0.102098845670372237E+00   -0.175644375230320415E+01   -0.106269020449509949E+00    0.224959209033003954E-01   -0.614551644745725989E+00   -0.122776007651887467E+00   -0.128929809531256345E+01    0.440281827680248428E+00    0.627350654248535733E+02    0.633687212129569843E+02    0.921265102677943815E+00    0.103026917586917821E+01    0.972196644513825592E+00   -0.349859610934754095E+00   -0.393195633965034208E+01    1
    0.779635849358086969E-01   -0.681027116773666741E+01    0.878321402129516482E+00    0.124319570125375467E+01    0.150542279353596750E-01    0.126365602076427774E+01   -0.232276228912712712E+01    0.119827577797986980E-01   -0.166627302389831766E+01   -0.122281242017836508E+00    0.109412949609009699E+00   -0.644155998550991260E+00   -0.129192496642351440E+00   -0.128538130715739296E+01    0.444121202767619627E+00    0.805296948020233287E+02    0.640204982081490357E+02    0.893522099202435083E+00    0.107416891110656731E+01    0.101317815389331556E+01   -0.338357718294420573E+00   -0.395195633965034165E+01    1
    0.833262313053289849E-01   -0.632056874290978232E+01    0.899399195689755016E+00    0.125243050940792711E+01    0.139087709758010762E-01    0.127541971945087185E+01   -0.256854163497612342E+01    0.696604748707172761E-01   -0.315031188290038644E+01   -0.938881723119081163E-01   -0.866073973817535619E-01   -0.772161765589305493E+00   -0.165870070964456162E-01   -0.127079399078533406E+01    0.453507893677284390E+00    0.811437011170541211E+02    0.599552222603126523E+02    0.955718696278326285E+00    0.102641413619187305E+01    0.109514179261155653E+01   -0.321658737393759775E+00   -0.397195633965034300E+01    1
    0.912631557640947444E-01   -0.641479856196437748E+01    0.889645879686581931E+00    0.124956466965180124E+01    0.184837701379368426E-01    0.120170273660552707E+01   -0.236905668599659958E+01   -0.472865164910033081E-01   -0.138401032562049831E+01    0.230830907674116903E-01    0.142612005076002635E+00   -0.647146350194508946E+00   -0.161388965131619572E+00   -0.127670717561842517E+01    0.440847841332793977E+00    0.728138831430048157E+02    0.642319630833454340E+02    0.100669524981559433E+01    0.102400445255862782E+01    0.103446499553840199E+01   -0.320730697588589853E+00   -0.399195633965034391E+01    1
    0.567967110469380990E-01   -0.617076746377131524E+01    0.907759535142670160E+00    0.127596579514701336E+01    0.162492659724584911E-01    0.128887674744077430E+01   -0.238584924625984751E+01    0.591579065627210882E-01   -0.322240914911914622E+01   -0.670845077936510215E-01    0.592530903305434065E-01   -0.770457164762916369E+00   -0.203357934007313085E+00   -0.126532339179769315E+01    0.471887997942594006E+00    0.683864166304607295E+02    0.670850855575693430E+02    0.915572115240569362E+00    0.101930420197349725E+01    0.111487316692166960E+01   -0.310365070030566903E+00   -0.401195633965034215E+01    1
    0.933722033858612327E-01   -0.622069473509644855E+01    0.901725265768957507E+00    0.132388544311478684E+01    0.172338180340527586E-01    0.127802169252277631E+01   -0.251721843189748107E+01   -0.498584833748189765E-01   -0.169650358295042292E+01   -0.111600136027486446E+00    0.205812358904878603E-01   -0.890304506646168559E+00    0.333296621603266369E-01   -0.128456499524680368E+01    0.443149897465027087E+00    0.646790596610597817E+02    0.634205078557680721E+02    0.865953720303870411E+00    0.105918507553451358E+01    0.100451860292858663E+01   -0.307686030663967214E+00   -0.403195633965034173E+01    1
    0.683430012615851012E-01   -0.650526035377721445E+01    0.876256109300300956E+00    0.129558776546509735E+01    0.148276567428564810E-01    0.124924043185389855E+01   -0.250606003399645649E+01    0.163429917099593008E-01   -0.674021833948721394E+00   -0.192561524948354990E+00   -0.986485133921115309E-02   -0.574379619153529641E+00   -0.437532802957615458E-01   -0.127933297581366734E+01    0.431294378805656464E+00    0.744718059012285920E+02    0.627360353379148350E+02    0.972913206062755331E+00    0.103504136708381500E+01    0.106625705340101962E+01   -0.300015084152292777E+00   -0.405195633965034396E+01    1
    0.831983517546398543E-01   -0.684114336126518729E+01    0.856386194385403421E+00    0.125691275664395241E+01    0.145583008674575395E-01    0.123878352430923666E+01   -0.247795236238834082E+01   -0.614295426655645793E-01   -0.142411457810378561E+00   -0.148002563497397016E+00    0.112887592955970589E+00   -0.674656089276825521E+00   -0.213410487794822301E+00   -0.127869519824567468E+01    0.442850411068105354E+00    0.761650283629063409E+02    0.645545452257449170E+02    0.966776615254163252E+00    0.104740974856683366E+01    0.104854340179635508E+01   -0.299483800477450435E+00   -0.407195633965034443E+01    1
    0.922847871447533136E-01   -0.606840693279849397E+01    0.895249213308793812E+00    0.135155704829133239E+01    0.146090976180575632E-01    0.129863795045578945E+01   -0.225944621156476355E+01    0.520753687806858462E-01   -0.370747404103520939E+01   -0.390973980125981085E-01   -0.492270288599289535E-01   -0.643040097066450822E+00   -0.217989172726034713E+00   -0.129594050044198639E+01    0.467495221108075565E+00    0.745321338091833638E+02    0.643929706027780639E+02    0.896466815340642542E+00    0.103991021066053291E+01    0.100362851477464665E+01   -0.297252159110437397E+00   -0.409195633965034400E+01    1
