    0.917869873780828155E-01   -0.621158811575938952E+01    0.938451540547524998E+00    0.131458896065983333E+01    0.167437394914509430E-01    0.124943180873192605E+01   -0.238324204404987183E+01    0.449619828354530862E-02   -0.155897765406296052E+01   -0.194404018634176334E+00   -0.662127302153946024E-01   -0.587461462841425974E+00   -0.145154059729997786E+00   -0.130221363882836072E+01    0.452081976913074168E+00    0.766515603588080410E+02    0.651171963909663276E+02    0.886532595461094641E+00    0.102451431648957492E+01    0.111841275600125600E+01   -0.354034494867055127E+00
    0.917869873780828155E-01   -0.621158811575938952E+01    0.938451540547524998E+00    0.131458896065983333E+01    0.167437394914509430E-01    0.124943180873192605E+01   -0.238324204404987183E+01    0.449619828354530862E-02   -0.155897765406296052E+01   -0.194404018634176334E+00   -0.662127302153946024E-01   -0.587461462841425974E+00   -0.145154059729997786E+00   -0.130221363882836072E+01    0.452081976913074168E+00    0.766515603588080410E+02    0.651171963909663276E+02    0.886532595461094641E+00    0.102451431648957492E+01    0.111841275600125600E+01   -0.354034494867055127E+00
    0.905112958123040906E-01   -0.679478672863516486E+01    0.887744442578496384E+00    0.136596984418937861E+01    0.144265798489679863E-01    0.127943582865184746E+01   -0.221704859731079873E+01   -0.102098845670372237E+00   -0.175644375230320415E+01   -0.106269020449509949E+00    0.224959209033003954E-01   -0.614551644745725989E+00   -0.122776007651887467E+00   -0.128929809531256345E+01    0.440281827680248428E+00    0.627350654248535733E+02    0.633687212129569843E+02    0.921265102677943815E+00    0.103026917586917821E+01    0.972196644513825592E+00   -0.349859610934754095E+00
    0.905112958123040906E-01   -0.679478672863516486E+01    0.887744442578496384E+00    0.136596984418937861E+01    0.144265798489679863E-01    0.127943582865184746E+01   -0.221704859731079873E+01   -0.102098845670372237E+00   -0.175644375230320415E+01   -0.106269020449509949E+00    0.224959209033003954E-01   -0.614551644745725989E+00   -0.122776007651887467E+00   -0.128929809531256345E+01    0.440281827680248428E+00    0.627350654248535733E+02    0.633687212129569843E+02    0.921265102677943815E+00    0.103026917586917821E+01    0.972196644513825592E+00   -0.349859610934754095E+00
    0.779635849358086969E-01   -0.681027116773666741E+01    0.878321402129516482E+00    0.124319570125375467E+01    0.150542279353596750E-01    0.126365602076427774E+01   -0.232276228912712712E+01    0.119827577797986980E-01   -0.166627302389831766E+01   -0.122281242017836508E+00    0.109412949609009699E+00   -0.644155998550991260E+00   -0.129192496642351440E+00   -0.128538130715739296E+01    0.444121202767619627E+00    0.805296948020233287E+02    0.640204982081490357E+02    0.893522099202435083E+00    0.107416891110656731E+01    0.101317815389331556E+01   -0.338357718294420573E+00
    0.779635849358086969E-01   -0.681027116773666741E+01    0.878321402129516482E+00    0.124319570125375467E+01    0.150542279353596750E-01    0.126365602076427774E+01   -0.232276228912712712E+01    0.119827577797986980E-01   -0.166627302389831766E+01   -0.122281242017836508E+00    0.109412949609009699E+00   -0.644155998550991260E+00   -0.129192496642351440E+00   -0.128538130715739296E+01    0.444121202767619627E+00    0.805296948020233287E+02    0.640204982081490357E+02    0.893522099202435083E+00    0.107416891110656731E+01    0.101317815389331556E+01   -0.338357718294420573E+00
    0.833262313053289849E-01   -0.632056874290978232E+01    0.899399195689755016E+00    0.125243050940792711E+01    0.139087709758010762E-01    0.127541971945087185E+01   -0.256854163497612342E+01    0.696604748707172761E-01   -0.315031188290038644E+01   -0.938881723119081163E-01   -0.866073973817535619E-01   -0.772161765589305493E+00   -0.165870070964456162E-01   -0.127079399078533406E+01    0.453507893677284390E+00    0.811437011170541211E+02    0.599552222603126523E+02    0.955718696278326285E+00    0.102641413619187305E+01    0.109514179261155653E+01   -0.321658737393759775E+00
    0.833262313053289849E-01   -0.632056874290978232E+01    0.899399195689755016E+00    0.125243050940792711E+01    0.139087709758010762E-01    0.127541971945087185E+01   -0.256854163497612342E+01    0.696604748707172761E-01   -0.315031188290038644E+01   -0.938881723119081163E-01   -0.866073973817535619E-01   -0.772161765589305493E+00   -0.165870070964456162E-01   -0.127079399078533406E+01    0.453507893677284390E+00    0.811437011170541211E+02    0.599552222603126523E+02    0.955718696278326285E+00    0.102641413619187305E+01    0.109514179261155653E+01   -0.321658737393759775E+00
    0.912631557640947444E-01   -0.641479856196437748E+01    0.889645879686581931E+00    0.124956466965180124E+01    0.184837701379368426E-01    0.120170273660552707E+01   -0.236905668599659958E+01   -0.472865164910033081E-01   -0.138401032562049831E+01    0.230830907674116903E-01    0.142612005076002635E+00   -0.647146350194508946E+00   -0.161388965131619572E+00   -0.127670717561842517E+01    0.440847841332793977E+00    0.728138831430048157E+02    0.642319630833454340E+02    0.100669524981559433E+01    0.102400445255862782E+01    0.103446499553840199E+01   -0.320730697588589853E+00
    0.912631557640947444E-01   -0.641479856196437748E+01    0.889645879686581931E+00    0.124956466965180124E+01    0.184837701379368426E-01    0.120170273660552707E+01   -0.236905668599659958E+01   -0.472865164910033081E-01   -0.138401032562049831E+01    0.230830907674116903E-01    0.142612005076002635E+00   -0.647146350194508946E+00   -0.161388965131619572E+00   -0.127670717561842517E+01    0.440847841332793977E+00    0.728138831430048157E+02    0.642319630833454340E+02    0.100669524981559433E+01    0.102400445255862782E+01    0.103446499553840199E+01   -0.320730697588589853E+00
