         MJD         m       dm    uJy   duJy F  err  chi/N        RA     Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN
57323.624822 18.550302      NaN     -1     46 o    0   1.00 142.44113 3.07271  3397.31  4180.50  4.37  3.61 -33.0 -0.489    18.26 19.25 02a57323o0662o  -0.021739
57388.614202 19.256669      NaN     -2     24 o    0   0.80 142.44113 3.07271  7622.42  6179.10  3.52  3.09  87.9 -0.478    18.99 20.45 02a57388o0667o  -0.083333
57388.633731 19.169763      NaN    -11     26 o    0   0.75 142.44113 3.07271  7910.66  6761.62  3.59  3.18  86.4 -0.473    18.92 20.36 02a57388o0698o  -0.423077
57388.650059 19.212347      NaN    -19     25 o    0   1.01 142.44113 3.07271  7038.96  5596.82  3.52  3.34 -88.8 -0.468    18.88 20.28 02a57388o0724o  -0.760000
57388.666235 18.757738      NaN     30     28 o    0   1.32 142.44113 3.07271  6744.17  7338.82  3.69  3.46 -89.8 -0.458    18.58 19.82 02a57388o0750o   1.071429
57408.462609 18.857417      NaN      8     32 o    0   0.93 142.44113 3.07271  3711.97  3951.18  3.75  3.52 -43.0 -0.429    18.59 19.60 02a57408o0445o   0.250000
57408.498054 18.990530      NaN      2     30 o    0   1.06 142.44113 3.07271  6757.30  6168.11  3.42  3.13  88.8 -0.465    18.63 19.62 02a57408o0497o   0.066667
57408.506642 18.702047      NaN     18     34 o    0   0.91 142.44113 3.07271  3120.93  3377.20  3.79  3.46 -33.3 -0.445    18.63 19.61 02a57408o0509o   0.529412
57408.538638 17.675104      NaN    144     55 o    0   0.78 142.44113 3.07271  7916.99  5596.56  3.47  3.09  88.0 -0.465    18.64 19.64 02a57408o0555o   2.618182
57444.470345 18.776955      NaN     16     32 o    0   1.12 142.44113 3.07271  7255.37  6585.31  3.87  3.55 -87.2 -0.472    18.54 19.71 02a57444o0202o   0.500000
57444.534542 18.990530      NaN      5     29 o    0   1.75 142.44113 3.07271  7863.55  5586.91  3.73  3.23  87.3 -0.464    18.46 19.46 02a57444o0248o   0.172414
57445.450508 19.212347      NaN    -20     25 o    0   0.89 142.44113 3.07271  6729.60  6848.77  3.49  3.03 -89.7 -0.485    18.91 20.14 02a57445o0490o  -0.800000
57445.472807 19.401649      NaN    -13     21 o    0   1.33 142.44113 3.07271  6440.50  6271.70  3.49  3.10 -86.6 -0.479    18.87 20.07 02a57445o0531o  -0.619048
57445.495028 18.847027      NaN     24     27 o    0   0.81 142.44113 3.07271  7602.41  5698.12  3.52  3.08  87.2 -0.462    18.83 19.99 02a57445o0572o   0.888889
57445.517301 19.212347      NaN    -16     25 o    0   1.41 142.44113 3.07271  7857.65  5584.78  3.57  3.10  87.8 -0.473    18.75 19.89 02a57445o0613o  -0.640000
57464.401119 18.776955      NaN     16     32 o    0   0.92 142.44113 3.07271  6766.33  6450.38  3.64  3.02  90.0 -0.483    18.71 19.99 02a57464o0396o   0.500000
57464.422403 18.598565      NaN     45     29 o    0   1.01 142.44113 3.07271  6477.70  5870.71  3.65  3.23 -85.5 -0.461    18.67 19.96 02a57464o0438o   1.551724
57464.444613 19.051202      NaN    -57     29 o    0   1.27 142.44113 3.07271  7638.67  5298.85  3.76  3.24  86.9 -0.472    18.65 19.92 02a57464o0481o  -1.965517
57464.466840 18.786693      NaN      6     35 o    0   0.98 142.44113 3.07271  7855.27  5573.37  3.74  3.08  86.7 -0.484    18.58 19.78 02a57464o0524o   0.171429
57472.399205 18.504094      NaN     12     44 o    0   1.01 142.44113 3.07271  6804.69  6804.85  3.71  3.03 -89.6 -0.480    18.37 19.30 02a57472o0363o   0.272727
57472.420244 18.467034      NaN     23     42 o    0   1.08 142.44113 3.07271  6513.98  6225.75  3.69  3.12 -87.6 -0.471    18.33 19.23 02a57472o0402o   0.547619
57472.441501 18.424171      NaN     23     44 o    0   1.16 142.44113 3.07271  7678.11  5653.83  3.76  3.04  87.3 -0.493    18.27 19.12 02a57472o0441o   0.522727
57472.462720 18.403357      NaN      5     51 o    0   0.98 142.44113 3.07271  7838.15  5579.55  3.75  2.96  87.6 -0.497    18.25 19.06 02a57472o0480o   0.098039
57476.374193 19.302877      NaN    -26     23 o    0   0.78 142.44113 3.07271  7077.21  6476.47  3.78  3.09  89.6 -0.472    19.10 20.72 02a57476o0326o  -1.130435
57476.396093 18.623526      NaN     57     24 o    0   1.02 142.44113 3.07271  6790.22  5897.40  3.73  3.22  90.0 -0.465    18.99 20.55 02a57476o0369o   2.375000
57476.418184 19.256669      NaN     -8     24 o    0   1.30 142.44113 3.07271  7955.90  5324.97  3.88  3.37  84.8 -0.467    18.88 20.35 02a57476o0412o  -0.333333
57476.440481 18.978793      NaN    -12     31 o    0   0.87 142.44113 3.07271  7839.53  5579.65  3.88  3.43  83.9 -0.471    18.80 20.23 02a57476o0455o  -0.387097
57493.312648 18.431198      NaN     52     34 o    0   1.31 142.44113 3.07271  6913.18  6543.43  3.81  3.24  87.5 -0.468    18.48 19.49 02a57493o0201o   1.529412
57493.329434 18.786693      NaN    -17     37 o    0   1.05 142.44113 3.07271  6624.14  5965.94  3.95  3.54 -89.5 -0.480    18.41 19.45 02a57493o0234o  -0.459459
57493.347652 18.867907      NaN      1     34 o    0   1.12 142.44113 3.07271  7787.39  5393.36  3.94  3.38  85.8 -0.476    18.41 19.41 02a57493o0269o   0.029412
57493.367021 18.684100      NaN      5     39 o    0   0.99 142.44113 3.07271  7844.04  5570.92  3.89  3.28  86.7 -0.460    18.45 19.51 02a57493o0303o   0.128205
57497.335660 18.474346      NaN      1     49 o    0   0.92 142.44113 3.07271  7223.51  6450.00  3.90  3.14  88.5 -0.496    18.25 19.04 02a57497o0160o   0.020408
