         MJD         m       dm  uJy  duJy F  err  chi/N        RA     Dec        x       y  maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN
57342.608538 19.569016      NaN  -12    18 c    0   0.96 142.43306 3.07604  3411.59 4210.59 4.03 3.72 -36.6 -0.390    19.36 21.10 02a57342o0541c  -0.666667
57342.635386 19.549093      NaN    4    17 c    0   0.84 142.43306 3.07604  3404.68 4216.33 4.04 3.74 -41.6 -0.389    19.34 21.08 02a57342o0580c   0.235294
57391.603140 19.922338      NaN   -7    13 c    0   1.28 142.43306 3.07604  7641.08 6182.42 3.62 3.31  88.4 -0.435    19.53 21.37 02a57391o0624c  -0.538462
57400.510834 19.841877      NaN  -11    14 c    0   1.02 142.43306 3.07604  3023.41 4361.14 3.89 3.65 -46.2 -0.403    19.73 21.78 02a57400o0483c  -0.785714
57400.556557 20.103715      NaN  -20    11 c    0   1.38 142.43306 3.07604  7001.92 5529.20 3.74 3.53  83.9 -0.397    19.67 21.69 02a57400o0544c  -1.818182
57400.571482 19.766969      NaN   -7    15 c    0   0.79 142.43306 3.07604  6732.35 7276.21 3.68 3.45  85.9 -0.414    19.68 21.69 02a57400o0564c  -0.466667
57401.511058 19.868040      NaN    2    13 c    0   1.04 142.43306 3.07604  3100.99 4527.66 3.89 3.60 -49.3 -0.407    19.72 21.74 02a57401o0501c   0.153846
57401.529226 19.256669      NaN   30    14 c    0   1.22 142.43306 3.07604  2809.62 3950.48 3.94 3.63 -39.7 -0.409    19.66 21.63 02a57401o0526c   2.142857
57401.557181 20.009244      NaN   -9    12 c    0   0.99 142.43306 3.07604  7052.78 5606.26 3.64 3.37  86.8 -0.410    19.63 21.54 02a57401o0566c  -0.750000
57421.554274 19.766969      NaN  -11    15 c    0   0.96 142.43306 3.07604  7109.65 6802.75 3.74 3.47  89.9 -0.413    19.50 21.37 02a57421o0595c  -0.733333
57421.577953 19.569016      NaN    3    17 c    0   0.77 142.43306 3.07604  6818.73 6223.09 3.68 3.42  89.5 -0.408    19.40 21.15 02a57421o0634c   0.176471
57421.601717 19.696897      NaN  -21    16 c    0   1.42 142.43306 3.07604  7983.54 5651.18 3.77 3.50  89.2 -0.409    19.28 20.98 02a57421o0673c  -1.312500
57421.625392 19.454622      NaN   -5    20 c    0   1.26 142.43306 3.07604  7912.26 5613.58 4.06 3.83  81.4 -0.399    19.09 20.82 02a57421o0712c  -0.250000
57422.550929 19.719755      NaN    5    14 c    0   1.05 142.43306 3.07604  6894.64 6860.04 3.74 3.41  88.8 -0.424    19.59 21.57 02a57422o0589c   0.357143
57422.574588 19.569016      NaN    3    17 c    0   0.80 142.43306 3.07604  6606.51 6279.79 3.78 3.53 -88.3 -0.409    19.44 21.36 02a57422o0628c   0.176471
57422.598255 19.631075      NaN  -21    17 c    0   1.12 142.43306 3.07604  7770.76 5707.55 3.85 3.65  79.0 -0.410    19.32 21.19 02a57422o0667c  -1.235294
57422.621911 19.142275      NaN   14    22 c    0   0.98 142.43306 3.07604  7912.30 5613.78 4.21 3.99  71.3 -0.401    19.09 20.96 02a57422o0706c   0.636364
57428.539558 19.841877      NaN  -23    14 c    0   1.00 142.43306 3.07604  7119.25 6860.78 3.69 3.34 -88.4 -0.445    19.63 21.59 02a57428o0557c  -1.642857
57428.563452 19.674510      NaN    7    14 c    0   0.87 142.43306 3.07604  6866.07 6284.86 3.65 3.36 -89.1 -0.435    19.60 21.55 02a57428o0596c   0.500000
57428.587317 19.549093      NaN    1    18 c    0   0.81 142.43306 3.07604  8066.37 5714.42 3.70 3.40  86.2 -0.450    19.55 21.49 02a57428o0635c   0.055556
57428.611224 19.696897      NaN  -22    16 c    0   1.03 142.43306 3.07604  8055.22 5556.43 3.76 3.55  83.6 -0.448    19.43 21.33 02a57428o0674c  -1.375000
57436.247639 17.462030      NaN  172    68 c    0   1.07 142.43306 3.07604  3900.98 4113.54 4.99 4.41 -13.5 -0.422    17.89 18.90 02a57436o0069c   2.529412
57436.254824 17.577708      NaN  143    65 c    0   1.02 142.43306 3.07604  4187.27 4696.95 4.79 4.54 -40.2 -0.440    17.95 18.99 02a57436o0080c   2.200000
57436.273629 18.481707      NaN  -69    49 c    0   1.36 142.43306 3.07604  3023.12 5275.31 4.66 4.29 -40.5 -0.413    18.12 19.19 02a57436o0110c  -1.408163
