         MJD         m       dm  uJy  duJy F  err  chi/N        RA     Dec        x       y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN
57342.608538 19.766969      NaN  -19    15 c    0   1.04 142.44113 3.07271  3427.18 4217.11 4.03 3.72 -36.6 -0.390    19.36 21.10 02a57342o0541c -1.266667
57342.635386 19.766969      NaN  -38    15 c    0   1.30 142.44113 3.07271  3420.27 4222.85 4.04 3.74 -41.7 -0.389    19.34 21.08 02a57342o0580c -2.533333
57391.603140 20.009244      NaN  -12    12 c    0   1.15 142.44113 3.07271  7625.47 6175.88 3.62 3.31  88.5 -0.435    19.53 21.37 02a57391o0624c -1.000000
57400.510834 19.491430      NaN   19    13 c    0   1.12 142.44113 3.07271  3039.01 4367.67 3.89 3.65 -46.4 -0.403    19.73 21.78 02a57400o0483c  1.461538
57400.556557 20.009244      NaN   -4    12 c    0   1.18 142.44113 3.07271  6986.34 5522.69 3.74 3.53  83.9 -0.397    19.67 21.69 02a57400o0544c -0.333333
57400.571482 19.696897      NaN    6    14 c    0   0.93 142.44113 3.07271  6716.75 7269.68 3.68 3.45  85.9 -0.414    19.68 21.69 02a57400o0564c  0.428571
57401.511058 20.009244      NaN   -4    12 c    0   1.08 142.44113 3.07271  3116.59 4534.18 3.89 3.60 -49.5 -0.406    19.72 21.74 02a57401o0501c -0.333333
57401.529226 19.841877      NaN   -2    14 c    0   0.98 142.44113 3.07271  2825.24 3957.02 3.94 3.63 -39.8 -0.409    19.66 21.63 02a57401o0526c -0.142857
57401.557181 20.009244      NaN  -22    12 c    0   1.00 142.44113 3.07271  7037.20 5599.75 3.64 3.37  86.8 -0.410    19.63 21.54 02a57401o0566c -1.833333
57421.554274 19.128787      NaN   39    14 c    0   1.23 142.44113 3.07271  7094.05 6796.21 3.74 3.47  89.9 -0.413    19.50 21.37 02a57421o0595c  2.785714
57421.577953 19.401649      NaN   12    17 c    0   0.83 142.44113 3.07271  6803.16 6216.57 3.68 3.42  89.5 -0.408    19.40 21.15 02a57421o0634c  0.705882
57421.601717 19.510313      NaN  -15    19 c    0   1.03 142.44113 3.07271  7967.92 5644.64 3.77 3.50  89.3 -0.408    19.28 20.98 02a57421o0673c -0.789474
57421.625392 19.401649      NaN  -13    21 c    0   1.07 142.44113 3.07271  7896.65 5607.04 4.06 3.83  81.4 -0.399    19.09 20.82 02a57421o0712c -0.619048
57422.550929 19.841877      NaN   -2    14 c    0   0.85 142.44113 3.07271  6879.05 6853.50 3.74 3.41  88.9 -0.424    19.59 21.57 02a57422o0589c -0.142857
57422.574588 19.696897      NaN   -6    16 c    0   0.96 142.44113 3.07271  6590.94 6273.27 3.78 3.53 -88.2 -0.409    19.44 21.36 02a57422o0628c -0.375000
