Nested Sampling Global Log-Evidence           :   -0.144463631528463257E+02  +/-    0.372735648987564949E+00
Nested Importance Sampling Global Log-Evidence:   -0.192849115822426107E+02  +/-    0.523401848997314956E-01

Dim No.       Mean        Sigma
   1    0.730097062905926547E-01    0.389526832899879383E-01
   2   -0.249535671179002740E+02    0.410163275559902374E+01
   3    0.106546188378570728E+01    0.140309256907544866E+00
   4    0.155546654088858971E+01    0.267815658275794843E+00
   5    0.108714993893266939E-01    0.370567275200341367E-02
   6    0.170458425884745113E+01    0.210101857976444706E+00
   7   -0.182649175146670850E+01    0.428714264050806870E+00
   8    0.590802891553618287E-01    0.591275250387985341E-01
   9   -0.479962196987604006E+01    0.329657432891631474E+01
  10   -0.117670381589301570E+00    0.127574970727401010E+00
  11    0.158354238561076513E-01    0.126660733757730876E+00
  12   -0.312420313157045215E+00    0.179117951936129671E+00
  13   -0.571561864246057094E-01    0.205563224439765935E+00
  14   -0.106248797822152063E+01    0.465299653510243549E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.107689552858944354E+00
   2   -0.190657330808734748E+02
   3    0.127001061479537070E+01
   4    0.127553960734067307E+01
   5    0.320489353522002748E-02
   6    0.115035553892171527E+01
   7   -0.126598007034430537E+01
   8    0.176645617303505365E+00
   9   -0.401954836339819455E+01
  10   -0.194407231450234308E+00
  11   -0.742015780846885797E-01
  12   -0.172385395062348679E+00
  13    0.433229290233218267E+00
  14   -0.104374935163562665E+01

MAP Parameters
Dim No.        Parameter
   1    0.107689552858944354E+00
   2   -0.190657330808734748E+02
   3    0.127001061479537070E+01
   4    0.127553960734067307E+01
   5    0.320489353522002748E-02
   6    0.115035553892171527E+01
   7   -0.126598007034430537E+01
   8    0.176645617303505365E+00
   9   -0.401954836339819455E+01
  10   -0.194407231450234308E+00
  11   -0.742015780846885797E-01
  12   -0.172385395062348679E+00
  13    0.433229290233218267E+00
  14   -0.104374935163562665E+01
