Nested Sampling Global Log-Evidence           :   -0.119794378122438985E+03  +/-    0.765849789186952679E+00
Nested Importance Sampling Global Log-Evidence:   -0.122952760048120311E+03  +/-    0.515982159671719218E-01

Dim No.       Mean        Sigma
   1    0.264334324209206384E+00    0.961871573806544720E-02
   2   -0.236569092835212160E+02    0.452810834434884590E+01
   3    0.212682450736759643E+01    0.530228335806859699E-01
   4    0.167982767324738691E+01    0.623901211089834609E-01
   5    0.252081353044697129E-02    0.913873935838513721E-03
   6    0.208446680306086574E+01    0.203086308807407419E-01
   7   -0.149311049085001546E+01    0.378804947554417182E+00
   8   -0.124109165502129346E+00    0.698350298110810980E-01
   9   -0.212620183056037648E+01    0.337404889031129374E+01
  10   -0.317809700117539173E+00    0.571737070171631154E-01
  11   -0.646624280291130255E-01    0.132311338915631571E+00
  12   -0.291738314092574280E+00    0.187870078309860411E+00
  13   -0.560825517688726405E-01    0.173295280808078517E+00
  14   -0.104156324239687814E+01    0.418902600808436915E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.273611296420213868E+00
   2   -0.152593007377233985E+02
   3    0.211186974384935766E+01
   4    0.162729075700525971E+01
   5    0.294085545769241351E-02
   6    0.205523453396004596E+01
   7   -0.109999138040589139E+01
   8   -0.115833650635745078E+00
   9   -0.237447256347681401E+01
  10   -0.300734423057750222E+00
  11   -0.144006684209450342E+00
  12   -0.281810870066156072E+00
  13    0.306763823778961053E+00
  14   -0.105153098703493120E+01

MAP Parameters
Dim No.        Parameter
   1    0.273611296420213868E+00
   2   -0.152593007377233985E+02
   3    0.211186974384935766E+01
   4    0.162729075700525971E+01
   5    0.294085545769241351E-02
   6    0.205523453396004596E+01
   7   -0.109999138040589139E+01
   8   -0.115833650635745078E+00
   9   -0.237447256347681401E+01
  10   -0.300734423057750222E+00
  11   -0.144006684209450342E+00
  12   -0.281810870066156072E+00
  13    0.306763823778961053E+00
  14   -0.105153098703493120E+01
