Nested Sampling Global Log-Evidence           :   -0.187046591682528991E+02  +/-    0.427378415905460995E+00
Nested Importance Sampling Global Log-Evidence:   -0.232858498321362042E+02  +/-    0.388144195832006156E-01

Dim No.       Mean        Sigma
   1    0.106908822019500430E+00    0.316145370292295058E-01
   2   -0.261238295379738936E+02    0.309010436229005903E+01
   3    0.737445632027324716E+00    0.236394050009043566E+00
   4    0.117753737567949401E+01    0.257645204647933224E+00
   5    0.734090636787861940E-02    0.350960769612178357E-02
   6    0.205504927789018588E+01    0.330880183573629971E-01
   7   -0.174848790186578706E+01    0.434406255823625520E+00
   8   -0.128594117785774259E+00    0.320048682221204736E-01
   9   -0.355412845714915271E+01    0.320755824646235510E+01
  10   -0.131390581133329298E+00    0.154716113135343114E+00
  11   -0.501558580522036973E-01    0.134682939297808307E+00
  12   -0.268775591732470509E+00    0.176860955550277615E+00
  13    0.542737649322774310E-01    0.506641746317894048E-01
  14   -0.106344051165121489E+01    0.636285237963148675E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.943586592331115692E-01
   2   -0.246760382390246669E+02
   3    0.719360424733505144E+00
   4    0.103504177270784226E+01
   5    0.271505256418279849E-02
   6    0.203093226725895359E+01
   7   -0.190179676921466312E+01
   8   -0.128189007218493106E+00
   9   -0.106762679473392774E+01
  10   -0.322390781630240486E+00
  11   -0.948229601279686057E-01
  12   -0.202867569434886763E+00
  13    0.928065482046825652E-01
  14   -0.106273132103538170E+01

MAP Parameters
Dim No.        Parameter
   1    0.943586592331115692E-01
   2   -0.246760382390246669E+02
   3    0.719360424733505144E+00
   4    0.103504177270784226E+01
   5    0.271505256418279849E-02
   6    0.203093226725895359E+01
   7   -0.190179676921466312E+01
   8   -0.128189007218493106E+00
   9   -0.106762679473392774E+01
  10   -0.322390781630240486E+00
  11   -0.948229601279686057E-01
  12   -0.202867569434886763E+00
  13    0.928065482046825652E-01
  14   -0.106273132103538170E+01
