Nested Sampling Global Log-Evidence           :   -0.570896410590829078E+02  +/-    0.980860814828671823E+00
Nested Importance Sampling Global Log-Evidence:   -0.649220360478767304E+02  +/-    0.310921779438228761E-01

Dim No.       Mean        Sigma
   1    0.339900003847113330E+00    0.204241671246007013E-01
   2    0.745377728587353872E+01    0.260084687181963847E+01
   3    0.101412645133329837E+01    0.148400284856126524E+00
   4    0.173756881422669140E+01    0.224266614553414928E+00
   5    0.149795044689573879E-02    0.907840172232226455E-03
   6    0.147353985511266727E+01    0.424613911723300763E+00
   7   -0.171742293447545746E+01    0.411733603156757499E+00
   8    0.755363604040688696E+00    0.302161147279008564E-01
   9    0.321502344194979095E+01    0.242417624773257101E+01
  10   -0.182024511981836307E+00    0.130737025136931251E+00
  11   -0.167266640052049428E-01    0.129547569359112769E+00
  12   -0.365768406647483835E+00    0.205085099999446491E+00
  13   -0.158329755493825525E+00    0.211591476581088844E+00
  14   -0.105934117155063290E+01    0.484698815812244915E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.344972323764948463E+00
   2    0.130238502966629319E+02
   3    0.988033819443406180E+00
   4    0.187032218810118134E+01
   5    0.603073207935024211E-03
   6    0.107383436960546241E+01
   7   -0.140524458062428614E+01
   8    0.795109380003054089E+00
   9    0.660961629714308163E+00
  10   -0.690660249743253324E-01
  11   -0.927486503942294427E-02
  12   -0.209505558362246713E+00
  13   -0.119651643671369781E+00
  14   -0.101594328131900258E+01

MAP Parameters
Dim No.        Parameter
   1    0.344972323764948463E+00
   2    0.130238502966629319E+02
   3    0.988033819443406180E+00
   4    0.187032218810118134E+01
   5    0.603073207935024211E-03
   6    0.107383436960546241E+01
   7   -0.140524458062428614E+01
   8    0.795109380003054089E+00
   9    0.660961629714308163E+00
  10   -0.690660249743253324E-01
  11   -0.927486503942294427E-02
  12   -0.209505558362246713E+00
  13   -0.119651643671369781E+00
  14   -0.101594328131900258E+01
