Nested Sampling Global Log-Evidence           :   -0.631699690599156085E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.635704664093822345E+02  +/-    0.530122088169485833E-01

Dim No.       Mean        Sigma
   1    0.478320087642289393E-01    0.587236659976660006E-03
   2   -0.148113065960834813E+02    0.336007421154547806E-01
   3    0.952146703122523252E+00    0.120740651728661833E-02
   4    0.197501816655844986E+01    0.524638726885719772E-02
   5    0.830462301506848001E-02    0.180914864457991012E-04
   6    0.132983929954469460E+01    0.827477655289399552E-02
   7   -0.173275206898663492E+01    0.579547186769621137E-01
   8   -0.683055653286488151E-01    0.400084340897685555E-03
   9   -0.272088300158777407E+01    0.555424678912096528E-01
  10   -0.126552210038053975E+00    0.451937539523781899E-02
  11   -0.277898384488475779E-01    0.299182796774076889E-02
  12   -0.113834622315662198E-01    0.166778272439855940E-02
  13   -0.116229532768177130E+00    0.182862496722404136E-01
  14   -0.109973330014101278E+01    0.405686583179780402E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.480099643922626482E-01
   2   -0.148731437656005401E+02
   3    0.952201784321827227E+00
   4    0.198107118726079579E+01
   5    0.830236424557015407E-02
   6    0.132979849854019272E+01
   7   -0.179660814626004317E+01
   8   -0.678329435865493435E-01
   9   -0.275273059795622732E+01
  10   -0.128439566431154256E+00
  11   -0.316782847479845225E-01
  12   -0.954844453465275925E-02
  13   -0.100251800322034762E+00
  14   -0.109631686227512626E+01

MAP Parameters
Dim No.        Parameter
   1    0.479546129333398505E-01
   2   -0.148120636014922358E+02
   3    0.954155129060603180E+00
   4    0.196920843291719572E+01
   5    0.829232134712069510E-02
   6    0.132367791549887848E+01
   7   -0.179735753271448706E+01
   8   -0.682265497817178546E-01
   9   -0.273007612532747768E+01
  10   -0.132100439197840508E+00
  11   -0.236126392476201513E-01
  12   -0.142546968951362488E-01
  13   -0.129649825997283197E+00
  14   -0.110035417189696960E+01
