Nested Sampling Global Log-Evidence           :   -0.149063716876964958E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.150633311597381292E+01  +/-    0.456415019311524547E-02

Dim No.       Mean        Sigma
   1    0.114637546489915310E+00    0.162582193355403546E-02
   2   -0.171207029075818369E+02    0.668355678240037943E-01
   3    0.817060863056499720E+00    0.789213731307041380E-02
   4    0.107047089014665930E+01    0.694250410088536121E-02
   5    0.781863417248378906E-02    0.242990700377804285E-03
   6    0.164558319173869494E+01    0.267813524869550028E-02
   7   -0.157764143621425079E+01    0.534784035632251478E-01
   8   -0.241963167871158263E+00    0.214853055077549905E-02
   9   -0.743353332054983440E+00    0.179818943683117127E+00
  10   -0.158280044769551265E+00    0.959691944486445146E-02
  11   -0.111199965649808996E+00    0.717044543469449579E-02
  12   -0.182756581802348300E+00    0.772611187369215691E-01
  13   -0.290978325146930394E+00    0.751550079158392215E-02
  14   -0.109873422396939735E+01    0.273274627786496277E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.117736093201136746E+00
   2   -0.170721420330293192E+02
   3    0.825313749269519281E+00
   4    0.107835691746008644E+01
   5    0.803279660312467003E-02
   6    0.164191897100794959E+01
   7   -0.164144701081683286E+01
   8   -0.239100857624076152E+00
   9   -0.955846128104714698E+00
  10   -0.174934764100287438E+00
  11   -0.111411459883778735E+00
  12   -0.182998377106966370E+00
  13   -0.291177958893296340E+00
  14   -0.109064707433757180E+01

MAP Parameters
Dim No.        Parameter
   1    0.113359101183377844E+00
   2   -0.172531644155893709E+02
   3    0.807448791029572566E+00
   4    0.107760337354610236E+01
   5    0.801563962725185958E-02
   6    0.164330728015175520E+01
   7   -0.154521061000645332E+01
   8   -0.241025603916145359E+00
   9   -0.911501054510407638E+00
  10   -0.157776909388429976E+00
  11   -0.124516430997745717E+00
  12   -0.374770424743989805E-01
  13   -0.293541479493183544E+00
  14   -0.109141891021547566E+01
