         MJD         m       dm       uJy   duJy F  err   chi/N        RA       Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57321.588032 18.136622      NaN      16.5     65 o    0    1.00 123.14521 -20.46068  9591.86  1510.15  5.56  4.09  29.0 -0.486    18.10 19.06 02a57321o0587o 0xc00800         9.5
57321.612734 18.267867      NaN      41.5     49 o    0    1.16 123.14521 -20.46068  7406.04  9763.48  4.64  3.80 -82.2 -0.489    18.18 19.24 02a57321o0624o 0xc00800         9.5
57321.619913 18.226218      NaN     -46.5     62 o    0    0.87 123.14521 -20.46068  9589.92  1517.76  5.75  4.22  29.9 -0.473    18.17 19.25 02a57321o0635o 0xc00800         9.5
57321.643783 18.550302      NaN     -59.5     46 o    0    0.82 123.14521 -20.46068  7397.43  9771.60  4.68  3.86 -82.6 -0.485    18.26 19.43 02a57321o0671o 0xc00800         9.5
57329.638803 18.174913      NaN      48.5     52 o    0    0.89 123.14521 -20.46068  9631.43  1547.10  5.45  3.91  26.1 -0.474    18.29 19.55 02a57329o0663o 0xc00900         9.5
57358.564714 19.169763      NaN      -5.5     26 o    0    1.50 123.14521 -20.46068  6578.86 10383.90  4.26  4.14  53.2 -0.400    18.79 20.30 02a57358o0627o 0xc00900         9.5
57359.574351 18.445391      NaN      62.5     33 o    0    0.95 123.14521 -20.46068  4191.86   310.46  4.62  3.48 -12.9 -0.514    19.04 20.49 02a57359o0506o 0xc00800         9.5
57368.500464 19.089302      NaN       0.5     28 o    0    0.67 123.14521 -20.46068  9354.26  1846.45  4.08  3.59  29.8 -0.493    19.10 20.75 02a57368o0499o 0xc00900         9.5
57368.533559 19.212347      NaN     -24.5     25 o    0    0.96 123.14521 -20.46068  9068.85  1254.30  4.10  3.58  24.2 -0.510    19.07 20.71 02a57368o0547o 0xc00800         9.5
57368.538285 19.089302      NaN      30.5     21 o    0    1.39 123.14521 -20.46068  9938.25  2436.71  3.95  3.52  44.7 -0.492    19.11 20.73 02a57368o0554o 0xc00800         9.5
57368.558784 19.128787      NaN      -1.5     27 o    0    0.69 123.14521 -20.46068   712.08  9777.59  4.16  3.67 -69.2 -0.458    19.16 20.80 02a57368o0585o 0xc00800         9.5
57368.562047 18.511660      NaN      47.5     35 o    0    0.78 123.14521 -20.46068  4361.44    75.65  4.84  3.41  -9.9 -0.533    19.26 20.92 02a57368o0590o 0xc00800         9.5
57368.564817 18.967180      NaN      25.5     26 o    0    0.83 123.14521 -20.46068 10453.48  9831.24  3.75  3.53 -84.0 -0.429    19.21 20.86 02a57368o0594o 0xc00800         9.5
57369.509462 18.826541      NaN      41.5     25 o    0    0.95 123.14521 -20.46068  9354.52  1845.16  4.08  3.46  27.3 -0.517    19.16 20.82 02a57369o0328o 0xc00900         9.5
57369.520293 19.169763      NaN      -0.5     26 o    0    1.00 123.14521 -20.46068  9071.77  1254.06  4.13  3.46  23.9 -0.529    19.16 20.82 02a57369o0344o 0xc00800         9.5
57369.540800 19.256669      NaN     -12.5     24 o    0    1.05 123.14521 -20.46068  1011.95  8015.71  4.13  3.48 -65.8 -0.477    19.25 21.00 02a57369o0375o 0xc00800         9.5
57369.544749 19.155932      NaN      19.5     23 o    0    1.25 123.14521 -20.46068   222.98  2390.23  5.23  3.57 -39.6 -0.469    19.28 21.04 02a57369o0381o 0xc00800         9.5
57369.569309 19.212347      NaN      -0.5     25 o    0    0.90 123.14521 -20.46068   712.35  9779.79  4.20  3.64 -68.2 -0.459    19.26 21.03 02a57369o0414o 0xc00900         9.5
57369.571947 18.978793      NaN      -1.5     31 o    0    0.91 123.14521 -20.46068  4361.54    77.89  4.91  3.46 -10.3 -0.542    19.35 21.14 02a57369o0418o 0xc00800         9.5
57369.574841 19.401649      NaN     -15.5     21 o    0    1.25 123.14521 -20.46068 10461.13  9835.81  3.79  3.54 -86.9 -0.433    19.31 21.08 02a57369o0422o 0xc00800         9.5
57380.482322 18.267867      NaN      41.5     49 o    0    0.96 123.14521 -20.46068  9324.75  1850.91  4.22  3.53  26.8 -0.524    18.30 19.14 02a57380o0412o 0xc00800         9.5
57380.492980 18.481707      NaN     -93.5     49 o    0    1.54 123.14521 -20.46068  9037.66  1263.12  4.42  3.62  22.2 -0.522    18.29 19.15 02a57380o0428o 0xc00800         9.5
57380.513750 18.094452      NaN     -19.5     70 o    0    1.30 123.14521 -20.46068   826.08  8249.77  4.45  3.55 -66.0 -0.479    18.34 19.21 02a57380o0459o 0xc00900         9.5
57380.518420 18.158337      NaN     -48.5     66 o    0    0.79 123.14521 -20.46068   185.85  2402.03  5.67  3.59 -40.2 -0.462    18.36 19.22 02a57380o0466o 0xc00900         9.5
57380.539847 18.376212      NaN     -37.5     54 o    0    1.15 123.14521 -20.46068   509.28 10014.61  4.52  3.68 -64.6 -0.462    18.34 19.17 02a57380o0498o 0xc00800         9.5
57380.542453 17.963129      NaN      57.5     63 o    0    0.95 123.14521 -20.46068  4171.14   309.77  4.96  3.42 -11.6 -0.532    18.39 19.24 02a57380o0502o 0xc00800         9.5
57380.546082 18.410251      NaN      34.5     44 o    0    1.31 123.14521 -20.46068 10265.02 10074.50  3.78  3.48  88.0 -0.461    18.38 19.22 02a57380o0507o 0xc00800         9.5
57388.492302 19.169763      NaN      15.5     24 o    0    1.46 123.14521 -20.46068  1415.86  8844.61  4.22  3.51 -71.4 -0.480    19.00 20.50 02a57388o0475o 0xc00800         9.5
57388.509306 19.128787      NaN       9.5     27 o    0    1.17 123.14521 -20.46068  1702.05  9435.58  4.23  3.61 -71.6 -0.468    18.95 20.44 02a57388o0502o 0xc00800         9.5
57388.523914 19.051202      NaN      -8.5     29 o    0    0.91 123.14521 -20.46068   835.65  8251.91  4.40  3.50 -67.0 -0.478    18.95 20.42 02a57388o0525o 0xc00900         9.5
57388.543418 18.878500      NaN     -27.5     34 o    0    0.87 123.14521 -20.46068   520.11 10010.73  4.33  3.70 -65.7 -0.463    18.94 20.40 02a57388o0556o 0xc00800         9.5
57388.561684 18.729535      NaN      -5.5     39 o    0    0.94 123.14521 -20.46068  4182.93   309.75  4.96  3.50 -13.3 -0.574    18.99 20.46 02a57388o0584o 0xc00900         9.5
57388.577157 18.978793      NaN      21.5     27 o    0    1.07 123.14521 -20.46068 10272.73 10070.99  3.93  3.62  85.4 -0.457    18.89 20.33 02a57388o0608o 0xc00900         9.5
57404.440337 18.933071      NaN      34.5     24 o    0    1.18 123.14521 -20.46068  9318.35  1867.56  3.73  3.38  36.4 -0.535    19.00 20.46 02a57404o0416o 0xc00900         9.5
57404.456812 19.089302      NaN      27.5     22 o    0    1.34 123.14521 -20.46068  1680.50  9428.46  3.77  3.60 -79.6 -0.469    19.09 20.68 02a57404o0442o 0xc00800         9.5
57404.475862 19.212347      NaN       1.5     25 o    0    0.82 123.14521 -20.46068   814.32  8246.28  3.90  3.47 -71.6 -0.479    19.21 20.90 02a57404o0472o 0xc00900         9.5
57404.495050 19.169763      NaN      -6.5     26 o    0    1.04 123.14521 -20.46068   497.71 10005.72  3.91  3.68 -75.0 -0.482    19.17 20.84 02a57404o0500o 0xc00800         9.5
57404.511501 19.302877      NaN      -6.5     23 o    0    0.78 123.14521 -20.46068 10252.90 10068.40  3.74  3.53 -80.1 -0.459    19.20 20.86 02a57404o0524o 0xc00800         9.5
57405.442697 18.684100      NaN      41.5     30 o    0    1.24 123.14521 -20.46068  1388.97  8835.58  3.99  3.60 -72.3 -0.473    18.82 20.17 02a57405o0394o 0xc00800         9.5
57405.460100 19.051202      NaN     -26.5     29 o    0    1.07 123.14521 -20.46068  1675.95  9429.53  3.90  3.66 -77.8 -0.463    18.83 20.19 02a57405o0422o 0xc00800         9.5
