Nested Sampling Global Log-Evidence           :   -0.961709886847599371E+01  +/-    0.298187906898448096E+00
Nested Importance Sampling Global Log-Evidence:   -0.141875852959715463E+02  +/-    0.168541843629396920E+00

Dim No.       Mean        Sigma
   1    0.817042896504430322E-01    0.406662357976209018E-01
   2   -0.190506831872896925E+02    0.542372160693939520E+01
   3    0.602935049182816485E+00    0.288365013208431442E+00
   4    0.130518385807730430E+01    0.207126201691242212E+00
   5    0.117221655266379725E-01    0.407419302304420309E-02
   6    0.134387758057140871E+01    0.123602752757533976E+00
   7   -0.169678203767889113E+01    0.415021727897450232E+00
   8   -0.565944652796345014E-02    0.532014141068372498E-01
   9   -0.220964218293407200E+01    0.339643580062815875E+01
  10   -0.191651871915907962E+00    0.171470368826009911E+00
  11    0.194901770738630346E-01    0.114053583718094778E+00
  12   -0.258740643353951805E+00    0.209102415531291386E+00
  13   -0.228214599942892948E+00    0.178400131996200695E+00
  14   -0.105768827299085277E+01    0.493487211716207297E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.850922523116826035E-01
   2   -0.123225227263962047E+02
   3    0.567962449966799787E+00
   4    0.114813087813936199E+01
   5    0.130411760508221120E-01
   6    0.131493920984079526E+01
   7   -0.199381253855958085E+01
   8   -0.260571972256170986E-01
   9   -0.118688046378774237E+01
  10   -0.231352166055313779E+00
  11    0.123325486426816677E+00
  12    0.268452196786613806E-01
  13   -0.254760038566232028E+00
  14   -0.103532744522936149E+01

MAP Parameters
Dim No.        Parameter
   1    0.850922523116826035E-01
   2   -0.123225227263962047E+02
   3    0.567962449966799787E+00
   4    0.114813087813936199E+01
   5    0.130411760508221120E-01
   6    0.131493920984079526E+01
   7   -0.199381253855958085E+01
   8   -0.260571972256170986E-01
   9   -0.118688046378774237E+01
  10   -0.231352166055313779E+00
  11    0.123325486426816677E+00
  12    0.268452196786613806E-01
  13   -0.254760038566232028E+00
  14   -0.103532744522936149E+01
