Nested Sampling Global Log-Evidence           :   -0.326631100827538745E+02  +/-    0.645265312639998201E+00
Nested Importance Sampling Global Log-Evidence:   -0.378138787438380675E+02  +/-    0.296036981818488532E-01

Dim No.       Mean        Sigma
   1    0.118611464978825021E+00    0.209200532948667639E-01
   2   -0.325043151558620238E+02    0.187217395170629475E+01
   3    0.104077294798616538E+01    0.898713951902677805E-01
   4    0.192284025843416084E+01    0.342910017725145261E-01
   5    0.658517427309368315E-02    0.444531663385105817E-03
   6    0.236110404766359094E+01    0.267581750516699517E-01
   7   -0.172083690053863214E+01    0.450226301644730653E+00
   8    0.742353977734377078E-02    0.247227897351861153E-01
   9   -0.287552716952630405E+01    0.363829208829608231E+01
  10   -0.154402582718737330E+00    0.116063912309186723E+00
  11   -0.144354930392245395E+00    0.124351838978437879E+00
  12   -0.136269497655089694E+00    0.738492679437122712E-01
  13   -0.219591433626870197E+00    0.342159170860926523E-01
  14   -0.105884186302821171E+01    0.520832025036398819E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.130786012058200701E+00
   2   -0.332365268999900678E+02
   3    0.110250797934784805E+01
   4    0.191245813285745592E+01
   5    0.673630493685368863E-02
   6    0.235573950917898234E+01
   7   -0.150682683545432416E+01
   8    0.335243266623064529E-01
   9   -0.951961502642843183E+00
  10   -0.628040427865058509E-01
  11   -0.827693870257573544E-01
  12   -0.446350863331538006E-01
  13   -0.189847785594233293E+00
  14   -0.101963503959548363E+01

MAP Parameters
Dim No.        Parameter
   1    0.130786012058200701E+00
   2   -0.332365268999900678E+02
   3    0.110250797934784805E+01
   4    0.191245813285745592E+01
   5    0.673630493685368863E-02
   6    0.235573950917898234E+01
   7   -0.150682683545432416E+01
   8    0.335243266623064529E-01
   9   -0.951961502642843183E+00
  10   -0.628040427865058509E-01
  11   -0.827693870257573544E-01
  12   -0.446350863331538006E-01
  13   -0.189847785594233293E+00
  14   -0.101963503959548363E+01
